row#,Name,FIPS,Source,ToxPi Score,Temperature-related deaths,Disaster-related deaths,Air pollution-related illnesses,Air pollution-related deaths
23907,"IL, Will, 17197881601",17197881601,"+41.5333382,-088.1330270",0.396259765308102,0.357215252287295,0.795270260936831,0.00304846578905718,0.429505082219226
23908,"IL, Will, 17197881603",17197881603,"+41.5405416,-088.1331334",0.393712004321735,0.357215252287295,0.795270260936831,0.011478196244125,0.410884307818689
23909,"IL, Will, 17197881604",17197881604,"+41.5477116,-088.1338305",0.390822281685456,0.357215252287295,0.795270260936831,0.00125929850879789,0.409544315008898
23910,"IL, Will, 17197881700",17197881700,"+41.5342958,-088.1125367",0.402547170435863,0.357215252287295,0.795270260936831,0.0202313530921628,0.437471815427164
23911,"IL, Will, 17197881800",17197881800,"+41.5388538,-088.0946565",0.394034112025737,0.357215252287295,0.795270260936831,0.00965462190078379,0.41399631297804
23912,"IL, Will, 17197881900",17197881900,"+41.5317188,-088.0883414",0.393377006119287,0.357215252287295,0.795270260936831,0.011478196244125,0.409544315008898
23913,"IL, Will, 17197882000",17197882000,"+41.5255068,-088.0796335",0.403433818704079,0.357215252287295,0.795270260936831,0.0561867340127581,0.405063027579434
23914,"IL, Will, 17197882100",17197882100,"+41.5320328,-088.0639941",0.39902789556789,0.357215252287295,0.795270260936831,0.032741761228745,0.410884307818689
23915,"IL, Will, 17197882200",17197882200,"+41.5328528,-088.0488744",0.39831373686956,0.357215252287295,0.795270260936831,0.0235000240849442,0.417269410169168
23916,"IL, Will, 17197882300",17197882300,"+41.5199955,-088.0411844",0.39299329836751,0.357215252287295,0.795270260936831,0.00549136726787275,0.41399631297804
23917,"IL, Will, 17197882400",17197882400,"+41.5191033,-088.0671995",0.400077409700439,0.357215252287295,0.795270260936831,0.0427610979981971,0.405063027579434
23918,"IL, Will, 17197882500",17197882500,"+41.5160928,-088.0807010",0.391077138994493,0.357215252287295,0.795270260936831,0.0106042568418445,0.401218785912001
23919,"IL, Will, 17197882601",17197882601,"+41.5169533,-088.1081698",0.401940371422926,0.357215252287295,0.795270260936831,0.0257708902483502,0.429505082219226
23920,"IL, Will, 17197882602",17197882602,"+41.5173008,-088.0949081",0.410796263809751,0.357215252287295,0.795270260936831,0.0532277265877139,0.437471815427164
23921,"IL, Will, 17197882701",17197882701,"+41.5259115,-088.1081135",0.411081842433331,0.357215252287295,0.795270260936831,0.0543700410820333,0.437471815427164
23922,"IL, Will, 17197882702",17197882702,"+41.5271036,-088.0961954",0.398063179112629,0.357215252287295,0.795270260936831,0.0257708902483502,0.41399631297804
23923,"IL, Will, 17197882801",17197882801,"+41.5207296,-088.1198280",0.418795237452037,0.357215252287295,0.795270260936831,0.0997804829375374,0.422914953646484
23924,"IL, Will, 17197882802",17197882802,"+41.5203551,-088.1326285",0.391641795119938,0.357215252287295,0.795270260936831,0.00198184683351798,0.412099820422106
23925,"IL, Will, 17197882900",17197882900,"+41.5010905,-088.1200044",0.398148713071299,0.357215252287295,0.795270260936831,0.0106042568418445,0.429505082219226
23926,"IL, Will, 17197883000",17197883000,"+41.5050441,-088.0556109",0.401048060833399,0.357215252287295,0.795270260936831,0.0421624151005718,0.409544315008898
23927,"IL, Will, 17197883100",17197883100,"+41.4832254,-088.0754706",0.393271723308686,0.357215252287295,0.795270260936831,0.013136616684673,0.407464763325944
23928,"IL, Will, 17197883206",17197883206,"+41.5293372,-088.1505661",0.403440519373297,0.357215252287295,0.795270260936831,0.0317714820498352,0.429505082219226
23929,"IL, Will, 17197883208",17197883208,"+41.5438124,-088.1511848",0.402035557024839,0.357215252287295,0.795270260936831,0.032741761228745,0.422914953646484
23930,"IL, Will, 17197883209",17197883209,"+41.5436212,-088.1704751",0.399667784906366,0.357215252287295,0.795270260936831,0.0166805441821097,0.429505082219226
23931,"IL, Will, 17197883210",17197883210,"+41.5243895,-088.1654177",0.396722540306554,0.357215252287295,0.795270260936831,0.00489956578286391,0.429505082219226
23932,"IL, Will, 17197883211",17197883211,"+41.4872200,-088.1771390",0.408438145285944,0.357215252287295,0.795270260936831,0.0517619857004246,0.429505082219226
23933,"IL, Will, 17197883212",17197883212,"+41.4870448,-088.2279408",0.409139563722357,0.357215252287295,0.795270260936831,0.0466009262381382,0.437471815427164
23934,"IL, Will, 17197883213",17197883213,"+41.5130488,-088.2239767",0.401377330291078,0.357215252287295,0.795270260936831,0.0155519925130231,0.437471815427164
23935,"IL, Will, 17197883214",17197883214,"+41.5377271,-088.1903124",0.399725122738889,0.357215252287295,0.795270260936831,0.0235000240849442,0.422914953646484
23936,"IL, Will, 17197883215",17197883215,"+41.5372403,-088.2300295",0.400063949830842,0.357215252287295,0.795270260936831,0.0337739731212023,0.41399631297804
23937,"IL, Will, 17197883216",17197883216,"+41.5287073,-088.2085670",0.400641019141125,0.357215252287295,0.795270260936831,0.0126067479132116,0.437471815427164
23938,"IL, Will, 17197883303",17197883303,"+41.4459944,-088.2366574",0.409555889185648,0.357215252287295,0.795270260936831,0.0482662280913026,0.437471815427164
23939,"IL, Will, 17197883304",17197883304,"+41.3303598,-088.0034936",0.414529430154138,0.357215252287295,0.795270260936831,0.0681603919652626,0.437471815427164
23940,"IL, Will, 17197883305",17197883305,"+41.4468170,-088.2111341",0.407551677761127,0.357215252287295,0.795270260936831,0.0402493823932177,0.437471815427164
23941,"IL, Will, 17197883306",17197883306,"+41.4134298,-088.1839371",0.399412686989101,0.357215252287295,0.795270260936831,0.00769341930511495,0.437471815427164
23942,"IL, Will, 17197883307",17197883307,"+41.4280782,-088.0835269",0.40112615873058,0.357215252287295,0.795270260936831,0.0145473062710313,0.437471815427164
23943,"IL, Will, 17197883401",17197883401,"+41.3013428,-088.1491908",0.404795672008266,0.357215252287295,0.795270260936831,0.0292253593817739,0.437471815427164
23944,"IL, Will, 17197883402",17197883402,"+41.3369539,-088.2019890",0.400862944698004,0.357215252287295,0.795270260936831,0.0134944501407249,0.437471815427164
23945,"IL, Will, 17197883504",17197883504,"+41.4925064,-087.8466566",0.413607806514001,0.357215252287295,0.795270260936831,0.0724406306126522,0.429505082219226
23946,"IL, Will, 17197883505",17197883505,"+41.4928052,-087.8092767",0.418746501385284,0.357215252287295,0.795270260936831,0.0929954100977849,0.429505082219226
23947,"IL, Will, 17197883507",17197883507,"+41.4262842,-087.8452939",0.417335326148468,0.357215252287295,0.795270260936831,0.0793839759425815,0.437471815427164
23948,"IL, Will, 17197883509",17197883509,"+41.4043262,-087.9613435",0.40374281587796,0.357215252287295,0.795270260936831,0.0250139348605482,0.437471815427164
23949,"IL, Will, 17197883510",17197883510,"+41.4474142,-087.9607744",0.399902987638018,0.357215252287295,0.795270260936831,0.00965462190078379,0.437471815427164
23950,"IL, Will, 17197883511",17197883511,"+41.5253067,-087.7996653",0.404168228757479,0.357215252287295,0.795270260936831,0.0346823195865647,0.429505082219226
23951,"IL, Will, 17197883513",17197883513,"+41.5305854,-087.8345456",0.406399041147883,0.357215252287295,0.795270260936831,0.0356388359402418,0.437471815427164
23952,"IL, Will, 17197883514",17197883514,"+41.5460589,-087.8184935",0.418775261738446,0.357215252287295,0.795270260936831,0.0851437183024931,0.437471815427164
23953,"IL, Will, 17197883515",17197883515,"+41.5087251,-087.8815264",0.411379463528989,0.357215252287295,0.795270260936831,0.0555605254646674,0.437471815427164
23954,"IL, Will, 17197883516",17197883516,"+41.4881604,-087.8861388",0.416031298457663,0.357215252287295,0.795270260936831,0.074167865179364,0.437471815427164
23955,"IL, Will, 17197883517",17197883517,"+41.5246879,-087.8991636",0.405222319590482,0.357215252287295,0.795270260936831,0.0309319497106366,0.437471815427164
23956,"IL, Will, 17197883519",17197883519,"+41.5467946,-087.8911076",0.402380781830374,0.357215252287295,0.795270260936831,0.0275325318781439,0.429505082219226
23957,"IL, Will, 17197883521",17197883521,"+41.5330369,-087.8776790",0.403364338184058,0.357215252287295,0.795270260936831,0.0235000240849442,0.437471815427164
23958,"IL, Will, 17197883522",17197883522,"+41.5330603,-087.8656750",0.401377330291078,0.357215252287295,0.795270260936831,0.0155519925130231,0.437471815427164
23959,"IL, Will, 17197883602",17197883602,"+41.4177294,-087.7408619",0.40062417115551,0.357215252287295,0.795270260936831,0.032741761228745,0.417269410169168
23960,"IL, Will, 17197883603",17197883603,"+41.4581225,-087.6901464",0.394395455186512,0.357215252287295,0.795270260936831,0.0155519925130231,0.409544315008898
23961,"IL, Will, 17197883605",17197883605,"+41.4415725,-087.6842674",0.392380368501062,0.357215252287295,0.795270260936831,0.0150702936298763,0.401965667150245
23962,"IL, Will, 17197883606",17197883606,"+41.4436154,-087.7083544",0.39829684418595,0.357215252287295,0.795270260936831,0.0356388359402418,0.405063027579434
23963,"IL, Will, 17197883700",17197883700,"+41.4654065,-087.6325162",0.412689704108152,0.357215252287295,0.795270260936831,0.0753583495619981,0.422914953646484
23964,"IL, Will, 17197883803",17197883803,"+41.4636913,-087.6618307",0.403631589342674,0.357215252287295,0.795270260936831,0.0562968366146203,0.40574400753195
23965,"IL, Will, 17197883804",17197883804,"+41.4530406,-087.6499789",0.394968346267815,0.357215252287295,0.795270260936831,0.00447291820064823,0.422914953646484
23966,"IL, Will, 17197883806",17197883806,"+41.4423894,-087.5520766",0.408257991903799,0.357215252287295,0.795270260936831,0.0665501414130293,0.41399631297804
23967,"IL, Will, 17197883808",17197883808,"+41.4047362,-087.5837074",0.396474809452364,0.357215252287295,0.795270260936831,0.00390864236610491,0.429505082219226
23968,"IL, Will, 17197883809",17197883809,"+41.4154505,-087.6522823",0.411441881892995,0.357215252287295,0.795270260936831,0.0637769321286274,0.429505082219226
23969,"IL, Will, 17197883810",17197883810,"+41.4639300,-087.5979305",0.400946559997307,0.357215252287295,0.795270260936831,0.0417564117562053,0.409544315008898
23970,"IL, Will, 17197883811",17197883811,"+41.4318330,-087.6007660",0.398458376639036,0.357215252287295,0.795270260936831,0.0118429111127932,0.429505082219226
23971,"IL, Will, 17197883902",17197883902,"+41.3422595,-087.5987682",0.405432202675281,0.357215252287295,0.795270260936831,0.0317714820498352,0.437471815427164
23972,"IL, Will, 17197883903",17197883903,"+41.3471365,-087.7372854",0.400862944698004,0.357215252287295,0.795270260936831,0.0134944501407249,0.437471815427164
23973,"IL, Will, 17197883904",17197883904,"+41.3428328,-087.8483469",0.412822839825275,0.357215252287295,0.795270260936831,0.0613340306498118,0.437471815427164
23974,"IL, Will, 17197884003",17197884003,"+41.2748541,-088.2278783",0.40374281587796,0.357215252287295,0.795270260936831,0.0250139348605482,0.437471815427164
23975,"IL, Will, 17197884004",17197884004,"+41.2329269,-088.2086799",0.403546695618393,0.357215252287295,0.795270260936831,0.0242294538222806,0.437471815427164
23976,"IL, Will, 17197884005",17197884005,"+41.2266861,-088.1332343",0.407286743375396,0.357215252287295,0.795270260936831,0.0391896448502949,0.437471815427164
23977,"IL, Will, 17197884006",17197884006,"+41.2556502,-088.0626126",0.415635617232222,0.357215252287295,0.795270260936831,0.0725851402775962,0.437471815427164
23978,"IL, Will, 17197884101",17197884101,"+41.6175190,-088.0872794",0.40165946820835,0.357215252287295,0.795270260936831,0.0166805441821097,0.437471815427164
23979,"IL, Will, 17197884103",17197884103,"+41.5846374,-088.0981820",0.399528436300884,0.357215252287295,0.795270260936831,0.0161231497601828,0.429505082219226
23980,"IL, Will, 17197980000",17197980000,"+41.3669283,-088.0990325",0.404168228757479,0.357215252287295,0.795270260936831,0.0346823195865647,0.429505082219226
23981,"IL, Will, 17197980100",17197980100,"+41.5741289,-088.0998109",0.428168845455574,0.357215252287295,0.795270260936831,0.156854919177809,0.403334949420359
