ToxPi Score,FIPS,Name,Source,Socioeconomic Stressors!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing Type & Transportation!1!0x332288ff
0.262929256842293,17197880601,"IL, Will, 17197880601","+41.5890251,-088.0357609",0.23730528169467,0.287709531527423,0.220123957114625,0.306578257032454
0.361038356693896,17197880602,"IL, Will, 17197880602","+41.5905329,-088.0546026",0.390241606065087,0.460269509645968,0.324077705718342,0.269564605346184
0.425454735980228,17197880701,"IL, Will, 17197880701","+41.5769955,-088.0446930",0.427990311770178,0.625654679044341,0.361873679545457,0.286300273560935
0.669352837722125,17197880702,"IL, Will, 17197880702","+41.5641840,-088.0549645",0.676043546002522,0.638873892098758,0.677753508817197,0.684740403970023
0.331240973141853,17197880901,"IL, Will, 17197880901","+41.5768926,-088.1350159",0.298171969479614,0.458806217510242,0.440036299847819,0.127949405729736
0.674062500315324,17197880903,"IL, Will, 17197880903","+41.5578770,-088.1128638",0.720090098037961,0.824726692160458,0.661355278674927,0.49007793238795
0.482868038449332,17197880905,"IL, Will, 17197880905","+41.5565837,-088.0960283",0.536080079586417,0.354408708798897,0.636665467935953,0.404317897476063
0.353282347019126,17197881001,"IL, Will, 17197881001","+41.6201664,-088.0022639",0.261186630191679,0.400390932517812,0.284722527234606,0.466829298132406
0.350316837512386,17197881002,"IL, Will, 17197881002","+41.6169916,-087.9662412",0.223625324751291,0.446966372005623,0.294970781200428,0.435704872092201
0.332320634665187,17197881005,"IL, Will, 17197881005","+41.6288671,-087.9407185",0.209332123757868,0.454840029538534,0.35623081819921,0.308879567165135
0.32565862468541,17197881006,"IL, Will, 17197881006","+41.6364949,-087.9214915",0.217258274440795,0.406650066512328,0.344607709003618,0.334118448784897
0.297254928150487,17197881007,"IL, Will, 17197881007","+41.5769661,-087.9417934",0.282374253325219,0.399577884363218,0.332069212344142,0.17499836256937
0.274148169322713,17197881009,"IL, Will, 17197881009","+41.5762033,-088.0160778",0.163440443061146,0.448155723008053,0.253339690389673,0.23165682083198
0.284357365068217,17197881010,"IL, Will, 17197881010","+41.5728670,-087.9831252",0.149617819202766,0.508136459781587,0.343468585077756,0.136206596210757
0.324399602646039,17197881011,"IL, Will, 17197881011","+41.6220049,-087.9210399",0.209591360536147,0.360723841548494,0.359673157125318,0.367610051374197
0.255363347752546,17197881012,"IL, Will, 17197881012","+41.6072708,-087.9301628",0.188456265068222,0.32031393912139,0.339544395308071,0.1731387915125
0.197504716227899,17197881105,"IL, Will, 17197881105","+41.5366205,-087.9389322",0.0706434143361738,0.337234942839627,0.264899154848412,0.117241352887383
0.303678457487256,17197881107,"IL, Will, 17197881107","+41.5261192,-087.9726226",0.246410213170072,0.364688172429409,0.268798184628468,0.334817259721076
0.298337593729464,17197881108,"IL, Will, 17197881108","+41.5375183,-088.0001330",0.245757031167326,0.319319321775199,0.321890697686359,0.306383324288972
0.230558312295553,17197881109,"IL, Will, 17197881109","+41.4798500,-088.0031899",0.156162065543618,0.361311443498963,0.217014019509257,0.187745720630373
0.28485431510041,17197881111,"IL, Will, 17197881111","+41.5118479,-087.9797839",0.271552579939038,0.439881337707377,0.313148456253726,0.114834886501497
0.265686609739987,17197881112,"IL, Will, 17197881112","+41.4943672,-087.9880978",0.19586506712633,0.363436079418014,0.234034318653311,0.269410973762293
0.260326084954775,17197881113,"IL, Will, 17197881113","+41.4834796,-087.9365589",0.305664374998295,0.314809013423121,0.276041506494841,0.144789444902845
0.197675614898135,17197881115,"IL, Will, 17197881115","+41.5077809,-087.9455578",0.188488438064287,0.361239301024141,0.179563791440691,0.061410929063421
0.206732227203824,17197881116,"IL, Will, 17197881116","+41.5072469,-087.9204655",0.196100523267062,0.293050625756768,0.271469594468732,0.066308165322734
0.735865022384291,17197881200,"IL, Will, 17197881200","+41.5480283,-088.0362643",0.910035534255052,0.634379109664393,0.740490865301985,0.658554580315733
0.602154064721863,17197881301,"IL, Will, 17197881301","+41.5412829,-088.0656969",0.676581078956199,0.507195839020606,0.80086223952883,0.423977101381818
0.60408528164698,17197881302,"IL, Will, 17197881302","+41.5387338,-088.0767344",0.780577635727239,0.495991909845132,0.799693489663477,0.340078091352074
0.603318498576235,17197881401,"IL, Will, 17197881401","+41.5470050,-088.0913313",0.746856741495692,0.595691021199365,0.732708097303245,0.338018134306636
0.510128234208222,17197881402,"IL, Will, 17197881402","+41.5472759,-088.1080388",0.484496725496018,0.525818733801412,0.691891388006765,0.338306089528693
0.544650336663388,17197881500,"IL, Will, 17197881500","+41.5433216,-088.1181961",0.480454511669955,0.503385506853289,0.615116315881757,0.579645012248553
0.464852784143118,17197881601,"IL, Will, 17197881601","+41.5333382,-088.1330270",0.301534450869939,0.528746159217083,0.567300701022408,0.461829825463042
0.594418676913963,17197881603,"IL, Will, 17197881603","+41.5405416,-088.1331334",0.6086142191296,0.598396677892846,0.666390730312103,0.504273080321304
0.474019177008871,17197881604,"IL, Will, 17197881604","+41.5477116,-088.1338305",0.494090048205988,0.553220918499499,0.498122082249858,0.35064365908014
0.464484169033568,17197881700,"IL, Will, 17197881700","+41.5342958,-088.1125367",0.380840977035974,0.416800878655134,0.564004029692803,0.49629079075036
0.702333436400638,17197881800,"IL, Will, 17197881800","+41.5388538,-088.0946565",0.831875106846704,0.587413207011447,0.717788007523455,0.672257424220944
0.810468013733213,17197881900,"IL, Will, 17197881900","+41.5317188,-088.0883414",0.942942605765944,0.726898029879434,0.743623524959709,0.828407894327764
0.75250593307448,17197882000,"IL, Will, 17197882000","+41.5255068,-088.0796335",0.887932025969671,0.533624340747808,0.761230876805507,0.827236488774933
0.738017970170155,17197882100,"IL, Will, 17197882100","+41.5320328,-088.0639941",0.898534236162275,0.571179125505319,0.8027662083098,0.679592310703228
0.685742290483333,17197882200,"IL, Will, 17197882200","+41.5328528,-088.0488744",0.804421130726226,0.506560867253037,0.764151789890163,0.667835374063907
0.576251917438643,17197882300,"IL, Will, 17197882300","+41.5199955,-088.0411844",0.761186965623479,0.456912376560706,0.68693977053788,0.399968557032506
0.713009480033497,17197882400,"IL, Will, 17197882400","+41.5191033,-088.0671995",0.88026361758454,0.526469813719048,0.761504802356234,0.683799686474165
0.627093755338046,17197882500,"IL, Will, 17197882500","+41.5160928,-088.0807010",0.82240477892702,0.55827733083091,0.747807843256482,0.379885068337773
0.519001967509937,17197882601,"IL, Will, 17197882601","+41.5169533,-088.1081698",0.579372398475261,0.547817851234341,0.683276942813417,0.265540677516729
0.577286592525243,17197882602,"IL, Will, 17197882602","+41.5173008,-088.0949081",0.826192257066993,0.484079064066609,0.736157831112487,0.262717217854881
0.519988104300523,17197882701,"IL, Will, 17197882701","+41.5259115,-088.1081135",0.56379423741219,0.454985427710938,0.660613714734915,0.40055903734405
0.576430474299703,17197882702,"IL, Will, 17197882702","+41.5271036,-088.0961954",0.706418077883161,0.450673744553769,0.695553021294743,0.453077053467138
0.629851903432826,17197882801,"IL, Will, 17197882801","+41.5207296,-088.1198280",0.533833511183895,0.665272048520236,0.692987937994946,0.627314116032227
0.699572682958427,17197882802,"IL, Will, 17197882802","+41.5203551,-088.1326285",0.827725459299786,0.599138926082221,0.705745034860791,0.665681311590912
0.549183434541822,17197882900,"IL, Will, 17197882900","+41.5010905,-088.1200044",0.559443246664226,0.496587292956894,0.697250896300434,0.443452302245735
0.761825680087938,17197883000,"IL, Will, 17197883000","+41.5050441,-088.0556109",0.767729070403287,0.742248957857011,0.713108804415605,0.824215887675848
0.719333108864362,17197883100,"IL, Will, 17197883100","+41.4832254,-088.0754706",0.701029659859717,0.568207468166435,0.731571317750237,0.876523989681059
0.491929210656305,17197883206,"IL, Will, 17197883206","+41.5293372,-088.1505661",0.445802829654444,0.554414451297013,0.375246992527926,0.592252569145837
0.420288489516454,17197883208,"IL, Will, 17197883208","+41.5438124,-088.1511848",0.410198854587117,0.588402851235534,0.428444260585926,0.254107991657239
0.406059319454322,17197883209,"IL, Will, 17197883209","+41.5436212,-088.1704751",0.382123638915493,0.595322580576309,0.278362945375786,0.368428112949702
0.285937753836027,17197883210,"IL, Will, 17197883210","+41.5243895,-088.1654177",0.0960369448639155,0.530594787031309,0.24662086919014,0.270498414258744
0.520368463743026,17197883211,"IL, Will, 17197883211","+41.4872200,-088.1771390",0.538210821128668,0.49633381937148,0.47768290758454,0.569246306887415
0.289112169289798,17197883212,"IL, Will, 17197883212","+41.4870448,-088.2279408",0.222983006099318,0.405504719128853,0.392048725853387,0.135912226077636
0.17957530276502,17197883213,"IL, Will, 17197883213","+41.5130488,-088.2239767",0.08709803263804,0.342787097304529,0.268258862173311,0.0201572189442004
0.442741635884616,17197883214,"IL, Will, 17197883214","+41.5377271,-088.1903124",0.402885134984344,0.64256003721481,0.414255331249879,0.311266040089431
0.422129965314037,17197883215,"IL, Will, 17197883215","+41.5372403,-088.2300295",0.378593094122552,0.456554295851289,0.467911452942594,0.385461018339712
0.237177286423928,17197883216,"IL, Will, 17197883216","+41.5287073,-088.2085670",0.193742010387009,0.362673243706798,0.342944457459432,0.0493494341424719
0.19777956595513,17197883303,"IL, Will, 17197883303","+41.4459944,-088.2366574",0.0737933025903015,0.445547850644215,0.180038963102236,0.0917381474837686
0.326896286796168,17197883304,"IL, Will, 17197883304","+41.3303598,-088.0034936",0.319481875758442,0.423679899877911,0.377819500606442,0.186603870941875
0.239963652218215,17197883305,"IL, Will, 17197883305","+41.4468170,-088.2111341",0.267878644359468,0.369641378364742,0.285569122125622,0.0367654640230263
0.330892798361386,17197883306,"IL, Will, 17197883306","+41.4134298,-088.1839371",0.352142504809754,0.481063862222883,0.293388318113424,0.196976508299485
0.342663036118785,17197883307,"IL, Will, 17197883307","+41.4280782,-088.0835269",0.300172661736725,0.474396006667325,0.298688309722965,0.297395166348127
0.487622163449101,17197883401,"IL, Will, 17197883401","+41.3013428,-088.1491908",0.536270179488799,0.615244043981654,0.247276618723442,0.55169781160251
0.424273045026641,17197883402,"IL, Will, 17197883402","+41.3369539,-088.2019890",0.521199937708252,0.529997034360127,0.239008984688851,0.406886223349333
0.377898214840456,17197883504,"IL, Will, 17197883504","+41.4925064,-087.8466566",0.244338437732633,0.575571595501916,0.233337384472205,0.458345441655071
0.320687566977319,17197883505,"IL, Will, 17197883505","+41.4928052,-087.8092767",0.257166491746847,0.394738708617263,0.371211465100892,0.259633602444274
0.287271795641273,17197883507,"IL, Will, 17197883507","+41.4262842,-087.8452939",0.223577342462811,0.465648492408715,0.279605293956428,0.180256053737137
0.314968233657381,17197883509,"IL, Will, 17197883509","+41.4043262,-087.9613435",0.332887376019315,0.471275835222987,0.226148296654977,0.229561426732245
0.211314956223143,17197883510,"IL, Will, 17197883510","+41.4474142,-087.9607744",0.244603055731834,0.337203030797781,0.196828361810161,0.0666253765527957
0.254141603069225,17197883511,"IL, Will, 17197883511","+41.5253067,-087.7996653",0.180455947748654,0.353434482948297,0.269775756323628,0.212900225256321
0.303238945291599,17197883513,"IL, Will, 17197883513","+41.5305854,-087.8345456",0.291180924194576,0.381193637540382,0.361068142715088,0.17951307671635
0.248612564464007,17197883514,"IL, Will, 17197883514","+41.5460589,-087.8184935",0.103712395479253,0.335259829947103,0.33789698029253,0.217581052137143
0.20393912947418,17197883515,"IL, Will, 17197883515","+41.5087251,-087.8815264",0.100302230648868,0.334949184249481,0.283065610593745,0.0974394924046276
0.241964941900704,17197883516,"IL, Will, 17197883516","+41.4881604,-087.8861388",0.261801528468338,0.358048290900627,0.24171986658111,0.106290081652741
0.325896257801923,17197883517,"IL, Will, 17197883517","+41.5246879,-087.8991636",0.239590322391842,0.460279414572363,0.292608641463108,0.31110665278038
0.381034535213959,17197883519,"IL, Will, 17197883519","+41.5467946,-087.8911076",0.253144807235612,0.55563397938615,0.325669991985394,0.38968936224868
0.20422255080918,17197883521,"IL, Will, 17197883521","+41.5330369,-087.8776790",0.127812964059273,0.246324398995937,0.259181865048925,0.183570975132583
0.196199249555764,17197883522,"IL, Will, 17197883522","+41.5330603,-087.8656750",0.210441253792047,0.286724995875157,0.275752231367017,0.0118785171888341
0.376648990605203,17197883602,"IL, Will, 17197883602","+41.4177294,-087.7408619",0.277822289832266,0.437179219459669,0.358517103376398,0.433077349752481
0.563033640989398,17197883603,"IL, Will, 17197883603","+41.4581225,-087.6901464",0.611618328566197,0.631188101260408,0.341722212887314,0.667605921243671
0.484824290100927,17197883605,"IL, Will, 17197883605","+41.4415725,-087.6842674",0.519372625861442,0.680417640670932,0.377311351948162,0.362195541923171
0.373607155304619,17197883606,"IL, Will, 17197883606","+41.4436154,-087.7083544",0.401235818408887,0.503814274137302,0.468003228631287,0.121375300041002
0.496340108226948,17197883700,"IL, Will, 17197883700","+41.4654065,-087.6325162",0.657459787003429,0.575729064960992,0.279575242307164,0.472596338636208
0.442397618313727,17197883803,"IL, Will, 17197883803","+41.4636913,-087.6618307",0.402577764689992,0.426227518734449,0.367518551359269,0.573266638471199
0.443956314808022,17197883804,"IL, Will, 17197883804","+41.4530406,-087.6499789",0.446618363329887,0.486950314794868,0.359738730314934,0.482517850792398
0.401219822786372,17197883806,"IL, Will, 17197883806","+41.4423894,-087.5520766",0.441535272767617,0.388072553626274,0.356470402155717,0.418801062595882
0.468435571151592,17197883808,"IL, Will, 17197883808","+41.4047362,-087.5837074",0.456536237912684,0.563725684925458,0.258670735171372,0.594809626596855
0.410264209081776,17197883809,"IL, Will, 17197883809","+41.4154505,-087.6522823",0.356413744433834,0.658938628437525,0.260507456401575,0.36519700705417
0.429056446535587,17197883810,"IL, Will, 17197883810","+41.4639300,-087.5979305",0.302138913408589,0.596988846398034,0.452382884039862,0.364715142295863
0.464386534168412,17197883811,"IL, Will, 17197883811","+41.4318330,-087.6007660",0.458555154011271,0.649911623439299,0.374033558730469,0.37504580049261
0.431285374809951,17197883902,"IL, Will, 17197883902","+41.3422595,-087.5987682",0.381179068891296,0.524095080189475,0.279441088940918,0.540426261218113
0.312138781352075,17197883903,"IL, Will, 17197883903","+41.3471365,-087.7372854",0.336551139693534,0.264998573310387,0.356914011044237,0.290091401360143
0.377579444941073,17197883904,"IL, Will, 17197883904","+41.3428328,-087.8483469",0.387665497456225,0.493774399489022,0.28743676593807,0.341441116880977
0.317892293505651,17197884003,"IL, Will, 17197884003","+41.2748541,-088.2278783",0.325150756127782,0.283274184006528,0.212210521366587,0.450933712521708
0.417442892130797,17197884004,"IL, Will, 17197884004","+41.2329269,-088.2086799",0.511946819237717,0.615400264964772,0.216792529052014,0.325631955268683
0.323729853739872,17197884005,"IL, Will, 17197884005","+41.2266861,-088.1332343",0.317435098748642,0.455865003834115,0.203279730907292,0.31833958146944
0.313354458940557,17197884006,"IL, Will, 17197884006","+41.2556502,-088.0626126",0.37805949314546,0.454789929994486,0.194778422526701,0.225789990095583
0.512634240745221,17197884101,"IL, Will, 17197884101","+41.6175190,-088.0872794",0.576198837167283,0.589410191274928,0.445181522730517,0.439746411808153
0.44407447996211,17197884103,"IL, Will, 17197884103","+41.5846374,-088.0981820",0.516262033680184,0.510256496846197,0.677695321629601,0.0720840676924564
0.329757760454062,17197980000,"IL, Will, 17197980000","+41.3669283,-088.0990325",0.344359393488684,0.433856696012582,0.406162853062247,0.134652099252733
0.490155284771288,17197980100,"IL, Will, 17197980100","+41.5741289,-088.0998109",0.66078945995656,0.527877228596666,0.459259860589636,0.312694589942291
