ToxPi Score,FIPS,Name,Source,Financial Services!1!0x88cceeff,"Food, Water, and Waste Management!1!0x44aa99ff",Energy!1!0x117733ff,Transportation!1!0x332288ff,Communications!1!0xddcc77ff,Governance!1!0x999933ff
0.531915679801898,17197880411,"IL, Will, 17197880411","+41.6148680,-088.1831793",0.355361912377745,0.975656921178674,0.507629156607019,0.551591359247374,0.420177006084575,0.381077723316002
0.597673437065874,17197880412,"IL, Will, 17197880412","+41.5614523,-088.1525068",0.403787983158405,0.975656921178674,0.392775140158635,0.716942017256317,0.515881962610781,0.580996598032435
0.506233780432074,17197880414,"IL, Will, 17197880414","+41.5608413,-088.1716202",0.382824679396883,0.975656921178674,0.391896481629664,0.459841351357627,0.260640101602688,0.566543147426909
0.602134515492535,17197880415,"IL, Will, 17197880415","+41.5810959,-088.1572202",0.512450338213125,0.975656921178674,0.462951038747807,0.847477156778056,0.252631576800079,0.56164006123747
0.497298292508753,17197880416,"IL, Will, 17197880416","+41.5582054,-088.1871785",0.284290858531144,0.975656921178674,0.40439790171275,0.521216108586908,0.284395595623697,0.513832369419343
0.453316761439185,17197880417,"IL, Will, 17197880417","+41.5830333,-088.1794643",0.317892978686579,0.975656921178674,0.456505689158707,0.394771218666486,0.0604090290757156,0.51466473186895
0.496857557895751,17197880418,"IL, Will, 17197880418","+41.5570863,-088.2085971",0.23294894463222,0.975656921178674,0.379278347697552,0.652785033773322,0.264286240941316,0.476189859151421
0.55554946248261,17197880419,"IL, Will, 17197880419","+41.5610120,-088.2242575",0.355361912377745,0.975656921178674,0.441640788855287,0.863439440928791,0.169259761829286,0.52793794972588
0.572803928679362,17197880420,"IL, Will, 17197880420","+41.5644244,-088.2474181",0.339212896354651,0.975656921178674,0.517600262571864,0.850846509847161,0.193221583670076,0.560285398453745
0.533665837303238,17197880421,"IL, Will, 17197880421","+41.5836690,-088.2187763",0.403787983158405,0.975656921178674,0.479867995995469,0.628738474008184,0.260062913618742,0.453880735859955
0.507079633510841,17197880502,"IL, Will, 17197880502","+41.6185452,-088.0399304",0.48755379283524,0.615198042800226,0.399948997768591,0.646417699829903,0.403844154395411,0.489515113435674
0.624403053197109,17197880503,"IL, Will, 17197880503","+41.6313265,-088.1344649",0.623983085594097,0.975656921178674,0.419424074784145,0.626732033958429,0.55236174467443,0.548260458992877
0.580408956295057,17197880505,"IL, Will, 17197880505","+41.6321314,-088.1022483",0.487966346178112,0.975656921178674,0.374645856586189,0.830465981986907,0.366301135785924,0.447417496054534
0.588438854319842,17197880507,"IL, Will, 17197880507","+41.6167534,-088.1339326",0.454664900492906,0.975656921178674,0.397079454724609,0.830465981986907,0.317989633881746,0.554776233654207
0.542947725977612,17197880601,"IL, Will, 17197880601","+41.5890251,-088.0357609",0.443812649846514,0.975656921178674,0.439366286713836,0.499510532481637,0.333737943260253,0.565602022384755
0.587756305888426,17197880602,"IL, Will, 17197880602","+41.5905329,-088.0546026",0.548789994533548,0.975656921178674,0.400599649970424,0.449354427260222,0.551917664067077,0.600219178320612
0.620434691232126,17197880701,"IL, Will, 17197880701","+41.5769955,-088.0446930",0.55617050391323,0.975656921178674,0.444009830205551,0.545081427807219,0.633694803122846,0.567994661165233
0.645521577571812,17197880702,"IL, Will, 17197880702","+41.5641840,-088.0549645",0.475393957864831,0.734774492291993,0.566362492033789,0.642033005260951,0.827704128194901,0.626861389784405
0.527457640465007,17197880901,"IL, Will, 17197880901","+41.5768926,-088.1350159",0.511639216386462,0.734774492291993,0.425919474542617,0.438511682602086,0.477262777616267,0.576638199350618
0.660217476777123,17197880903,"IL, Will, 17197880903","+41.5578770,-088.1128638",0.487504845828459,0.975656921178674,0.525921955181388,0.543980707400563,0.835042469025668,0.593197962047984
0.586775293017099,17197880905,"IL, Will, 17197880905","+41.5565837,-088.0960283",0.450742147520853,0.975656921178674,0.54421251152181,0.44700204460483,0.595215456599507,0.507822676676922
0.443207076054385,17197881001,"IL, Will, 17197881001","+41.6201664,-088.0022639",0.408025395459767,0.759224322447771,0.438999252138443,0.503398564706133,0.184481227999707,0.365113693574488
0.550000970709531,17197881002,"IL, Will, 17197881002","+41.6169916,-087.9662412",0.548947324198203,0.975656921178674,0.47257735465698,0.806124032522833,0.164235549050015,0.332464642650484
0.543812636987173,17197881005,"IL, Will, 17197881005","+41.6288671,-087.9407185",0.48755379283524,0.975656921178674,0.535929746821798,0.567686716908183,0.303474046517915,0.392574597661227
0.480343167890504,17197881006,"IL, Will, 17197881006","+41.6364949,-087.9214915",0.32141366696007,0.734774492291993,0.550755719215706,0.507498703871198,0.243478359528107,0.52413806547595
0.555373417996368,17197881007,"IL, Will, 17197881007","+41.5769661,-087.9417934",0.436229360010167,0.975656921178674,0.545878608266922,0.66135726860381,0.253649176809774,0.459469173108864
0.559404786168019,17197881009,"IL, Will, 17197881009","+41.5762033,-088.0160778",0.47849160415114,0.975656921178674,0.512239333319153,0.664899882575577,0.205128957607263,0.520012018176308
0.534851496072504,17197881010,"IL, Will, 17197881010","+41.5728670,-087.9831252",0.377559379953112,0.975656921178674,0.538660261617525,0.494631806713708,0.339257753230446,0.483342853741559
0.524936544611098,17197881011,"IL, Will, 17197881011","+41.6220049,-087.9210399",0.359760150558531,0.975656921178674,0.550755719215706,0.636769252708689,0.153883043329996,0.472794180674995
0.482800907222124,17197881012,"IL, Will, 17197881012","+41.6072708,-087.9301628",0.32141366696007,0.975656921178674,0.550755719215706,0.588145959370817,0.0433832337651618,0.417449942842315
0.402575751181643,17197881105,"IL, Will, 17197881105","+41.5366205,-087.9389322",0.209373968437433,0.689005766608268,0.484617270835366,0.491825241019801,0.147154151773146,0.393478108415846
0.44297489108495,17197881107,"IL, Will, 17197881107","+41.5261192,-087.9726226",0.448717839168965,0.975656921178674,0.465403497047024,0.283117052435039,0.120269944016685,0.364684092663314
0.533878595414373,17197881108,"IL, Will, 17197881108","+41.5375183,-088.0001330",0.431491988996681,0.975656921178674,0.475697148547821,0.637586330894824,0.240169120439576,0.442670062428659
0.492815425054571,17197881109,"IL, Will, 17197881109","+41.4798500,-088.0031899",0.335209730442886,0.734774492291993,0.4714762509308,0.663819668697975,0.260640101602688,0.490972306361082
0.454875799393051,17197881111,"IL, Will, 17197881111","+41.5118479,-087.9797839",0.441610034541351,0.734774492291993,0.457061802151727,0.373929544253346,0.376265958669965,0.345612964449925
0.47141282355636,17197881112,"IL, Will, 17197881112","+41.4943672,-087.9880978",0.321315772946507,0.975656921178674,0.45407547537921,0.610436040946997,0.0647528335935793,0.402239897293191
0.530929344946951,17197881113,"IL, Will, 17197881113","+41.4834796,-087.9365589",0.505625726981889,0.975656921178674,0.526525876109832,0.662092816639465,0.0330992423119862,0.482575486459857
0.462119331087131,17197881115,"IL, Will, 17197881115","+41.5077809,-087.9455578",0.395820109697346,0.734774492291993,0.512222649929363,0.507244400785458,0.222186636235556,0.400467697583069
0.506132321396686,17197881116,"IL, Will, 17197881116","+41.5072469,-087.9204655",0.369678911861306,0.975656921178674,0.508813747161658,0.433845349042304,0.292115526152963,0.456683472983209
0.728080293851032,17197881200,"IL, Will, 17197881200","+41.5480283,-088.0362643",0.650187215296,0.975656921178674,0.686787043904774,0.958703268438557,0.521397664782505,0.575749649505683
0.684548663211697,17197881301,"IL, Will, 17197881301","+41.5412829,-088.0656969",0.47815247131844,0.975656921178674,0.633266729456547,0.582413176598127,0.936488096702442,0.501314584015952
0.688594208842804,17197881302,"IL, Will, 17197881302","+41.5387338,-088.0767344",0.477921721143614,0.975656921178674,0.615849270515166,0.7255611550761,0.857170149846482,0.479406035296789
0.652350256512167,17197881401,"IL, Will, 17197881401","+41.5470050,-088.0913313",0.453245437296245,0.975656921178674,0.6156713143574,0.626878012775542,0.766244863598872,0.476404989866271
0.643587206369506,17197881402,"IL, Will, 17197881402","+41.5472759,-088.1080388",0.497734770245773,0.975656921178674,0.482139179240937,0.661019471555803,0.77123365043828,0.473739245557568
0.538700329011778,17197881500,"IL, Will, 17197881500","+41.5433216,-088.1181961",0.365462476848565,0.77929291657012,0.354442271549779,0.600619103241872,0.644704794354547,0.487680411505785
0.56345888037556,17197881601,"IL, Will, 17197881601","+41.5333382,-088.1330270",0.33431120324697,0.975656921178674,0.33006227793579,0.665948990305113,0.534593222860335,0.540180666726475
0.598196983529541,17197881603,"IL, Will, 17197881603","+41.5405416,-088.1331334",0.388436104102895,0.734774492291993,0.433857449186956,0.763358676916538,0.692590216977539,0.576164961701328
0.661001253493323,17197881604,"IL, Will, 17197881604","+41.5477116,-088.1338305",0.557289292639662,0.975656921178674,0.447793640792033,0.685434679036598,0.690706808543249,0.609126178769722
0.501445971126266,17197881700,"IL, Will, 17197881700","+41.5342958,-088.1125367",0.441473682165317,0.916165721957124,0.348152633598725,0.650793585456864,0.229748604103058,0.42234159947651
0.629812017297938,17197881800,"IL, Will, 17197881800","+41.5388538,-088.0946565",0.562949664352455,0.975656921178674,0.490147206340423,0.594985368114568,0.727712442646114,0.427420501155395
0.663250325802125,17197881900,"IL, Will, 17197881900","+41.5317188,-088.0883414",0.527574963308579,0.936527036886063,0.578467355124374,0.544401354180607,0.965346472373433,0.427184772939693
0.613217571634432,17197882000,"IL, Will, 17197882000","+41.5255068,-088.0796335",0.432187735735931,0.873884784275933,0.589739765492886,0.403360509696733,0.949190873435585,0.430941761169527
0.584226866228112,17197882100,"IL, Will, 17197882100","+41.5320328,-088.0639941",0.376363674501738,0.697890704031805,0.524203566032956,0.551733515538902,0.884369087577564,0.470800649685705
0.675416964793711,17197882200,"IL, Will, 17197882200","+41.5328528,-088.0488744",0.62163013305382,0.873884784275933,0.621766312760897,0.629274317523832,0.77552537047633,0.530420870671452
0.616598021542696,17197882300,"IL, Will, 17197882300","+41.5199955,-088.0411844",0.644512858724127,0.975656921178674,0.505668319975606,0.500716288417535,0.534590308816351,0.538443432143885
0.7112652824489,17197882400,"IL, Will, 17197882400","+41.5191033,-088.0671995",0.538273380505087,0.873884784275933,0.583249926864344,0.88664548539113,0.913921626697948,0.471616490958959
0.618803435847829,17197882500,"IL, Will, 17197882500","+41.5160928,-088.0807010",0.403354452526913,0.975656921178674,0.497793759994445,0.561871973837658,0.763048875495562,0.511094632053725
0.581418754737046,17197882601,"IL, Will, 17197882601","+41.5169533,-088.1081698",0.442998031805081,0.975656921178674,0.443150097300318,0.81809091088483,0.353518442686124,0.455098124567249
0.616761424567409,17197882602,"IL, Will, 17197882602","+41.5173008,-088.0949081",0.491819174854763,0.975656921178674,0.556317374612394,0.536733781891309,0.683510663117204,0.456530631750112
0.540261038926219,17197882701,"IL, Will, 17197882701","+41.5259115,-088.1081135",0.301457273052337,0.975656921178674,0.347079335522197,0.599368831244524,0.589076316617266,0.428927555942319
0.635362698398194,17197882702,"IL, Will, 17197882702","+41.5271036,-088.0961954",0.574214468341718,0.975656921178674,0.466367814758895,0.621038046949374,0.779549010379127,0.395349928781377
0.625915409821776,17197882801,"IL, Will, 17197882801","+41.5207296,-088.1198280",0.535644226997971,0.975656921178674,0.335489940747664,0.596991579801421,0.821821458035108,0.489888332169817
0.650427890378369,17197882802,"IL, Will, 17197882802","+41.5203551,-088.1326285",0.462349580557587,0.975656921178674,0.421650768990171,0.56494908843746,0.87536106153886,0.602599921567459
0.488310432242928,17197882900,"IL, Will, 17197882900","+41.5010905,-088.1200044",0.415573723148414,0.403001286329381,0.463787450471283,0.373425040875339,0.689755316064554,0.584319776568596
0.592130593998481,17197883000,"IL, Will, 17197883000","+41.5050441,-088.0556109",0.446906799918053,0.814341928441455,0.494779627572278,0.59065335723906,0.666083937372196,0.540017913447842
0.62176599242177,17197883100,"IL, Will, 17197883100","+41.4832254,-088.0754706",0.612966512853511,0.615198042800226,0.536682741596321,0.547791327893791,0.799770650107269,0.618186679279503
0.569096077591947,17197883206,"IL, Will, 17197883206","+41.5293372,-088.1505661",0.55617050391323,0.916165721957124,0.317010305989615,0.608177612002361,0.479546994464695,0.537505327224656
0.553424617571014,17197883208,"IL, Will, 17197883208","+41.5438124,-088.1511848",0.413073929587792,0.975656921178674,0.427417660727787,0.509562855537519,0.412062597754006,0.582773740640306
0.528029908011252,17197883209,"IL, Will, 17197883209","+41.5436212,-088.1704751",0.386229992582961,0.975656921178674,0.331274604260573,0.420341972211221,0.57827818632491,0.476397771509174
0.531202673959823,17197883210,"IL, Will, 17197883210","+41.5243895,-088.1654177",0.496329291908192,0.975656921178674,0.318912212425743,0.438358456314352,0.513846735673767,0.44411242625821
0.522442809890349,17197883211,"IL, Will, 17197883211","+41.4872200,-088.1771390",0.514397729840071,0.734774492291993,0.383754987411854,0.492266864347829,0.510833023882246,0.498629761568102
0.489872015726294,17197883212,"IL, Will, 17197883212","+41.4870448,-088.2279408",0.496161473599227,0.975656921178674,0.442252583027116,0.481683527872733,0.0498235748484296,0.493654013831585
0.496434248823174,17197883213,"IL, Will, 17197883213","+41.5130488,-088.2239767",0.419695760362362,0.975656921178674,0.382798542943367,0.563311858330415,0.25325704543758,0.383885364686647
0.483154396317011,17197883214,"IL, Will, 17197883214","+41.5377271,-088.1903124",0.394068506097526,0.734774492291993,0.3480191664804,0.724946191627705,0.298639699413971,0.398478321990471
0.597793602707809,17197883215,"IL, Will, 17197883215","+41.5372403,-088.2300295",0.587664406562294,0.975656921178674,0.44369284579953,0.89456277332439,0.268902037184983,0.416282632196982
0.493637322347621,17197883216,"IL, Will, 17197883216","+41.5287073,-088.2085670",0.209373968437433,0.975656921178674,0.387086104240043,0.637928932452192,0.404498050296362,0.347279957481022
0.479536615953147,17197883303,"IL, Will, 17197883303","+41.4459944,-088.2366574",0.209373968437433,0.734774492291993,0.544638476292488,0.807981676920425,0.201448156901882,0.379002924874659
0.545073342521502,17197883304,"IL, Will, 17197883304","+41.3303598,-088.0034936",0.469838472595142,0.975656921178674,0.730825631822014,0.128035526524666,0.478686726193886,0.487396776814631
0.50128063330068,17197883305,"IL, Will, 17197883305","+41.4468170,-088.2111341",0.282969289348046,0.975656921178674,0.543025748612731,0.652377553180947,0.160165011046684,0.393489276436996
0.484655104797864,17197883306,"IL, Will, 17197883306","+41.4134298,-088.1839371",0.393708395976206,0.734774492291993,0.545444840132367,0.569777443668888,0.198948187594541,0.465277269123189
0.596195224106149,17197883307,"IL, Will, 17197883307","+41.4280782,-088.0835269",0.466786277100844,0.975656921178674,0.523161392502063,0.565861721166868,0.49712415006308,0.548580882625364
0.629162654911692,17197883401,"IL, Will, 17197883401","+41.3013428,-088.1491908",0.564474013992219,0.975656921178674,0.645452881901068,0.508257412613049,0.677916963796141,0.403217735988999
0.533812074043684,17197883402,"IL, Will, 17197883402","+41.3369539,-088.2019890",0.453444721538141,0.734774492291993,0.645452881901068,0.293232985902577,0.560452082832868,0.51551527979546
0.46677069258903,17197883504,"IL, Will, 17197883504","+41.4925064,-087.8466566",0.434166593295807,0.717502998073294,0.437736945523795,0.525003368615126,0.301002356473978,0.385211893552179
0.464840157153257,17197883505,"IL, Will, 17197883505","+41.4928052,-087.8092767",0.209373968437433,0.975656921178674,0.494777385338331,0.56215800854316,0.160830389987904,0.386244269434041
0.538904173027477,17197883507,"IL, Will, 17197883507","+41.4262842,-087.8452939",0.355361912377745,0.975656921178674,0.543804306802958,0.530768480838741,0.301340756983091,0.526492659983653
0.48077776367087,17197883509,"IL, Will, 17197883509","+41.4043262,-087.9613435",0.337244527439085,0.734774492291993,0.550755719215706,0.665196099493701,0.179329242035588,0.417366501549149
0.51400091235685,17197883510,"IL, Will, 17197883510","+41.4474142,-087.9607744",0.282105724299832,0.975656921178674,0.52955113079186,0.667811922570028,0.190961592496994,0.437918182803709
0.461810520771689,17197883511,"IL, Will, 17197883511","+41.5253067,-087.7996653",0.302464182906126,0.975656921178674,0.424468019630835,0.531130757503174,0.155026441033438,0.382116802377888
0.442802630445907,17197883513,"IL, Will, 17197883513","+41.5305854,-087.8345456",0.382824679396883,0.734774492291993,0.397251849752445,0.619494831872886,0.192422483123938,0.330047446237296
0.405042348598161,17197883514,"IL, Will, 17197883514","+41.5460589,-087.8184935",0.282969289348046,0.975656921178674,0.352084422338882,0.343955725584575,0.149544718190234,0.326043014948555
0.427295760295124,17197883515,"IL, Will, 17197883515","+41.5087251,-087.8815264",0.403787983158405,0.734774492291993,0.438309741906605,0.448091482404861,0.182161793143038,0.356649068865843
0.482744432338815,17197883516,"IL, Will, 17197883516","+41.4881604,-087.8861388",0.382824679396883,0.975656921178674,0.472794308603764,0.585371622905833,0.0283786093264845,0.451440452621249
0.527585125570717,17197883517,"IL, Will, 17197883517","+41.5246879,-087.8991636",0.319983715119099,0.975656921178674,0.521081529908168,0.581604629122981,0.408617185493268,0.358566772602112
0.460403850584937,17197883519,"IL, Will, 17197883519","+41.5467946,-087.8911076",0.501206511512482,0.734774492291993,0.468406507209331,0.248236469111264,0.450600108295141,0.359199015089412
0.456651001864347,17197883521,"IL, Will, 17197883521","+41.5330369,-087.8776790",0.359760150558531,0.975656921178674,0.398436440307084,0.609706122228863,0.0633345882699235,0.333011788643007
0.445213513713079,17197883522,"IL, Will, 17197883522","+41.5330603,-087.8656750",0.394068506097526,0.975656921178674,0.38626312688988,0.374099754909279,0.209706565993872,0.331486207209242
0.517124106414699,17197883602,"IL, Will, 17197883602","+41.4177294,-087.7408619",0.446392856346849,0.759224322447771,0.535623884675637,0.418001383931128,0.447740939970422,0.495761251116387
0.603167558766488,17197883603,"IL, Will, 17197883603","+41.4581225,-087.6901464",0.553170751640484,0.975656921178674,0.487542355299143,0.640070003502566,0.613693754367139,0.348871566610922
0.615335385176408,17197883605,"IL, Will, 17197883605","+41.4415725,-087.6842674",0.502283345661673,0.975656921178674,0.713235777852797,0.645304746816216,0.444926016062282,0.410605503486806
0.485687355996754,17197883606,"IL, Will, 17197883606","+41.4436154,-087.7083544",0.284290858531144,0.975656921178674,0.529868115197882,0.59922620865056,0.159520395442615,0.365561636979648
0.585249741629713,17197883700,"IL, Will, 17197883700","+41.4654065,-087.6325162",0.605666416413541,0.734774492291993,0.607620514985929,0.528625156259694,0.665589915284418,0.369221954542702
0.59152387405693,17197883803,"IL, Will, 17197883803","+41.4636913,-087.6618307",0.453374797242739,0.975656921178674,0.479345249782031,0.676088818636315,0.606286818610441,0.358390638891379
0.566479319816442,17197883804,"IL, Will, 17197883804","+41.4530406,-087.6499789",0.497143909949626,0.975656921178674,0.522371712051974,0.566979986659469,0.50005911832734,0.336664270731569
0.562930384827826,17197883806,"IL, Will, 17197883806","+41.4423894,-087.5520766",0.453039160624809,0.672811418455484,0.431191425716445,0.753861491085167,0.574207804762692,0.492471008322359
0.630776593355976,17197883808,"IL, Will, 17197883808","+41.4047362,-087.5837074",0.42102082576023,0.975656921178674,0.478461030123129,0.716942629456093,0.660363387662512,0.53221476595522
0.647240216220326,17197883809,"IL, Will, 17197883809","+41.4154505,-087.6522823",0.441610034541351,0.975656921178674,0.636443851414147,0.616310926738627,0.639333916886195,0.574085646562962
0.537657760531207,17197883810,"IL, Will, 17197883810","+41.4639300,-087.5979305",0.453444721538141,0.975656921178674,0.428143926514696,0.615834430595026,0.432718992304645,0.320147571056057
0.51636159547898,17197883811,"IL, Will, 17197883811","+41.4318330,-087.6007660",0.372755580858994,0.975656921178674,0.455643714019526,0.555640431553238,0.332605017919964,0.405867907343483
0.503363036609681,17197883902,"IL, Will, 17197883902","+41.3422595,-087.5987682",0.576651330036478,0.457008275145124,0.645452881901068,0.444406368792304,0.453360122310689,0.443299241472424
0.498644447140174,17197883903,"IL, Will, 17197883903","+41.3471365,-087.7372854",0.32141366696007,0.734774492291993,0.645452881901068,0.433885581576032,0.357782410933681,0.498557649178204
0.583236871401339,17197883904,"IL, Will, 17197883904","+41.3428328,-087.8483469",0.539748783138069,0.975656921178674,0.645452881901068,0.394152877918012,0.47828937308372,0.466120391188489
0.541879206579033,17197884003,"IL, Will, 17197884003","+41.2748541,-088.2278783",0.555317427509326,0.734774492291993,0.550755719215706,0.456417321483809,0.53962576275242,0.414384516220945
0.642432906010355,17197884004,"IL, Will, 17197884004","+41.2329269,-088.2086799",0.394068506097526,0.975656921178674,0.730825631822014,0.611076727199031,0.656641143661815,0.486328506103067
0.599380907469383,17197884005,"IL, Will, 17197884005","+41.2266861,-088.1332343",0.312183659967005,0.975656921178674,0.645452881901068,0.606291446528746,0.527668006148361,0.529032529092446
0.628498618664366,17197884006,"IL, Will, 17197884006","+41.2556502,-088.0626126",0.497143909949626,0.975656921178674,0.645452881901068,0.482711405396786,0.627133045916245,0.542893547643797
0.526303797209657,17197884101,"IL, Will, 17197884101","+41.6175190,-088.0872794",0.558526952668278,0.975656921178674,0.370018996484264,0.409859591683123,0.326726896182348,0.517033425061253
0.457663248893807,17197884103,"IL, Will, 17197884103","+41.5846374,-088.0981820",0.366735099024881,0.975656921178674,0.403502559793988,0.463763380333905,0.0172724466711896,0.519049086360203
0.551178608523024,17197980000,"IL, Will, 17197980000","+41.3669283,-088.0990325",0.209373968437433,0.975656921178674,0.511352555598336,0.846036418825361,0,0.764651787098341
0.548400078623541,17197980100,"IL, Will, 17197980100","+41.5741289,-088.0998109",0.23294894463222,0.734774492291993,0.422566113194707,0.604315645776668,0.497283400175175,0.798511875670485
