ToxPi Score,FIPS,Name,Source,Costs of Climate Disasters!1!0x88cceeff,Transition Risks!1!0x44aa99ff,Social Stressors!1!0x117733ff,Economic & Productivity Losses!1!0x332288ff
0.362115510732928,48035950700,"TX, Bosque, 48035950700","+31.6626113,-097.5404298",0.0273736937799985,0.719724688699406,0.0554182289234844,0.645945431528822
0.378656696105339,48037010100,"TX, Bowie, 48037010100","+33.4505916,-094.0493126",0.0273736937799985,0.637230256631174,0.0888859113950427,0.761136922615139
0.39270928218917,48037010400,"TX, Bowie, 48037010400","+33.4041305,-094.0751332",0.0273736937799985,0.650751145424807,0.0888859113950427,0.803826378156831
0.359754996855038,48037010500,"TX, Bowie, 48037010500","+33.4270440,-094.0560397",0.0273736937799985,0.637230256631174,0.0888859113950427,0.685530125613936
0.336932511692136,48037010600,"TX, Bowie, 48037010600","+33.4362621,-094.0657033",0.0273736937799985,0.637230256631174,0.0888859113950427,0.59424018496233
0.384181144339798,48037010700,"TX, Bowie, 48037010700","+33.4578219,-094.0686402",0.0273736937799985,0.637230256631174,0.0888859113950427,0.783234715552976
0.388147445180074,48037010800,"TX, Bowie, 48037010800","+33.4372229,-094.0868595",0.0273736937799985,0.637230256631174,0.0888859113950427,0.799099918914081
0.394004098904863,48037010901,"TX, Bowie, 48037010901","+33.4784635,-094.0800136",0.0273736937799985,0.629761102183152,0.0888859113950427,0.829995688261259
0.388319725548048,48037010902,"TX, Bowie, 48037010902","+33.4572582,-094.1258023",0.0273736937799985,0.600705900353377,0.0888859113950427,0.836313396663774
0.39177386157618,48037011000,"TX, Bowie, 48037011000","+33.4239251,-094.1352026",0.0273736937799985,0.598234011387714,0.0888859113950427,0.852601829741964
0.403564176668142,48037011100,"TX, Bowie, 48037011100","+33.3794443,-094.0874130",0.0273736937799985,0.64217021402314,0.0888859113950427,0.855826887474385
0.395769556971309,48037011200,"TX, Bowie, 48037011200","+33.5179100,-094.1371098",0.0273736937799985,0.579031980566353,0.0888859113950427,0.887786642143843
0.395986144005293,48037011300,"TX, Bowie, 48037011300","+33.4767410,-094.2903086",0.0273736937799985,0.59874978420126,0.0888859113950427,0.868935186644873
0.398862426706483,48037011401,"TX, Bowie, 48037011401","+33.3611587,-094.2644806",0.0273736937799985,0.595269272844663,0.0888859113950427,0.883920828806227
0.37012393742252,48037011402,"TX, Bowie, 48037011402","+33.3104217,-094.2936010",0.0273736937799985,0.584323427579402,0.0888859113950427,0.779912716935636
0.439003013623136,48037011501,"TX, Bowie, 48037011501","+33.4494464,-094.4805451",0.0273736937799985,0.769027402919374,0.0888859113950427,0.87072504639813
0.400659686301907,48037011502,"TX, Bowie, 48037011502","+33.5321604,-094.4185445",0.0273736937799985,0.70076582618136,0.0888859113950427,0.785613313851228
0.398295792399272,48037011600,"TX, Bowie, 48037011600","+33.5514150,-094.6228618",0.0273736937799985,0.611705233169672,0.0888859113950427,0.865218331252375
0.378333762144468,48037011700,"TX, Bowie, 48037011700","+33.3518494,-094.5969498",0.0273736937799985,0.599987638953771,0.0888859113950427,0.797087804449059
0.595091110708463,48039660100,"TX, Brazoria, 48039660100","+29.5504341,-095.2321366",0.642836328021403,0.804652049954847,0.204949540894102,0.7279265239635
0.604328727845301,48039660200,"TX, Brazoria, 48039660200","+29.5123357,-095.2371422",0.642836328021403,0.802088468044554,0.204949540894102,0.767440574421144
0.608014985756422,48039660300,"TX, Brazoria, 48039660300","+29.5438882,-095.2606315",0.642836328021403,0.804652049954847,0.204949540894102,0.779622024155334
0.60925216424505,48039660400,"TX, Brazoria, 48039660400","+29.5758035,-095.2714320",0.642836328021403,0.804652049954847,0.204949540894102,0.784570738109849
0.601847332439644,48039660500,"TX, Brazoria, 48039660500","+29.5777912,-095.3179567",0.642836328021403,0.759451248791393,0.204949540894102,0.800152212051679
0.591606634571134,48039660601,"TX, Brazoria, 48039660601","+29.5719820,-095.3692609",0.642836328021403,0.737777329004369,0.204949540894102,0.780863340364661
0.630522535400128,48039660602,"TX, Brazoria, 48039660602","+29.5290448,-095.4091430",0.642836328021403,0.858544578161397,0.204949540894102,0.81575969452361
0.590320394537089,48039660701,"TX, Brazoria, 48039660701","+29.5500632,-095.3576581",0.642836328021403,0.737777329004369,0.204949540894102,0.775718380228481
0.605223479999157,48039660702,"TX, Brazoria, 48039660702","+29.5043314,-095.3608653",0.642836328021403,0.7662976553238,0.204949540894102,0.806810395757324
0.597126194846376,48039660801,"TX, Brazoria, 48039660801","+29.5554507,-095.3079895",0.642836328021403,0.76639316880779,0.204949540894102,0.774325741662208
0.597705127288907,48039660802,"TX, Brazoria, 48039660802","+29.5397355,-095.3051628",0.642836328021403,0.775409641696452,0.204949540894102,0.767624998543673
0.613764932477623,48039660900,"TX, Brazoria, 48039660900","+29.5052885,-095.2859569",0.642836328021403,0.79165839559284,0.204949540894102,0.815615465402146
0.613295725320365,48039661000,"TX, Brazoria, 48039661000","+29.4662672,-095.2975361",0.642836328021403,0.795952681833033,0.204949540894102,0.809444350532923
0.607582908977439,48039661100,"TX, Brazoria, 48039661100","+29.4409902,-095.2284256",0.642836328021403,0.799261268918449,0.204949540894102,0.783284498075804
0.596960072740755,48039661200,"TX, Brazoria, 48039661200","+29.4154031,-095.2376690",0.642836328021403,0.79501664968993,0.204949540894102,0.745037772357586
0.59960602979602,48039661300,"TX, Brazoria, 48039661300","+29.4282484,-095.2581638",0.642836328021403,0.794993726453773,0.204949540894102,0.755644523814802
0.598023171323693,48039661400,"TX, Brazoria, 48039661400","+29.4090858,-095.2599055",0.642836328021403,0.795329933917418,0.204949540894102,0.748976882461849
0.613542661874228,48039661501,"TX, Brazoria, 48039661501","+29.4316243,-095.3139000",0.642836328021403,0.797098843640914,0.204949540894102,0.809285934940495
0.617250432895449,48039661502,"TX, Brazoria, 48039661502","+29.3911279,-095.3134656",0.642836328021403,0.802890781310071,0.204949540894102,0.818325081356218
0.612527965023352,48039661601,"TX, Brazoria, 48039661601","+29.3911211,-095.2134101",0.642836328021403,0.810929196122674,0.204949540894102,0.79139679505523
0.611163234629469,48039661602,"TX, Brazoria, 48039661602","+29.3518694,-095.2516168",0.642836328021403,0.796953663145249,0.204949540894102,0.799913406457123
0.608481627535985,48039661700,"TX, Brazoria, 48039661700","+29.2308408,-095.2076595",0.642836328021403,0.770534633473599,0.204949540894102,0.815606007754837
0.619731396648611,48039661800,"TX, Brazoria, 48039661800","+29.3734447,-095.3859696",0.642836328021403,0.802451419283717,0.204949540894102,0.828688298395223
0.612754348137482,48039661900,"TX, Brazoria, 48039661900","+29.3470952,-095.4962403",0.642836328021403,0.765518265294441,0.204949540894102,0.837713258339984
0.589463942203349,48039662000,"TX, Brazoria, 48039662000","+29.2270117,-095.6827862",0.642836328021403,0.704588303587504,0.204949540894102,0.805481596310388
0.586180633157413,48039662100,"TX, Brazoria, 48039662100","+29.1980581,-095.5107018",0.642836328021403,0.67370306340448,0.204949540894102,0.823233600309669
0.613276332810319,48039662200,"TX, Brazoria, 48039662200","+29.2540452,-095.4015560",0.642836328021403,0.801301436936476,0.204949540894102,0.804018025389296
0.578738250100278,48039662300,"TX, Brazoria, 48039662300","+29.1754543,-095.4229453",0.642836328021403,0.781419350109106,0.204949540894102,0.685747781376501
0.611539514326856,48039662400,"TX, Brazoria, 48039662400","+29.2073144,-095.3470341",0.642836328021403,0.799116088422784,0.204949540894102,0.799256099969137
0.589995697360567,48039662500,"TX, Brazoria, 48039662500","+29.1178028,-095.5417527",0.642836328021403,0.70318998618189,0.204949540894102,0.809006934344875
0.572234631359304,48039662600,"TX, Brazoria, 48039662600","+29.1026930,-095.6429463",0.642836328021403,0.692939479080077,0.204949540894102,0.748213177441634
0.59357618913855,48039662700,"TX, Brazoria, 48039662700","+29.1401889,-095.7882824",0.642836328021403,0.752864638935439,0.204949540894102,0.773654248703258
0.60195235995581,48039662800,"TX, Brazoria, 48039662800","+29.0171621,-095.6836084",0.642836328021403,0.737972176511709,0.204949540894102,0.822051394396025
0.580850392753922,48039662900,"TX, Brazoria, 48039662900","+29.0598335,-095.6180413",0.642836328021403,0.667521430720643,0.204949540894102,0.808094271379541
0.575017025373919,48039663000,"TX, Brazoria, 48039663000","+29.0079891,-095.5383577",0.642836328021403,0.638596127229094,0.204949540894102,0.813686105351078
0.601760806689545,48039663100,"TX, Brazoria, 48039663100","+29.0776691,-095.4726787",0.642836328021403,0.737475506394961,0.204949540894102,0.821781851447714
0.574431012534162,48039663200,"TX, Brazoria, 48039663200","+29.0520353,-095.4481267",0.642836328021403,0.728497238899895,0.204949540894102,0.721440942321248
0.556061305945001,48039663300,"TX, Brazoria, 48039663300","+29.0367779,-095.4426555",0.642836328021403,0.728497238899895,0.204949540894102,0.647962115964605
0.584316744572388,48039663400,"TX, Brazoria, 48039663400","+29.0209848,-095.4494865",0.642836328021403,0.72835587894359,0.204949540894102,0.761125230430457
0.574085217304421,48039663500,"TX, Brazoria, 48039663500","+29.0276124,-095.4267665",0.642836328021403,0.728497238899895,0.204949540894102,0.720057761402284
0.580574345564414,48039663600,"TX, Brazoria, 48039663600","+29.0506164,-095.4234435",0.642836328021403,0.728497238899895,0.204949540894102,0.746014274442256
0.584932209522399,48039663700,"TX, Brazoria, 48039663700","+29.0575389,-095.4124519",0.642836328021403,0.765957627320796,0.204949540894102,0.725985341853296
0.599018733743968,48039663800,"TX, Brazoria, 48039663800","+29.0371140,-095.4184130",0.642836328021403,0.818719275876903,0.204949540894102,0.729569790183465
0.595944851922819,48039663900,"TX, Brazoria, 48039663900","+29.0113328,-095.4023189",0.642836328021403,0.867007072842916,0.204949540894102,0.668986465932854
0.619061388497623,48039664000,"TX, Brazoria, 48039664000","+29.0518640,-095.3812157",0.642836328021403,0.869528628820254,0.204949540894102,0.758931056254733
0.596224398051898,48039664100,"TX, Brazoria, 48039664100","+29.0811226,-095.3269221",0.642836328021403,0.729272808389895,0.204949540894102,0.807838914902194
0.62038691199724,48039664200,"TX, Brazoria, 48039664200","+29.0074920,-095.3528827",0.642836328021403,0.868241107056068,0.204949540894102,0.765520672017386
0.60920286512481,48039664300,"TX, Brazoria, 48039664300","+28.9691420,-095.3625530",0.642836328021403,0.856710719268788,0.204949540894102,0.732314872314947
0.613365017301039,48039664400,"TX, Brazoria, 48039664400","+28.9148771,-095.3811054",0.642836328021403,0.837413174963437,0.204949540894102,0.768261025325213
0.571437683898233,48039664501,"TX, Brazoria, 48039664501","+28.9214625,-095.4894039",0.642836328021403,0.626844148158958,0.204949540894102,0.81112071851847
0.444084632497756,48039990000,"TX, Brazoria, 48039990000","+28.9122776,-095.2924067",0.642836328021403,0.595255928733766,0.204949540894102,0.333296732341752
0.445449047491135,48041000101,"TX, Brazos, 48041000101","+30.7507029,-096.3451448",0.064618622487597,0.781974955952299,0.0540066287527674,0.881195982771877
0.438865174328883,48041000102,"TX, Brazos, 48041000102","+30.7341045,-096.2298223",0.064618622487597,0.778387469493632,0.0540066287527674,0.858447976581535
0.416060337992287,48041000103,"TX, Brazos, 48041000103","+30.8806693,-096.2923645",0.064618622487597,0.796718417341004,0.0540066287527674,0.748897683387781
0.421349267691615,48041000201,"TX, Brazos, 48041000201","+30.6277729,-096.3798320",0.064618622487597,0.796901803230265,0.0540066287527674,0.769870016295829
0.442802824739516,48041000202,"TX, Brazos, 48041000202","+30.6579993,-096.4743401",0.064618622487597,0.791530124890664,0.0540066287527674,0.861055922827035
0.427992190445145,48041000300,"TX, Brazos, 48041000300","+30.7070147,-096.3864407",0.064618622487597,0.79839181358051,0.0540066287527674,0.794951696959705
0.408016940500492,48041000400,"TX, Brazos, 48041000400","+30.6823930,-096.3546258",0.064618622487597,0.796901803230265,0.0540066287527674,0.716540707531338
0.414411088926245,48041000500,"TX, Brazos, 48041000500","+30.6820260,-096.3859402",0.064618622487597,0.795725077107508,0.0540066287527674,0.743294027357107
0.417240864637779,48041000603,"TX, Brazos, 48041000603","+30.6676141,-096.3887682",0.064618622487597,0.795503485824651,0.0540066287527674,0.754834721486102
0.415366073121291,48041000604,"TX, Brazos, 48041000604","+30.6526969,-096.3843898",0.064618622487597,0.796833033521792,0.0540066287527674,0.746006007723007
0.375584303465577,48041000700,"TX, Brazos, 48041000700","+30.6688986,-096.3647866",0.064618622487597,0.796901803230265,0.0540066287527674,0.586810159391677
0.400568452141577,48041000800,"TX, Brazos, 48041000800","+30.6595036,-096.3558137",0.064618622487597,0.796901803230265,0.0540066287527674,0.686746754095677
0.400809031045003,48041000900,"TX, Brazos, 48041000900","+30.6470181,-096.3655152",0.064618622487597,0.796901803230265,0.0540066287527674,0.687709069709383
0.39796937244043,48041001000,"TX, Brazos, 48041001000","+30.6322698,-096.3536288",0.064618622487597,0.796901803230265,0.0540066287527674,0.67635043529109
0.400677215085632,48041001100,"TX, Brazos, 48041001100","+30.6440038,-096.3407775",0.064618622487597,0.796901803230265,0.0540066287527674,0.687181805871898
0.390212328338053,48041001301,"TX, Brazos, 48041001301","+30.6382223,-096.3233854",0.064618622487597,0.796901803230265,0.0540066287527674,0.645322258881584
0.3887564417554,48041001302,"TX, Brazos, 48041001302","+30.6322259,-096.3136454",0.064618622487597,0.796901803230265,0.0540066287527674,0.639498712550972
0.396261084895214,48041001303,"TX, Brazos, 48041001303","+30.6245417,-096.3221629",0.064618622487597,0.796901803230265,0.0540066287527674,0.669517285110226
0.38424041516528,48041001400,"TX, Brazos, 48041001400","+30.6250432,-096.3438531",0.064618622487597,0.796901803230265,0.0540066287527674,0.621434606190489
0.407827719158811,48041001601,"TX, Brazos, 48041001601","+30.6075110,-096.3282372",0.064618622487597,0.796584698463418,0.0540066287527674,0.716100926931463
0.418413725578216,48041001604,"TX, Brazos, 48041001604","+30.5958077,-096.3153891",0.064618622487597,0.792030615546772,0.0540066287527674,0.762999035525729
0.394055010681079,48041001605,"TX, Brazos, 48041001605","+30.5976885,-096.3256863",0.064618622487597,0.79204971824357,0.0540066287527674,0.665545073240381
0.375763126558224,48041001606,"TX, Brazos, 48041001606","+30.6058307,-096.3167480",0.064618622487597,0.796787187049477,0.0540066287527674,0.587640067943055
0.397326354664661,48041001701,"TX, Brazos, 48041001701","+30.6180708,-096.3065802",0.064618622487597,0.792026795007413,0.0540066287527674,0.678653372410868
0.401811410741372,48041001702,"TX, Brazos, 48041001702","+30.6062722,-096.2970008",0.064618622487597,0.827794684492009,0.0540066287527674,0.660825707233114
0.429310624278659,48041001801,"TX, Brazos, 48041001801","+30.5898055,-096.2979960",0.064618622487597,0.877026154679844,0.0540066287527674,0.721591091194426
0.420922685091549,48041001803,"TX, Brazos, 48041001803","+30.5821837,-096.3117631",0.064618622487597,0.800210390315681,0.0540066287527674,0.76485509881015
0.402487418556603,48041001804,"TX, Brazos, 48041001804","+30.5778546,-096.2928641",0.064618622487597,0.885840138982446,0.0540066287527674,0.605484284003601
0.423369657598033,48041001900,"TX, Brazos, 48041001900","+30.6569784,-096.3328689",0.064618622487597,0.796901803230265,0.0540066287527674,0.777951575921501
0.447631696071732,48041002001,"TX, Brazos, 48041002001","+30.6064680,-096.2782817",0.064618622487597,0.858401025301783,0.0540066287527674,0.813500507744782
0.453105050717931,48041002002,"TX, Brazos, 48041002002","+30.6106463,-096.2388393",0.064618622487597,0.842243964350025,0.0540066287527674,0.851550987281335
0.39780112143859,48041002006,"TX, Brazos, 48041002006","+30.5700750,-096.3021799",0.064618622487597,0.860857632110007,0.0540066287527674,0.611721602403988
0.443646760070678,48041002007,"TX, Brazos, 48041002007","+30.5660408,-096.2896048",0.064618622487597,0.88869026134471,0.0540066287527674,0.767271527697639
0.452653334440116,48041002008,"TX, Brazos, 48041002008","+30.5520091,-096.2815816",0.064618622487597,0.889099059056187,0.0540066287527674,0.802889027463912
0.454119597896663,48041002009,"TX, Brazos, 48041002009","+30.5661579,-096.2407215",0.064618622487597,0.888606209478798,0.0540066287527674,0.80924693086749
0.447901231183864,48041002010,"TX, Brazos, 48041002010","+30.5027491,-096.1879417",0.064618622487597,0.874015569664477,0.0540066287527674,0.798964103830613
0.425302598257684,48041002011,"TX, Brazos, 48041002011","+30.4389546,-096.2293380",0.064618622487597,0.777875517219446,0.0540066287527674,0.804709624570924
0.427531690282865,48041002012,"TX, Brazos, 48041002012","+30.5988190,-096.3467639",0.064618622487597,0.792932262835638,0.0540066287527674,0.798569247055456
0.419983885345284,48041002013,"TX, Brazos, 48041002013","+30.5429004,-096.3255422",0.064618622487597,0.794662967165538,0.0540066287527674,0.766647322975235
0.410222856863394,48041002014,"TX, Brazos, 48041002014","+30.5508034,-096.3840473",0.064618622487597,0.785734366682148,0.0540066287527674,0.736531809531062
0.415410456284423,48041002015,"TX, Brazos, 48041002015","+30.6165592,-096.3363708",0.064618622487597,0.796901803230265,0.0540066287527674,0.746114770667062
0.365785094046611,48041980000,"TX, Brazos, 48041980000","+30.5866149,-096.3666089",0.064618622487597,0.790674324074113,0.0540066287527674,0.553840800871967
0.467593923567271,48043950300,"TX, Brewster, 48043950300","+30.3728596,-103.6605319",0.240843894875372,0.670752671021694,0.250609180440788,0.70816994793123
0.452803204490405,48043950400,"TX, Brewster, 48043950400","+30.3510919,-103.6826978",0.240843894875372,0.67194849984125,0.250609180440788,0.647811242804211
0.4753084410589,48043950500,"TX, Brewster, 48043950500","+29.8089965,-103.2524579",0.240843894875372,0.656112364195698,0.250609180440788,0.753668324723741
0.380776351720675,48045950200,"TX, Briscoe, 48045950200","+34.5251725,-101.2058930",0.00586104573826251,0.574711956971984,0.281312061467542,0.661220342704913
0.479661194016559,48047950100,"TX, Brooks, 48047950100","+27.0349936,-098.2152756",0.229724518223753,0.841132747865195,0.0148665813009888,0.832920928676298
0.505365014196776,48047950200,"TX, Brooks, 48047950200","+27.2235509,-098.1420141",0.229724518223753,0.920741326501227,0.0148665813009888,0.856127630761134
0.402346344819132,48049950100,"TX, Brown, 48049950100","+31.9722689,-098.9991512",0.064618622487597,0.732685030112167,0.110315115665465,0.7017666110113
0.418447892385951,48049950200,"TX, Brown, 48049950200","+31.8423476,-099.1047331",0.064618622487597,0.718136416230802,0.110315115665465,0.780721415159943
0.392261837370518,48049950300,"TX, Brown, 48049950300","+31.7468858,-098.8290090",0.064618622487597,0.649416374769636,0.110315115665465,0.744697236559376
0.397303876591641,48049950500,"TX, Brown, 48049950500","+31.6819285,-099.1410522",0.064618622487597,0.691228357521123,0.110315115665465,0.723053410692378
0.389933974985952,48049950600,"TX, Brown, 48049950600","+31.7302562,-098.9950932",0.064618622487597,0.682009396046403,0.110315115665465,0.702792765744343
0.379210423156649,48049950700,"TX, Brown, 48049950700","+31.7180598,-098.9714872",0.064618622487597,0.681528008087093,0.110315115665465,0.660379946386443
0.346625814723909,48049950800,"TX, Brown, 48049950800","+31.7059835,-098.9891979",0.064618622487597,0.695820645831365,0.110315115665465,0.51574887491121
0.409624944345993,48049950900,"TX, Brown, 48049950900","+31.6927723,-098.9828173",0.064618622487597,0.735623024879701,0.110315115665465,0.72794301435121
0.384901942592443,48049951000,"TX, Brown, 48049951000","+31.7013575,-098.9628283",0.064618622487597,0.715087625821839,0.110315115665465,0.649586406394872
0.404787882687132,48049951100,"TX, Brown, 48049951100","+31.6722791,-098.9746431",0.064618622487597,0.740368134764327,0.110315115665465,0.703849657831141
0.399145251368793,48049951200,"TX, Brown, 48049951200","+31.7561232,-098.9423555",0.064618622487597,0.681768702066748,0.110315115665465,0.739878565255362
0.412293134300404,48049951300,"TX, Brown, 48049951300","+31.5796175,-099.0334275",0.064618622487597,0.702873361489191,0.110315115665465,0.771365437559362
0.438359276216863,48051970100,"TX, Burleson, 48051970100","+30.6293963,-096.6280153",0.064618622487597,0.848040506225399,0.0602273098542847,0.780550666300172
0.466057719908477,48051970200,"TX, Burleson, 48051970200","+30.5083502,-096.7671764",0.064618622487597,0.845465462697027,0.0602273098542847,0.893919484594998
0.455122140275706,48051970300,"TX, Burleson, 48051970300","+30.5330133,-096.7009181",0.064618622487597,0.839272368395112,0.0602273098542847,0.85637026036583
0.460328907003663,48051970400,"TX, Burleson, 48051970400","+30.4631335,-096.4519189",0.064618622487597,0.838202617374424,0.0602273098542847,0.878267078298348
0.459371186528727,48051970500,"TX, Burleson, 48051970500","+30.3576068,-096.6084742",0.064618622487597,0.852705384783474,0.0602273098542847,0.859933428989554
0.40141578719754,48053960100,"TX, Burnet, 48053960100","+30.8831365,-098.0115225",0.064618622487597,0.609010108563069,0.155511455748381,0.776522961991114
0.389167270605752,48053960200,"TX, Burnet, 48053960200","+30.9073572,-098.2651694",0.064618622487597,0.602729141855883,0.155511455748381,0.733809862331149
0.399587014707531,48053960300,"TX, Burnet, 48053960300","+30.7676681,-098.2243224",0.064618622487597,0.625488094821034,0.155511455748381,0.752729885773111
0.395268360215752,48053960400,"TX, Burnet, 48053960400","+30.7145168,-098.2497841",0.064618622487597,0.607099838883268,0.155511455748381,0.753843523743764
0.398648648941702,48053960500,"TX, Burnet, 48053960500","+30.5931299,-098.3818537",0.064618622487597,0.62783008544847,0.155511455748381,0.746634432082362
0.392058879912799,48053960600,"TX, Burnet, 48053960600","+30.6414256,-098.3313104",0.064618622487597,0.594893215629339,0.155511455748381,0.753212225785878
0.403731327817889,48053960700,"TX, Burnet, 48053960700","+30.5882901,-098.2601029",0.064618622487597,0.62485006474798,0.155511455748381,0.769945168287598
0.402507599001751,48053960800,"TX, Burnet, 48053960800","+30.5182468,-098.1939001",0.064618622487597,0.617174601174539,0.155511455748381,0.772725716596489
0.452492856126997,48055960101,"TX, Caldwell, 48055960101","+29.9749596,-097.6728324",0.064618622487597,0.698888141527648,0.0949958853811682,0.951468775111574
0.48278988697488,48055960102,"TX, Caldwell, 48055960102","+29.8695362,-097.5752147",0.064618622487597,0.824717605336149,0.0949958853811682,0.946827434694607
0.465035280939491,48055960200,"TX, Caldwell, 48055960200","+29.8615388,-097.6407418",0.064618622487597,0.850361065517799,0.0949958853811682,0.850165550371402
0.455419643573812,48055960300,"TX, Caldwell, 48055960300","+29.8712798,-097.6973492",0.064618622487597,0.822914310758416,0.0949958853811682,0.839149755668065
0.461738087487188,48055960400,"TX, Caldwell, 48055960400","+29.9075824,-097.6905239",0.064618622487597,0.782145335252101,0.0949958853811682,0.905192506827885
0.480108024423347,48055960500,"TX, Caldwell, 48055960500","+29.8316191,-097.7886427",0.064618622487597,0.79665192320051,0.0949958853811682,0.964165666624113
0.488322104927974,48055960600,"TX, Caldwell, 48055960600","+29.7528380,-097.5324460",0.064618622487597,0.855457665023508,0.0949958853811682,0.938216246819623
0.480083922186299,48055960700,"TX, Caldwell, 48055960700","+29.6773536,-097.6424231",0.064618622487597,0.864527625463204,0.0949958853811682,0.896193555413226
0.589071952204801,48057000100,"TX, Calhoun, 48057000100","+28.6420488,-096.6273625",0.602526184678481,0.709833097183319,0.249015207016208,0.794913319941198
0.600364560817985,48057000200,"TX, Calhoun, 48057000200","+28.6080043,-096.6185274",0.602526184678481,0.838703710322063,0.249015207016208,0.711213141255188
0.612595047931242,48057000300,"TX, Calhoun, 48057000300","+28.6313427,-096.4487039",0.602526184678481,0.8081814213782,0.249015207016208,0.790657378652079
0.602910353976857,48057000400,"TX, Calhoun, 48057000400","+28.5806138,-096.6742991",0.602526184678481,0.70856849865529,0.249015207016208,0.851531525557447
0.598276298078549,48057000500,"TX, Calhoun, 48057000500","+28.3635889,-096.6474220",0.602526184678481,0.681026230411917,0.249015207016208,0.860537570207589
0.45823516830749,48057990000,"TX, Calhoun, 48057990000","+28.1914945,-096.6144036",0.602526184678481,0.620398091314389,0.249015207016208,0.36100119022088
0.37285529294936,48059030101,"TX, Callahan, 48059030101","+32.4026009,-099.4865465",0.064618622487597,0.599378516562933,0.174913816605727,0.652510216141184
0.391798116545258,48059030102,"TX, Callahan, 48059030102","+32.2957640,-099.5347716",0.064618622487597,0.614748546406613,0.174913816605727,0.712911480681094
0.397474520505183,48059030200,"TX, Callahan, 48059030200","+32.3136928,-099.2834471",0.064618622487597,0.63168499738773,0.174913816605727,0.718680645539678
0.569055075810685,48061010100,"TX, Cameron, 48061010100","+26.2713946,-097.4414470",0.609250511155532,0.671589660034331,0.221782327323479,0.773597804729397
0.515717045008658,48061010201,"TX, Cameron, 48061010201","+26.2865300,-097.6765589",0.609250511155532,0.683651102792596,0.221782327323479,0.548184238763027
0.548489517185617,48061010203,"TX, Cameron, 48061010203","+26.2392001,-097.7004164",0.609250511155532,0.69177739001047,0.221782327323479,0.671147840252989
0.569188484907854,48061010301,"TX, Cameron, 48061010301","+26.2911654,-097.8105208",0.609250511155532,0.698027792402779,0.221782327323479,0.747693308749625
0.570745519050519,48061010302,"TX, Cameron, 48061010302","+26.2115096,-097.8185623",0.609250511155532,0.722880400936992,0.221782327323479,0.729068836786074
0.525534485112737,48061010401,"TX, Cameron, 48061010401","+26.2295590,-097.7398491",0.609250511155532,0.702421412666322,0.221782327323479,0.568683689305618
0.537118516190331,48061010402,"TX, Cameron, 48061010402","+26.1970586,-097.7449068",0.609250511155532,0.732672443315652,0.221782327323479,0.584768782966661
0.517841552038274,48061010500,"TX, Cameron, 48061010500","+26.2033989,-097.7142098",0.609250511155532,0.723163120849602,0.221782327323479,0.517170248824485
0.526793344946091,48061010601,"TX, Cameron, 48061010601","+26.2195655,-097.7016770",0.609250511155532,0.696656218772682,0.221782327323479,0.579484322532671
0.493792548012594,48061010602,"TX, Cameron, 48061010602","+26.2083134,-097.6810732",0.609250511155532,0.690103993770964,0.221782327323479,0.454033359800402
0.502026108929947,48061010700,"TX, Cameron, 48061010700","+26.2003643,-097.6894780",0.609250511155532,0.751694908787112,0.221782327323479,0.425376688453666
0.551155081305209,48061010800,"TX, Cameron, 48061010800","+26.2018913,-097.6365382",0.609250511155532,0.759183165931933,0.221782327323479,0.614404320809894
0.511013479963844,48061010900,"TX, Cameron, 48061010900","+26.1922370,-097.6961566",0.609250511155532,0.790886001537912,0.221782327323479,0.422135079838454
0.498442106711204,48061011000,"TX, Cameron, 48061011000","+26.1853724,-097.7085065",0.609250511155532,0.754720775959917,0.221782327323479,0.408014812405887
0.507948267287278,48061011100,"TX, Cameron, 48061011100","+26.1848940,-097.6972240",0.609250511155532,0.7961927307084,0.221782327323479,0.404567499961701
0.507546412530784,48061011200,"TX, Cameron, 48061011200","+26.1859794,-097.6857677",0.609250511155532,0.803799424573368,0.221782327323479,0.395353387070758
0.538130670619717,48061011301,"TX, Cameron, 48061011301","+26.1816765,-097.6779688",0.609250511155532,0.803799424573368,0.221782327323479,0.517690419426488
0.566072698491654,48061011302,"TX, Cameron, 48061011302","+26.1771173,-097.6610368",0.609250511155532,0.803799424573368,0.221782327323479,0.62945853091424
0.569680835848502,48061011400,"TX, Cameron, 48061011400","+26.1576649,-097.6030070",0.609250511155532,0.771087966576453,0.221782327323479,0.676602538338544
0.578977658244995,48061011500,"TX, Cameron, 48061011500","+26.1326548,-097.6251267",0.609250511155532,0.803799424573368,0.221782327323479,0.681078369927601
0.587759674874501,48061011600,"TX, Cameron, 48061011600","+26.1198228,-097.6283495",0.609250511155532,0.803799424573368,0.221782327323479,0.716206436445625
0.561241614025547,48061011700,"TX, Cameron, 48061011700","+26.1500435,-097.6539765",0.609250511155532,0.803799424573368,0.221782327323479,0.610134193049811
0.588964573532218,48061011801,"TX, Cameron, 48061011801","+26.1700536,-097.6834098",0.609250511155532,0.803218702590708,0.221782327323479,0.721606753059152
0.567976425641324,48061011802,"TX, Cameron, 48061011802","+26.1602484,-097.6952159",0.609250511155532,0.787611799306733,0.221782327323479,0.653261064779552
0.525816754304212,48061011901,"TX, Cameron, 48061011901","+26.1666270,-097.8273638",0.609250511155532,0.704236168862133,0.221782327323479,0.567998009875704
