ToxPi Score,FIPS,Name,Source,Temperature-related deaths!1!0x88cceeff,Disaster-related deaths!1!0x44aa99ff,Air pollution-related illnesses!1!0x117733ff,Air pollution-related deaths!1!0x332288ff
0.306960050954335,48001950100,"TX, Anderson, 48001950100","+31.9714680,-095.5524440",0.935133950583466,0,0.154694155616265,0.138012097617608
0.307040907552577,48001950401,"TX, Anderson, 48001950401","+31.7346372,-095.8157096",0.935133950583466,0,0.155017582009235,0.138012097617608
0.306861990824551,48001950402,"TX, Anderson, 48001950402","+31.7999975,-095.9123872",0.935133950583466,0,0.154301915097131,0.138012097617608
0.307071873909351,48001950500,"TX, Anderson, 48001950500","+31.7878081,-095.6419012",0.935133950583466,0,0.15514144743633,0.138012097617608
0.307137247329207,48001950600,"TX, Anderson, 48001950600","+31.7502049,-095.6692087",0.935133950583466,0,0.155402941115752,0.138012097617608
0.306808659876774,48001950700,"TX, Anderson, 48001950700","+31.7516003,-095.6340970",0.935133950583466,0,0.154088591306023,0.138012097617608
0.306748447516381,48001950800,"TX, Anderson, 48001950800","+31.7394653,-095.6143534",0.935133950583466,0,0.15384774186445,0.138012097617608
0.307035746493115,48001950901,"TX, Anderson, 48001950901","+31.7062457,-095.7358730",0.935133950583466,0,0.154996937771386,0.138012097617608
0.306861990824551,48001950902,"TX, Anderson, 48001950902","+31.7878409,-095.5053418",0.935133950583466,0,0.154301915097131,0.138012097617608
0.307082196028276,48001951000,"TX, Anderson, 48001951000","+31.6232277,-095.5131055",0.935133950583466,0,0.155182735912028,0.138012097617608
0.306901558947096,48001951100,"TX, Anderson, 48001951100","+31.9219100,-095.8429741",0.935133950583466,0,0.154460187587308,0.138012097617608
0.317568093258994,48003950100,"TX, Andrews, 48003950100","+32.3588247,-102.7169259",0.729551306634526,0,0.232928935651911,0.30779213074954
0.322889145564611,48003950200,"TX, Andrews, 48003950200","+32.3283796,-102.5538031",0.729551306634526,0,0.25421314487438,0.30779213074954
0.322130309212251,48003950300,"TX, Andrews, 48003950300","+32.3148521,-102.5485167",0.729551306634526,0,0.226391593666348,0.332578336548131
0.313611281004575,48003950400,"TX, Andrews, 48003950400","+32.1765480,-102.4688186",0.729551306634526,0,0.217101686634232,0.30779213074954
0.362324588686055,48005000101,"TX, Angelina, 48005000101","+31.4337680,-094.8475538",0.933928669259848,0,0.252306993579642,0.26306269190473
0.352247447410928,48005000102,"TX, Angelina, 48005000102","+31.3158203,-094.8802824",0.933928669259848,0,0.240292047151439,0.234769073232423
0.35350846627288,48005000200,"TX, Angelina, 48005000200","+31.3705581,-094.6762150",0.933928669259848,0,0.245336122599247,0.234769073232423
0.356279955204127,48005000301,"TX, Angelina, 48005000301","+31.3711414,-094.7745767",0.933928669259848,0,0.256422078324238,0.234769073232423
0.355063665524182,48005000302,"TX, Angelina, 48005000302","+31.2784248,-094.7824619",0.933928669259848,0,0.251556919604456,0.234769073232423
0.3501985068044,48005000400,"TX, Angelina, 48005000400","+31.3411933,-094.7538471",0.933928669259848,0,0.232096284725328,0.234769073232423
0.399526699555719,48005000500,"TX, Angelina, 48005000500","+31.3708474,-094.7362500",0.933928669259848,0,0.291221381925282,0.372956747037746
0.366605385354008,48005000600,"TX, Angelina, 48005000600","+31.3505991,-094.6970483",0.933928669259848,0,0.242996442309677,0.289496429846507
0.381567296735176,48005000700,"TX, Angelina, 48005000700","+31.3365433,-094.7258312",0.933928669259848,0,0.302844087834351,0.289496429846507
0.360716194353404,48005000800,"TX, Angelina, 48005000800","+31.3110999,-094.7054197",0.933928669259848,0,0.30174306181573,0.207193046338037
0.362256462061455,48005000901,"TX, Angelina, 48005000901","+31.3124968,-094.7523980",0.933928669259848,0,0.280328105753549,0.234769073232423
0.361867662248629,48005000902,"TX, Angelina, 48005000902","+31.2823915,-094.7246988",0.933928669259848,0,0.278772906502247,0.234769073232423
0.369125702724758,48005001001,"TX, Angelina, 48005001001","+31.2065934,-094.8086815",0.933928669259848,0,0.253077711792677,0.289496429846507
0.360365242309968,48005001002,"TX, Angelina, 48005001002","+31.1574825,-094.7131134",0.933928669259848,0,0.300339253641988,0.207193046338037
0.350847079943494,48005001100,"TX, Angelina, 48005001100","+31.3337808,-094.5852421",0.933928669259848,0,0.234690577281704,0.234769073232423
0.366256283144727,48005001200,"TX, Angelina, 48005001200","+31.1390364,-094.3552215",0.933928669259848,0,0.296327390086637,0.234769073232423
0.3646213960132,48005001300,"TX, Angelina, 48005001300","+31.1891367,-094.5136193",0.933928669259848,0,0.317363868454916,0.207193046338037
0.34962355223422,48007950100,"TX, Aransas, 48007950100","+28.1951717,-096.9358509",0.994000986139265,0,0.264321940007845,0.14017128278977
0.322756797026711,48007950200,"TX, Aransas, 48007950200","+28.0335099,-097.0258751",0.994000986139265,0,0.156854919177809,0.14017128278977
0.347648586813318,48007950300,"TX, Aransas, 48007950300","+28.0420659,-097.0703842",0.994000986139265,0,0.256422078324238,0.14017128278977
0.333538250243427,48007950400,"TX, Aransas, 48007950400","+28.0171641,-097.0709140",0.994000986139265,0,0.199980732044674,0.14017128278977
0.334871523937851,48007950500,"TX, Aransas, 48007950500","+27.9898056,-097.1250460",0.994000986139265,0,0.20531382682237,0.14017128278977
0.334871523937851,48007990000,"TX, Aransas, 48007990000","+27.9305294,-096.9381146",0.994000986139265,0,0.20531382682237,0.14017128278977
0.308057930567301,48009020100,"TX, Archer, 48009020100","+33.7905536,-098.5260054",0.805826439489399,0,0.152581561943036,0.273823720836771
0.308455332145897,48009020200,"TX, Archer, 48009020200","+33.6476029,-098.7808839",0.805826439489399,0,0.15417116825742,0.273823720836771
0.308169753522318,48009020300,"TX, Archer, 48009020300","+33.5246510,-098.5853305",0.805826439489399,0,0.153028853763101,0.273823720836771
0.317909845394122,48011950100,"TX, Armstrong, 48011950100","+34.9641790,-101.3566363",0.67050621815592,0,0.17889608378808,0.422237079632488
0.315999926317999,48013960100,"TX, Atascosa, 48013960100","+28.8781528,-098.3319339",0.951857228948666,0,0.168938679732175,0.143203796591156
0.315404684126682,48013960201,"TX, Atascosa, 48013960201","+29.1199892,-098.7546429",0.951857228948666,0,0.166557710966907,0.143203796591156
0.315845094534131,48013960202,"TX, Atascosa, 48013960202","+29.0805454,-098.6307670",0.951857228948666,0,0.168319352596701,0.143203796591156
0.319240681260116,48013960300,"TX, Atascosa, 48013960300","+29.0371934,-098.5854561",0.951857228948666,0,0.167300903529477,0.15780459256232
0.321693904857856,48013960401,"TX, Atascosa, 48013960401","+29.1036654,-098.5150634",0.951857228948666,0,0.177113797920437,0.15780459256232
0.316239055406419,48013960402,"TX, Atascosa, 48013960402","+28.9812134,-098.5122283",0.951857228948666,0,0.169895196085852,0.143203796591156
0.315623168977252,48013960500,"TX, Atascosa, 48013960500","+28.8314705,-098.7195364",0.951857228948666,0,0.167431650369188,0.143203796591156
0.315485540724925,48013960600,"TX, Atascosa, 48013960600","+28.8045739,-098.5228207",0.951857228948666,0,0.166881137359877,0.143203796591156
0.305107219297062,48015760100,"TX, Austin, 48015760100","+29.6617125,-096.1047804",0.971264997534652,0,0.148796785004026,0.100367094649572
0.305234525430465,48015760200,"TX, Austin, 48015760200","+29.7838198,-096.1069262",0.971264997534652,0,0.149306009537638,0.100367094649572
0.305981158699343,48015760300,"TX, Austin, 48015760300","+29.7925573,-096.2521104",0.971264997534652,0,0.152292542613148,0.100367094649572
0.306201363903067,48015760400,"TX, Austin, 48015760400","+29.9608477,-096.4470209",0.971264997534652,0,0.153173363428045,0.100367094649572
0.30560612171175,48015760501,"TX, Austin, 48015760501","+30.0308287,-096.2726070",0.971264997534652,0,0.150792394662776,0.100367094649572
0.305759233142465,48015760502,"TX, Austin, 48015760502","+29.9392898,-096.1788755",0.971264997534652,0,0.151404840385634,0.100367094649572
0.278968856780293,48017950100,"TX, Bailey, 48017950100","+34.0675209,-102.8303446",0.584972333315072,0,0.188708978179041,0.342194115627061
0.314703996264577,48019000101,"TX, Bandera, 48019000101","+29.6824133,-099.1349521",0.870582917876513,0,0.220418527515328,0.167814539666466
0.309797549069097,48019000102,"TX, Bandera, 48019000102","+29.7834036,-099.0515872",0.870582917876513,0,0.200792738733407,0.167814539666466
0.307342605118203,48019000200,"TX, Bandera, 48019000200","+29.7597657,-099.3923979",0.870582917876513,0,0.19097296292983,0.167814539666466
0.308087518033926,48019000300,"TX, Bandera, 48019000300","+29.6690170,-098.9230498",0.870582917876513,0,0.193952614592724,0.167814539666466
0.316016625721152,48019000400,"TX, Bandera, 48019000400","+29.5802464,-098.9497483",0.870582917876513,0,0.225669045341628,0.167814539666466
0.280112784724424,48021950100,"TX, Bastrop, 48021950100","+30.2837407,-097.3403844",0.923533117843642,0,0.118759418933519,0.0781586021205349
0.273734104653526,48021950200,"TX, Bastrop, 48021950200","+30.3542454,-097.3737427",0.923533117843642,0,0.111616512637714,0.0597867881327458
0.283161250513481,48021950300,"TX, Bastrop, 48021950300","+30.0824826,-097.4146099",0.923533117843642,0,0.130953282089747,0.0781586021205349
