ToxPi Score,FIPS,Name,Source,Socioeconomic Stressors!1!0x88cceeff,Governance!1!0x44aa99ff,Housing Composition & Disability!1!0x117733ff,Minority Status & Language!1!0x332288ff,Housing Type & Transportation!1!0xddcc77ff
0.461717325073948,20,KS,"+38.4985464,-098.3834298",0.393162393162393,0.276595744680851,0.675016479894529,0.401913875598086,0.561898132033879
0.563780962353875,21,KY,"+37.5336807,-085.2929841",0.803418803418804,0.404255319148936,0.778378378378378,0.287081339712919,0.545770971110338
0.586843078681704,22,LA,"+30.8577705,-091.8032730",0.944444444444444,0.0957446808510638,0.789584706657877,0.363636363636364,0.740805197818773
0.458893539622262,23,ME,"+45.3906022,-068.6574869",0.512820512820513,0.617021276595745,0.626499670402109,0.0622009569377991,0.475925281355146
0.368968536691388,24,MD,"+38.9466584,-076.6744939",0.294871794871795,0.329787234042553,0.324060646011866,0.473684210526316,0.422438798004409
0.4521378510353,25,MA,"+42.1565196,-071.4895915",0.0811965811965812,0.595744680851064,0.124719841793013,0.727272727272727,0.731755424063116
0.542210737119056,26,MI,"+44.8410835,-085.6593197",0.576923076923077,0.627659574468085,0.65062623599209,0.210526315789474,0.645318482422555
0.395122458566141,27,MN,"+46.3161343,-094.1994801",0.047008547008547,0.585106382978723,0.358075148319051,0.287081339712919,0.698340874811463
0.661041218119325,28,MS,"+32.6864655,-089.6561493",1,0.478723404255319,0.880553724456164,0.239234449760766,0.706694512124376
0.477884389097383,29,MO,"+38.3507500,-092.4567826",0.64957264957265,0.287234042553192,0.759525379037574,0.114832535885168,0.578257338438334
0.329273188967616,30,MT,"+47.0511771,-109.6348174",0.282051282051282,0.276595744680851,0.483981542518128,0.172248803827751,0.431488571760065
0.380710560173014,31,NE,"+41.5438105,-099.8123253",0.209401709401709,0.159574468085106,0.558998022412657,0.550239234449761,0.425339366515837
0.713479833319284,32,NV,"+39.3310928,-116.6151469",0.64957264957265,1,0.517732366512854,0.92822966507177,0.471864485439146
0.261980199600349,33,NH,"+43.6708595,-071.5811278",0,0.723404255319149,0.380092287409361,0,0.206404455273234
0.502422164940604,34,NJ,"+40.1072744,-074.6652012",0.247863247863248,0.691489361702128,0.104680290046144,0.727272727272727,0.740805197818772
0.745587879090412,35,NM,"+34.4391265,-106.1261511",0.863247863247863,0.75531914893617,0.823467369808833,0.904306220095694,0.381598793363499
0.621785334195876,36,NY,"+42.9133974,-075.5962723",0.414529914529915,0.638297872340425,0.234541858932103,1,0.821557025176935
0.512368551243762,37,NC,"+35.5397100,-079.1308636",0.713675213675214,0.24468085106383,0.610151615029664,0.5311004784689,0.462234597981204
0.227593746725628,38,ND,"+47.4569538,-100.4619304",0.115384615384615,0.0531914893617021,0.424522083058668,0.00478468899521532,0.540085856827938
0.507032469195062,39,OH,"+40.4149297,-082.7119975",0.55982905982906,0.478723404255319,0.727224785761371,0.186602870813397,0.582782225316162
0.61450168965632,40,OK,"+35.5894185,-097.4868683",0.713675213675214,0.595744680851064,0.848253131179961,0.45933014354067,0.455505279034691
0.552973496230359,41,OR,"+43.9715225,-120.6226269",0.448717948717949,0.329787234042553,0.534739617666447,0.650717703349282,0.800904977375566
0.375002296137254,42,PA,"+40.9042486,-077.8280624",0.290598290598291,0.319148936170213,0.528806855636124,0.210526315789474,0.525931082492169
0.504329205047638,44,RI,"+41.5978358,-071.5252895",0.282051282051282,0.468085106382979,0.449835201054713,0.550239234449761,0.771435201299455
0.590803841261967,45,SC,"+33.8741769,-080.8542699",0.816239316239316,0.542553191489362,0.727620303230059,0.37799043062201,0.489615964729087
0.326154232170272,46,SD,"+44.4467957,-100.2381762",0.277777777777778,0.0319148936170213,0.669479235332894,0.162679425837321,0.488919828286344
0.543003927809018,47,TN,"+35.8585639,-086.3493573",0.747863247863248,0.457446808510638,0.728411338167436,0.440191387559809,0.341106856943961
0.633081090798703,48,TX,"+31.4347032,-099.2818238",0.653846153846154,0.638297872340426,0.626895187870798,0.808612440191388,0.43775379974475
0.343934227089937,49,UT,"+39.3349735,-111.6563633",0.162393162393162,0.882978723404255,0.238892551087673,0.435406698564593,0
0.293172806779378,50,VT,"+44.0605475,-072.6733540",0.132478632478632,0.361702127659575,0.510217534607778,0.167464114832536,0.294001624318366
0.27854655297646,51,VA,"+37.5222512,-078.6681938",0.316239316239316,0.329787234042553,0.234278180619644,0.392344497607656,0.120083536373129
0.468678302161074,53,WA,"+47.4162296,-120.5996231",0.213675213675214,0.542553191489362,0.336980883322347,0.746411483253589,0.503770739064857
0.535262872773608,54,WV,"+38.6472854,-080.6183274",0.816239316239316,0.563829787234043,0.697429136453527,0.0239234449760766,0.574892678965077
0.423378154196976,55,WI,"+44.6284840,-089.7119299",0.222222222222222,0.74468085106383,0.436255767963085,0.15311004784689,0.56062188188885
0.312537503041472,56,WY,"+42.9918024,-107.5419255",0.239316239316239,0.276595744680851,0.434805537244562,0.191387559808613,0.420582434157095
