row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child & Maternal Health,Access to Care
12,HI,15,"+21.32287,-157.8331515",0.35542164984452,0,0.520661157024794,0.0732758620689655,0.221823010231977,0.555084745762712,0.694029850746269,0.423076923076923
13,ID,16,"+43.61506095,-116.2048265",0.462751137331589,0.541666666666667,0,0.461206896551724,0.773490588143404,0.190677966101695,0.402985074626866,0.869230769230769
14,IL,17,"+41.7760394,-88.0160778",0.457078380176335,0.489583333333333,0.586776859504132,0.224137931034483,0.532531437944232,0.800847457627119,0.365671641791045,0.2
15,IN,18,"+40.0274321,-86.1585",0.69106578883548,0.770833333333333,0.545454545454546,0.650862068965517,0.920565492462704,0.48728813559322,0.970149253731343,0.492307692307692
16,IA,19,"+41.8450624,-93.1915014",0.335110657051908,0.322916666666667,0.206611570247934,0.530172413793103,0.391548855736937,0.258474576271186,0.328358208955224,0.307692307692308
17,KS,20,"+38.81852785,-96.09415365",0.510334563442751,0.520833333333333,0.198347107438017,0.491379310344828,0.786300085917363,0.343220338983051,0.701492537313433,0.530769230769231
18,KY,21,"+37.9418652,-85.1565883",0.666162382492868,0.96875,0.454545454545455,0.887931034482759,0.526907755994689,0.419491525423729,0.82089552238806,0.584615384615385
19,LA,22,"+30.26677105,-91.13000585",0.802611572333962,0.9375,0.958677685950413,0.616379310344828,0.829102554088885,0.983050847457627,0.708955223880597,0.584615384615385
20,ME,23,"+44.2570583,-69.8443825",0.516724534457483,0.625,0.388429752066116,0.875,0.556119659454815,0.105932203389831,0.335820895522388,0.730769230769231
21,MD,24,"+39.20460765,-76.75464655",0.375539795577271,0.239583333333333,0.31404958677686,0.142241379310345,0.365070686557838,0.64406779661017,0.477611940298508,0.446153846153846
22,MA,25,"+42.3131947,-71.1415795",0.278032494754312,0.09375,0.735537190082645,0.28448275862069,0.0565492462704054,0.538135593220339,0.0223880597014926,0.215384615384615
23,MI,26,"+42.5776667,-83.6585901",0.640837728809741,0.677083333333333,0.752066115702479,0.745689655172414,0.376630477231899,0.610169491525424,0.962686567164179,0.361538461538462
24,MN,27,"+44.9860594,-93.30065455",0.199759453615041,0.0625,0.247933884297521,0.155172413793103,0.0642818089510271,0.317796610169492,0.104477611940299,0.446153846153846
25,MS,28,"+32.37940135,-89.60380555",0.76971799011982,0.958333333333333,0.223140495867769,0.767241379310345,0.959540732640787,0.872881355932204,0.776119402985075,0.830769230769231
26,MO,29,"+38.6721942,-92.2683694",0.713785468565823,0.75,0.867768595041322,0.711206896551724,0.578692493946731,0.694915254237288,0.947761194029851,0.446153846153846
27,MT,30,"+46.6427197,-111.2529586",0.463450652207233,0.520833333333333,0.297520661157025,0.655172413793104,0.597516207138952,0.190677966101695,0.32089552238806,0.661538461538462
28,NE,31,"+41.20635615,-96.6425956",0.410492874617882,0.260416666666667,0.363636363636364,0.301724137931035,0.601499648519878,0.355932203389831,0.567164179104478,0.423076923076923
29,NV,32,"+36.192256,-115.2202394",0.649874506493163,0.6875,0.793388429752066,0.293103448275862,0.658127001484027,0.995762711864407,0.559701492537313,0.561538461538462
30,NH,33,"+43.0356952,-71.4528247",0.411656935401131,0.208333333333333,0.380165289256198,0.392241379310345,0.294462235413575,0.194915254237288,0.626865671641791,0.784615384615385
31,NJ,34,"+40.5688615,-74.31221665",0.401670434251306,0.34375,0.776859504132232,0.478448275862069,0.295555729125986,0.601694915254237,0,0.315384615384615
32,NM,35,"+35.0975423,-106.5775679",0.631038836563689,0.614583333333333,0.264462809917355,0.306034482758621,0.887995001171601,0.593220338983051,0.843283582089552,0.907692307692308
33,NY,36,"+40.8495538,-73.9374383",0.335883198802033,0.197916666666667,0.43801652892562,0.28448275862069,0.439584472389284,0.809322033898305,0.0895522388059701,0.0923076923076923
34,NC,37,"+35.5767676,-79.8026261",0.584615206038997,0.65625,0.479338842975207,0.551724137931035,0.365305006639069,0.741525423728814,0.559701492537313,0.738461538461539
35,ND,38,"+47.0092826,-98.9638091",0.30257478448723,0.21875,0.00826446280991727,0.495689655172414,0.4873857689604,0.313559322033898,0.432835820895522,0.161538461538462
36,OH,39,"+40.6925694,-82.79418245",0.716826509354658,0.822916666666667,1,0.831896551724138,0.579864094352886,0.733050847457627,0.873134328358209,0.176923076923077
37,OK,40,"+35.54619015,-97.12430815",0.700852236927014,0.895833333333333,0.43801652892562,0.844827586206897,0.694993360931032,0.805084745762712,0.865671641791045,0.361538461538462
38,OR,41,"+45.28110475,-122.79507175",0.448414107015529,0.479166666666667,0.330578512396694,0.5,0.500976333671796,0.389830508474576,0.253731343283582,0.684615384615385
39,PA,42,"+40.33660705,-76.36265235",0.45860658890621,0.604166666666667,0.619834710743802,0.685344827586207,0.303366398500351,0.385593220338983,0.611940298507463,0
40,RI,44,"+41.7865611,-71.4347252",0.563877401165809,0.458333333333333,0.884297520661157,0.599137931034483,0.196125907990315,0.838983050847458,0.716417910447761,0.253846153846154
41,SC,45,"+34.0491507,-81.0056196",0.747720614261586,0.822916666666667,0.702479338842975,0.646551724137931,0.427009294696556,0.88135593220339,0.753731343283582,1
42,SD,46,"+44.0164999,-98.00891415",0.390815461550295,0.125,0.12396694214876,0.431034482758621,0.524955088651098,0.279661016949153,0.58955223880597,0.661538461538462
43,TN,47,"+35.9327848,-86.5921349",0.774681670186339,0.9375,0.454545454545455,0.762931034482759,0.932359603217996,0.652542372881356,0.805970149253731,0.876923076923077
44,TX,48,"+30.6877147,-97.0831039",0.587898761352681,0.635416666666667,0.553719008264463,0.262931034482759,1,0.741525423728814,0.544776119402985,0.376923076923077
45,UT,49,"+40.63132825,-111.8809822",0.314423579887958,0.208333333333333,0.28099173553719,0.120689655172414,0.458173865500273,0.114406779661017,0.402985074626866,0.615384615384615
46,VT,50,"+44.20347345,-72.84540125",0.41774965494321,0.1875,0.206611570247934,0.59051724137931,0.42411934702804,0,0.746268656716418,0.769230769230769
47,VA,51,"+37.5463544,-77.4125637",0.315149606789168,0.385416666666667,0.165289256198347,0.21551724137931,0.192767320159338,0.415254237288136,0.216417910447761,0.615384615384615
48,WA,53,"+47.49737705,-122.2969461",0.380098359033007,0.3125,0.413223140495868,0.275862068965517,0.405139420448332,0.453389830508475,0.23134328358209,0.569230769230769
49,WV,54,"+38.83645175,-80.9703541",0.682075741952961,0.958333333333333,0.462809917355372,1,0.584472389283762,0.216101694915254,0.783582089552239,0.769230769230769
50,WI,55,"+43.2602812,-88.437171",0.427340002155905,0.322916666666667,0.702479338842975,0.34051724137931,0.524642661876123,0.173728813559322,0.619402985074627,0.307692307692308
51,WY,56,"+42.80306865,-106.36936595",0.428153487925848,0.229166666666667,0.0330578512396694,0.323275862068966,0.653831133328126,0.275423728813559,0.574626865671642,0.907692307692308
