ToxPi Score,FIPS,Name,Source,Baseline.Health!1!0x88cceeff,Baseline.SocialEconomic!1!0x44aa99ff,Baseline.Infrastructure!1!0x117733ff,Baseline.Environment!1!0x332288ff,ClimateChange.Health!1!0xddcc77ff,ClimateChange.SocialEconomic!1!0x999933ff,ClimateChange.ExtremeEvents!1!0xcc6677ff
0.75426688153922,01,AL,"+32.7396323,-086.8434593",0.887937252679319,0.673288607655777,0.817744638718854,0.485419385242534,0.982399818353259,0.813823366645071,0.619255101479727
0.327984447486774,02,AK,"+63.3461910,-152.8370679",0.345532397129555,0.745003665867062,0.345944890799993,0.238806419238787,0,0.346684164575043,0.273919594796981
0.558967436552854,04,AZ,"+34.2099643,-111.6024010",0.58134783591981,0.917309200278904,0.220905633042646,0.787268332287169,0.654022876136475,0.382808663248213,0.36910951495676
0.686684424898539,05,AR,"+34.8955256,-092.4446262",0.908481174525688,0.740246524174672,0.78325877644519,0.367599219762922,0.736132879636959,0.804979354889698,0.466093044854642
0.523003127460406,06,CA,"+37.1485730,-119.5406515",0.160780288466573,0.808561850546918,0.168898753182046,1,0.639305075071192,0.539768340371065,0.343707584585047
0.386525662381386,08,CO,"+38.9935752,-105.5077737",0.273520319891525,0.134505053855029,0.0514633205675101,0.655791652278855,0.474170527185516,0.560153045207358,0.556075717683913
0.41430955746615,09,CT,"+41.5797842,-072.7466666",0.0852215407388026,0.221738261577933,0.168561213708772,0.618698726359661,0.463807832884998,0.523665524795358,0.818473802197523
0.581079629864641,10,DE,"+38.9935501,-075.4473739",0.601180691554322,0.553585793847554,0.21955196600101,0.775699201743953,0.792585280937499,0.423626657942759,0.701327817025387
0.422541304226829,11,DC,"+38.9041485,-077.0170942",0.37061500116978,0.594896964265848,0.220333577933393,0.670082348277067,0.677100842323691,0.0899451465141596,0.334815249103863
0.584697090770715,12,FL,"+28.4574302,-082.4091478",0.662798401161898,0.590846285508836,0.363816421945115,0.598081558862631,0.709589118855626,0.740817797814826,0.426930051246071
0.696936320454419,13,GA,"+32.6293840,-083.4232125",0.750124626628929,0.59816746537795,0.786827073999002,0.631358304077053,0.926647513867909,0.675316765489413,0.510112493740678
0.230335543066089,15,HI,"+19.8097670,-155.5061027",0.158183348728232,0.715983427962972,0.039893409085648,0.280359199320532,0.417929416365236,0,0
0.448183328750191,16,ID,"+44.3020948,-114.5956254",0.300030551253967,0.550124254617504,0.288242744861034,0.348888895382187,0.331625139152126,0.669342613489975,0.649029102494546
0.510918198434803,17,IL,"+40.1028754,-089.1526108",0.369663581528913,0.466677054281395,0.309461884631534,0.896763505596041,0.562896760948474,0.614540316376623,0.356424285680644
0.623535517047305,18,IN,"+39.9030256,-086.2839503",0.801274721385857,0.522417439811659,0.62098930828787,0.75300768990899,0.546182737883122,0.717364926416146,0.403511795637492
0.442466112419192,19,IA,"+42.0700243,-093.4933473",0.238204906849261,0.122910872615155,0.298139891997692,0.451057858868653,0.434589828413209,1,0.552359428190373
0.537269786592254,20,KS,"+38.4985464,-098.3834298",0.453095242105429,0.448909679157439,0.564320833647171,0.647888447331448,0.506646189360421,0.752853276425697,0.38717483811817
0.684319692952597,21,KY,"+37.5336807,-085.2929841",0.781876436256093,0.67621081530891,0.695442829233472,0.483196131663898,1,0.781259635747821,0.372252002457987
0.775478820768193,22,LA,"+30.8577705,-091.8032730",1,0.600669072446067,0.853857639039736,0.711586284583947,0.875370152539112,0.907291873788403,0.479576722980083
0.460835997066589,23,ME,"+45.3906022,-068.6574869",0.451940568783539,0.444659997107959,0.290959357063718,0.176035189018592,0.218348213018647,0.643908654473669,1
0.443575909897164,24,MD,"+38.9466584,-076.6744939",0.208225242789179,0.254002607878438,0.0531004656186705,0.624742030002137,0.845928243230032,0.492847732572382,0.626185047189308
0.491934811466467,25,MA,"+42.1565196,-071.4895915",0.20596808141504,0.422869764419175,0.0887675504332989,0.642910409048482,0.59382401079789,0.566808773827048,0.922395090324334
0.498649125202249,26,MI,"+44.8410835,-085.6593197",0.595558308253913,0.538982865973761,0.268532389719155,0.878195827750341,0.404003166203615,0.388306873087325,0.416964445427636
0.371435075651,27,MN,"+46.3161343,-094.1994801",0,0.297522571766949,0.0941135910120628,0.608433951936131,0.508655025717521,0.645074939644134,0.446245449480206
0.798304812994194,28,MS,"+32.6864655,-089.6561493",0.954069616445059,0.784483067439315,1,0.548024987010745,0.839926962872794,0.87497712583848,0.586651931352964
0.568138078665599,29,MO,"+38.3507500,-092.4567826",0.680441016633797,0.506629668939003,0.632471767290141,0.622537447200958,0.547094125178572,0.644211482276888,0.343581043139834
0.415895726943563,30,MT,"+47.0511771,-109.6348174",0.325683071655819,0.277087960366139,0.293538322379307,0.346048686547815,0.281993951415804,0.599642480408604,0.787275615831453
0.422239868203902,31,NE,"+41.5438105,-099.8123253",0.223832594235614,0.256397542756363,0.261295585498122,0.521807384971819,0.430225260880671,0.910223814729334,0.351896894355388
0.465807178887581,32,NV,"+39.3310928,-116.6151469",0.597722230038479,0.971360608576888,0.1585396811942,0.658681577494164,0.546838684448705,0.217721890317446,0.109785580143183
0.352325763188029,33,NH,"+43.6708595,-071.5811278",0.204714842961298,0.09992387863786,0.12903538309414,0.25644775602854,0.342041444470024,0.450963121609271,0.983153915515072
0.508436218770619,34,NJ,"+40.1072744,-074.6652012",0.225897861826566,0.435196833751756,0,0.840183173409081,0.754338550421162,0.582666462502009,0.720770649483757
0.653517532495314,35,NM,"+34.4391265,-106.1261511",0.566396523406542,1,0.558033348046258,0.400668434635067,0.648494634167878,0.699078749697749,0.701951037513704
0.471532714944334,36,NY,"+42.9133974,-075.5962723",0.214060975343021,0.674965248356467,0.139537666600307,0.837559048777471,0.636003267118471,0.455445571890851,0.343157226523752
0.630055020230419,37,NC,"+35.5397100,-079.1308636",0.663396740163558,0.498117799201642,0.459958721066541,0.579589492467934,0.939359632165349,0.698535058779431,0.571427697768479
0.345899057491634,38,ND,"+47.4569538,-100.4619304",0.190744419695363,0,0.231531228410539,0.384972479041767,0.328931973926124,0.727712178904904,0.557401122462743
0.574438282795118,39,OH,"+40.4149297,-082.7119975",0.738483636558158,0.558691017629565,0.38397632243247,0.64876373550349,0.657330991267711,0.647869041481881,0.385953234692549
0.610603680102266,40,OK,"+35.5894185,-097.4868683",0.758038262244201,0.771959856065815,0.590256461944482,0.548408819981077,0.618964424359585,0.579850232082746,0.406747704037958
0.375841527855583,41,OR,"+43.9715225,-120.6226269",0.398479745376333,0.660594374227304,0.0155965388696296,0.608328929896045,0.350240776539819,0.425863992087905,0.171786337992048
0.588963954589721,42,PA,"+40.9042486,-077.8280624",0.431059003062513,0.343260237928909,0.176798417346274,0.91628577401687,0.821528923143876,0.819513493437009,0.614301833192595
0.461963930164653,44,RI,"+41.5978358,-071.5252895",0.4340379577684,0.491392906191781,0.149646456159604,0.675780439191581,0.44991627220521,0.396796122732348,0.636177356903648
0.716695905393551,45,SC,"+33.8741769,-080.8542699",0.829811409226352,0.677960998895185,0.746339191124843,0.568308614329364,0.945890715517866,0.712722327879711,0.535838080781536
0.447377895079167,46,SD,"+44.4467957,-100.2381762",0.178526713108783,0.175571983129336,0.4048327415325,0.37607536370611,0.374495031520125,0.996838915529653,0.625304517027666
0.666323104798532,47,TN,"+35.8585639,-086.3493573",0.884747856125006,0.582647398645058,0.837659412990603,0.449188339092331,0.913815559178679,0.620410593936953,0.375792573621094
0.675387652930154,48,TX,"+31.4347032,-099.2818238",0.601059275467641,0.679924765529196,0.633592405956208,0.796566089526322,0.558465968041526,0.852592897754001,0.605512168236183
0.396012337140108,49,UT,"+39.3349735,-111.6563633",0.0919447843789267,0.18247194328841,0.0682649043511077,0.797756686029856,0.318395832216437,0.665422062588366,0.647830147127651
0.261446324087628,50,VT,"+44.0605475,-072.6733540",0.18975461358162,0.191685844955481,0.164634642879811,0,0.172242738072337,0.378431992129658,0.733374436994486
0.423783278329293,51,VA,"+37.5222512,-078.6681938",0.277155748043842,0.125000717930826,0.159789413371652,0.447614327477961,0.914339054995443,0.538575243444686,0.504008443040643
0.349516519184925,53,WA,"+47.4162296,-120.5996231",0.230463350439966,0.511810302699391,0.0801409434158392,0.636458582385358,0.444700235573118,0.303649403258735,0.239392816522068
0.64855239993114,54,WV,"+38.6472854,-080.6183274",0.712196844939308,0.671665855014222,0.481843555763847,0.530922632099641,0.937458017843008,0.719927397516184,0.485852496341767
0.401495313476282,55,WI,"+44.6284840,-089.7119299",0.289791250255502,0.336426937076688,0.184313834522195,0.687955463947897,0.339102299281928,0.586428251461581,0.386449157788184
0.477762952443577,56,WY,"+42.9918024,-107.5419255",0.312970185822336,0.287032643783896,0.341217576398704,0.526218908851531,0.330574993929341,0.773059851714389,0.77326650660484
