row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child Health,Access to Care
62308,"TX, Callahan, 48059030101",48059030101,"32.4026008,-99.4865465",0.498369510183672,0.730359068029967,0.507272120281574,0.683944628294853,0.804985926819461,0.118707803498392,0.381160076291339,0.262156948070119
62309,"TX, Callahan, 48059030102",48059030102,"32.3011068,-99.5224739",0.475870913529927,0.657000418878367,0.495450550633096,0.621001712470197,0.79561888486798,0.118707803498392,0.381160076291339,0.262156948070119
62310,"TX, Callahan, 48059030200",48059030200,"32.3136928,-99.2834471",0.475785208694487,0.644784277640822,0.405061550250292,0.735987753910874,0.782638051199571,0.118707803498392,0.381160076291339,0.262156948070119
62434,"TX, Clay, 48077030200",48077030200,"33.8275374,-98.1839936",0.511700601806144,0.750472096520563,0.492241727473236,0.671483792102814,0.799854242058705,0.102143498522039,0.381160076291339,0.384548779674308
62435,"TX, Clay, 48077030301",48077030301,"33.9618271,-98.2192715",0.451854317012704,0.415259532916286,0.498830926914505,0.605154480229504,0.775882924540946,0.102143498522039,0.381160076291339,0.384548779674308
62436,"TX, Clay, 48077030302",48077030302,"33.6448014,-98.1916271",0.473761133511177,0.556922823377533,0.429597545566213,0.70536427159447,0.756590939552339,0.102143498522039,0.381160076291339,0.384548779674308
62440,"TX, Coleman, 48083950300",48083950300,"31.8284934,-99.393105",0.550359812865612,0.821832489854217,0.438452025998829,0.737347818665375,0.867087186704195,0.298148343077942,0.381160076291339,0.308490749467385
62441,"TX, Coleman, 48083950600",48083950600,"31.9558857,-99.4506778",0.508018501272983,0.707973109382189,0.336775610005093,0.780385333325992,0.743196287360944,0.298148343077942,0.381160076291339,0.308490749467385
62442,"TX, Coleman, 48083950700",48083950700,"31.6497778,-99.4663176",0.477832577649735,0.409614975244975,0.386015254823902,0.72841379006547,0.832984854577134,0.298148343077942,0.381160076291339,0.308490749467385
62625,"TX, Comanche, 48093950100",48093950100,"32.110318,-98.5976725",0.50707723037347,0.623510750066952,0.385917781459386,0.687072226596699,0.787339163650985,0.20673825807868,0.381160076291339,0.47780235647025
62626,"TX, Comanche, 48093950200",48093950200,"31.9169411,-98.6637063",0.456467255903926,0.350594326601523,0.367592788930413,0.686411466392084,0.724971518563195,0.20673825807868,0.381160076291339,0.47780235647025
62627,"TX, Comanche, 48093950300",48093950300,"31.9056761,-98.5847547",0.549485290731115,0.773462338714661,0.449228681179697,0.663942866267641,0.894062458115534,0.20673825807868,0.381160076291339,0.47780235647025
62628,"TX, Comanche, 48093950400",48093950400,"31.8550383,-98.3741211",0.491214349944478,0.388238444793891,0.432287810426849,0.72164925747072,0.830624246079614,0.20673825807868,0.381160076291339,0.47780235647025
62657,"TX, Cottle, 48101950100",48101950100,"34.0919063,-100.2764416",0.61580846058467,0.651094920584782,0.412543605710526,0.900786855276996,0.895491556091677,0.807425262067254,0.381160076291339,0.262156948070119
63355,"TX, Eastland, 48133950100",48133950100,"32.4328061,-98.5750045",0.574313886614157,0.898809973425258,0.535995571337094,0.802581369866031,0.88549122101595,0.0744707736706017,0.381160076291339,0.441688220692827
63356,"TX, Eastland, 48133950200",48133950200,"32.417369,-98.8061548",0.530005656932389,0.693044559044683,0.475172191879226,0.773114217907703,0.871389559040343,0.0744707736706017,0.381160076291339,0.441688220692827
63357,"TX, Eastland, 48133950300",48133950300,"32.3922949,-99.014021",0.516084547641778,0.71587686349372,0.525082453445904,0.667794547627045,0.806518898271009,0.0744707736706017,0.381160076291339,0.441688220692827
63358,"TX, Eastland, 48133950400",48133950400,"32.1532269,-98.9899396",0.52909631319854,0.779711179932293,0.396869888696383,0.818089962501859,0.811684090604477,0.0744707736706017,0.381160076291339,0.441688220692827
63359,"TX, Eastland, 48133950500",48133950500,"32.2509271,-98.7127383",0.549434518389398,0.763986074011001,0.436771585194576,0.853011139315783,0.894953759549658,0.0744707736706017,0.381160076291339,0.441688220692827
63611,"TX, Fisher, 48151950300",48151950300,"32.6420058,-100.3982035",0.450831961770212,0.458115596695668,0.382662171084558,0.695631824413988,0.744596903900281,0.247719135188865,0.381160076291339,0.245938024816785
63612,"TX, Fisher, 48151950400",48151950400,"32.854216,-100.3931655",0.529177357552169,0.808133107184794,0.39130610904982,0.763519429103183,0.866465621230398,0.247719135188865,0.381160076291339,0.245938024816785
63615,"TX, Foard, 48155950100",48155950100,"33.9633063,-99.8168285",0.4667532972474,0.458197998997439,0.413732780757619,0.791364965392684,0.836126189518831,0.124534121703768,0.381160076291339,0.262156948070119
63898,"TX, Hardeman, 48197950100",48197950100,"34.2899036,-99.7456973",0.481063406969586,0.708501857485219,0.444319922542681,0.779157420612415,0.8660182951347,0.119256593282257,0.381160076291339,0.0690296834384876
64711,"TX, Haskell, 48207950300",48207950300,"33.120371,-99.6317724",0.553023338850965,0.722304243031855,0.483098725881653,0.838581788347494,0.925,0.173902336010704,0.381160076291339,0.347116202393711
64712,"TX, Haskell, 48207950400",48207950400,"33.367944,-99.9894914",0.527246394539617,0.62153996168293,0.404219380380875,0.850665440589398,0.912121364428361,0.173902336010704,0.381160076291339,0.347116202393711
64951,"TX, Jack, 48237950100",48237950100,"33.2988863,-98.1569667",0.489287165083852,0.599133402459709,0.58416690808081,0.361394534411841,0.796309140865836,0.250142956734273,0.381160076291339,0.452703136743156
64952,"TX, Jack, 48237950300",48237950300,"33.2126831,-98.1637272",0.599012243178491,0.893021211725847,0.518579030565409,0.787138853250665,0.910340436938748,0.250142956734273,0.381160076291339,0.452703136743156
64953,"TX, Jack, 48237950500",48237950500,"33.0153528,-98.428315",0.518882704112165,0.448563796548717,0.543337265152425,0.705251391726181,0.851020305589063,0.250142956734273,0.381160076291339,0.452703136743156
65076,"TX, Jones, 48253020101",48253020101,"32.5690339,-99.7093182",0.465302258321288,0.701346590948107,0.523776310361392,0.46925262514523,0.749334874681678,0.123880147211328,0.381160076291339,0.308365183609939
65077,"TX, Jones, 48253020102",48253020102,"32.5487573,-99.6251588",0.421239865107131,0.606020861516065,0.645653106417385,0.0779201471292722,0.805679533574588,0.123880147211328,0.381160076291339,0.308365183609939
65078,"TX, Jones, 48253020200",48253020200,"32.751904,-99.8938217",0.519439074170022,0.853941920110968,0.438452025998829,0.655515420491275,0.874758745476478,0.123880147211328,0.381160076291339,0.308365183609939
65079,"TX, Jones, 48253020300",48253020300,"32.841051,-100.0707215",0.52643666606879,0.831336221991801,0.42643550962132,0.745334757638663,0.868544766117142,0.123880147211328,0.381160076291339,0.308365183609939
65080,"TX, Jones, 48253020400",48253020400,"32.905538,-99.7880548",0.530728026866754,0.828390339703489,0.386159515403385,0.796383989780242,0.890756936067551,0.123880147211328,0.381160076291339,0.308365183609939
65081,"TX, Jones, 48253020500",48253020500,"32.7000063,-99.881746",0.485869743040733,0.709923297190768,0.516356637854448,0.586270504215099,0.77513235491221,0.123880147211328,0.381160076291339,0.308365183609939
65112,"TX, Kent, 48263950100",48263950100,"33.1847797,-100.7697199",0.43564904439586,0.592795292081826,0.32713744372177,0.726271825735509,0.755974400214448,0.00404732465601096,0.381160076291339,0.262156948070119
65133,"TX, Knox, 48275950100",48275950100,"33.6218968,-99.7825399",0.489448809139461,0.782602127352757,0.4165751040669,0.752143340913721,0.849095295536791,0.0603851692180438,0.381160076291339,0.184180550596672
65134,"TX, Knox, 48275950200",48275950200,"33.4841615,-99.5995843",0.483241086048076,0.664444093471678,0.398448957201539,0.796020571667704,0.898048183889559,0.0603851692180438,0.381160076291339,0.184180550596672
65409,"TX, Mitchell, 48335950200",48335950200,"32.4152718,-100.851471",0.475165357560452,0.6579961133581,0.596429057336899,0.36572802008711,0.832778783004959,0.167627839481837,0.381160076291339,0.32443761336292
65410,"TX, Mitchell, 48335950400",48335950400,"32.2658166,-100.910502",0.456629325861773,0.410919678356349,0.418009911992573,0.681921050168219,0.812329111379172,0.167627839481837,0.381160076291339,0.32443761336292
65411,"TX, Montague, 48337950100",48337950100,"33.7600128,-97.5734992",0.511793401689594,0.520782547192485,0.425659621639774,0.786924106184165,0.797053008980029,0.156144118884732,0.381160076291339,0.514830332654635
65412,"TX, Montague, 48337950200",48337950200,"33.8428142,-97.7843399",0.513099705552315,0.628001675513469,0.467456200344155,0.669542809001757,0.774562726176116,0.156144118884732,0.381160076291339,0.514830332654635
65413,"TX, Montague, 48337950300",48337950300,"33.7867517,-97.7291848",0.616162571518847,0.953731107555604,0.478072999207217,0.877817178664053,0.951382187374347,0.156144118884732,0.381160076291339,0.514830332654635
65414,"TX, Montague, 48337950400",48337950400,"33.5846759,-97.7733166",0.554957011440364,0.814512418713563,0.483161108834943,0.743958173879048,0.790932850824286,0.156144118884732,0.381160076291339,0.514830332654635
65415,"TX, Montague, 48337950500",48337950500,"33.5609483,-97.843845",0.557027217472898,0.78946211897519,0.497926374091798,0.724950305326278,0.834717196086315,0.156144118884732,0.381160076291339,0.514830332654635
65416,"TX, Montague, 48337950600",48337950600,"33.585641,-97.6326462",0.534897477006929,0.755910648437446,0.485457581302935,0.670178790698699,0.780600790778716,0.156144118884732,0.381160076291339,0.514830332654635
65511,"TX, Nolan, 48353950100",48353950100,"32.4442471,-100.3446966",0.475688458754468,0.406833897560205,0.482092800759849,0.64583528349366,0.755096501809409,0.440152272901441,0.381160076291339,0.21864837846537
65512,"TX, Nolan, 48353950200",48353950200,"32.4828094,-100.3972167",0.502702088876019,0.679049901460581,0.466036988156804,0.566144849649522,0.767722155207077,0.440152272901441,0.381160076291339,0.21864837846537
65513,"TX, Nolan, 48353950300",48353950300,"32.4686718,-100.421267",0.596808988815933,0.927176965809912,0.480533226927596,0.770928202897434,0.959063798418443,0.440152272901441,0.381160076291339,0.21864837846537
65514,"TX, Nolan, 48353950400",48353950400,"32.4630189,-100.3932368",0.587039558195645,0.928653340383308,0.462734590567009,0.742143836483875,0.935784412277174,0.440152272901441,0.381160076291339,0.21864837846537
65515,"TX, Nolan, 48353950500",48353950500,"32.2671635,-100.418308",0.505759357568281,0.647208278684585,0.399057190996118,0.648979400800621,0.805109904838493,0.440152272901441,0.381160076291339,0.21864837846537
65770,"TX, Runnels, 48399950100",48399950100,"31.9739648,-99.9894106",0.441913099958023,0.410693072026479,0.348199488326347,0.694200177303988,0.750975070365903,0.291357069502602,0.381160076291339,0.216806745889507
65771,"TX, Runnels, 48399950200",48399950200,"31.9557748,-99.9674619",0.584249372936766,0.964869152011646,0.46120230927682,0.815066984565743,0.959283273019702,0.291357069502602,0.381160076291339,0.216806745889507
65772,"TX, Runnels, 48399950500",48399950500,"31.6651284,-100.0562528",0.42489727125888,0.273795381350986,0.442288577626171,0.579024167304484,0.789848880847071,0.291357069502602,0.381160076291339,0.216806745889507
65773,"TX, Runnels, 48399950600",48399950600,"31.7761641,-99.8944628",0.514842881810843,0.750204289039807,0.407744017241767,0.707492470086835,0.849135504624045,0.291357069502602,0.381160076291339,0.216806745889507
65816,"TX, Scurry, 48415950100",48415950100,"32.8518937,-100.8317486",0.587968785222613,0.749586271776525,0.570119046786791,0.594742000671773,0.943415761962203,0.384271753159296,0.381160076291339,0.492486585910365
65817,"TX, Scurry, 48415950200",48415950200,"32.7266548,-101.0847575",0.542324308884782,0.713425395016034,0.451930642844076,0.600391500421235,0.772604208551133,0.384271753159296,0.381160076291339,0.492486585910365
65818,"TX, Scurry, 48415950300",48415950300,"32.7002209,-100.936898",0.512234510939231,0.538993455883868,0.438912100279344,0.574522738410541,0.775294866639861,0.384271753159296,0.381160076291339,0.492486585910365
65819,"TX, Scurry, 48415950600",48415950600,"32.6250902,-100.8078646",0.575430865410425,0.782602127352757,0.527109899427833,0.598668017554196,0.861717598177188,0.384271753159296,0.381160076291339,0.492486585910365
65820,"TX, Shackelford, 48417950300",48417950300,"32.7438198,-99.3470045",0.4460785394523,0.465566138147459,0.464337052679649,0.676376170784488,0.789098311218335,0.0838550789747085,0.381160076291339,0.262156948070119
65886,"TX, Stephens, 48429950200",48429950200,"32.7531067,-98.9386882",0.524661801665528,0.742362336654604,0.498452730260184,0.686780390839661,0.878739445114596,0.0971357917442631,0.381160076291339,0.38800184075405
65887,"TX, Stephens, 48429950300",48429950300,"32.7423546,-98.8743189",0.577897056166814,0.943080610051707,0.504308930000294,0.798815036699723,0.932777107626324,0.0971357917442631,0.381160076291339,0.38800184075405
65888,"TX, Stephens, 48429950500",48429950500,"32.7360198,-98.8257079",0.467835329200667,0.368681631840249,0.471242065821949,0.727651162662643,0.840974735290176,0.0971357917442631,0.381160076291339,0.38800184075405
65890,"TX, Stonewall, 48433950300",48433950300,"33.1795797,-100.2538069",0.499729670804531,0.733126411997775,0.393454422003749,0.793801518647204,0.838610776035384,0.291219872056635,0.381160076291339,0.0667346185996288
66252,"TX, Taylor, 48441010100",48441010100,"32.4703598,-99.7043053",0.392252113908947,0.252432584616864,0.685484622093127,0.211936082462874,0.566730331054818,0.555442525502548,0.391887298972565,0.0818513526598327
66253,"TX, Taylor, 48441010200",48441010200,"32.4810093,-99.7294294",0.510717551211858,0.78780720608129,0.656527234962769,0.360356590257091,0.741150650046911,0.555442525502548,0.391887298972565,0.0818513526598327
66254,"TX, Taylor, 48441010300",48441010300,"32.4835952,-99.7525543",0.557672671815522,0.88169089523234,0.537715001487153,0.599292986581062,0.855828642273154,0.555442525502548,0.391887298972565,0.0818513526598327
66255,"TX, Taylor, 48441010400",48441010400,"32.4743688,-99.7486056",0.574485375969556,0.951938857492086,0.462718994828686,0.642454393780044,0.935104208551133,0.555442525502548,0.391887298972565,0.0818513526598327
66256,"TX, Taylor, 48441010500",48441010500,"32.4744604,-99.7668545",0.568692403574941,0.826460752470352,0.48560963975158,0.72923974032124,0.910355515346468,0.555442525502548,0.391887298972565,0.0818513526598327
66257,"TX, Taylor, 48441010600",48441010600,"32.4658221,-99.7696788",0.476648442533798,0.636825588661443,0.4033889073152,0.57066004438106,0.696483380243935,0.555442525502548,0.391887298972565,0.0818513526598327
66258,"TX, Taylor, 48441010700",48441010700,"32.4655403,-99.7489471",0.565396267675239,0.906390985188186,0.466013594549321,0.63785109768789,0.918337019166331,0.555442525502548,0.391887298972565,0.0818513526598327
66259,"TX, Taylor, 48441010800",48441010800,"32.4657304,-99.7285941",0.592978924692805,0.967107747876424,0.515105079854065,0.710141017240335,0.929317450743868,0.555442525502548,0.391887298972565,0.0818513526598327
66260,"TX, Taylor, 48441010900",48441010900,"32.4480211,-99.7032382",0.52284173340224,0.673693751845468,0.539508511394244,0.625431559008639,0.792077134432382,0.555442525502548,0.391887298972565,0.0818513526598327
66261,"TX, Taylor, 48441011000",48441011000,"32.454661,-99.7319459",0.550161784738281,0.795965033956615,0.47802621199225,0.668557175029872,0.879402895054282,0.555442525502548,0.391887298972565,0.0818513526598327
66262,"TX, Taylor, 48441011200",48441011200,"32.4556264,-99.7493851",0.526146983237532,0.77706057255866,0.528197702175829,0.496024426102231,0.85256500469106,0.555442525502548,0.391887298972565,0.0818513526598327
66263,"TX, Taylor, 48441011300",48441011300,"32.4565659,-99.7715276",0.522732268624977,0.772947324328593,0.461787149463915,0.597200579266446,0.798009650180941,0.555442525502548,0.391887298972565,0.0818513526598327
66264,"TX, Taylor, 48441011400",48441011400,"32.4420784,-99.7789804",0.536602282594071,0.789723059597465,0.50108451110211,0.636309323877121,0.799917906446857,0.555442525502548,0.391887298972565,0.0818513526598327
66265,"TX, Taylor, 48441011500",48441011500,"32.4411687,-99.7648247",0.507962468656021,0.677511725160856,0.470423289560016,0.597561244211465,0.781059844524863,0.555442525502548,0.391887298972565,0.0818513526598327
66266,"TX, Taylor, 48441011600",48441011600,"32.4377393,-99.7511767",0.434770415682437,0.512576651307793,0.517491227817412,0.297903738250858,0.68624011526605,0.555442525502548,0.391887298972565,0.0818513526598327
66267,"TX, Taylor, 48441011700",48441011700,"32.446236,-99.7415868",0.534357127401134,0.79344489689412,0.530326520456855,0.544766503862694,0.842780793459322,0.555442525502548,0.391887298972565,0.0818513526598327
66268,"TX, Taylor, 48441011900",48441011900,"32.4371201,-99.7347534",0.577822707885725,0.941631702912235,0.528934600811569,0.625448078013755,0.91956339632757,0.555442525502548,0.391887298972565,0.0818513526598327
66269,"TX, Taylor, 48441012000",48441012000,"32.4148055,-99.7052415",0.355832856295308,0.246623222342011,0.287758204457381,0.482236563165922,0.445030826966894,0.555442525502548,0.391887298972565,0.0818513526598327
66270,"TX, Taylor, 48441012100",48441012100,"32.4202211,-99.7182655",0.613237198143789,0.906624458376537,0.480521530123854,0.876333221371188,1,0.555442525502548,0.391887298972565,0.0818513526598327
66271,"TX, Taylor, 48441012200",48441012200,"32.4098158,-99.7340673",0.513286190624132,0.749380266022098,0.549747113602985,0.452846499898133,0.811848277710763,0.555442525502548,0.391887298972565,0.0818513526598327
66272,"TX, Taylor, 48441012300",48441012300,"32.4241912,-99.7508217",0.491938639792366,0.687454936241219,0.633379260357554,0.370942519368533,0.72261258544431,0.555442525502548,0.391887298972565,0.0818513526598327
66273,"TX, Taylor, 48441012400",48441012400,"32.40584,-99.7514832",0.552051905968514,0.828836685504748,0.452605158526525,0.749486534257664,0.804253786355717,0.555442525502548,0.391887298972565,0.0818513526598327
66274,"TX, Taylor, 48441012500",48441012500,"32.4198279,-99.764738",0.482891994885913,0.585605691252309,0.366731124388093,0.695494166038027,0.703231805388018,0.555442525502548,0.391887298972565,0.0818513526598327
66275,"TX, Taylor, 48441012600",48441012600,"32.4238105,-99.7751878",0.394369956765462,0.309310773414271,0.31308568349317,0.548865970298829,0.560146093017022,0.555442525502548,0.391887298972565,0.0818513526598327
66276,"TX, Taylor, 48441012700",48441012700,"32.3841999,-99.7592801",0.407959093958985,0.336764473620963,0.353665794608394,0.558386423580329,0.577715788768262,0.555442525502548,0.391887298972565,0.0818513526598327
66277,"TX, Taylor, 48441012801",48441012801,"32.4009827,-99.7689618",0.434263497855387,0.52638590371291,0.660020680347016,0.17300354057343,0.651253183219408,0.555442525502548,0.391887298972565,0.0818513526598327
66278,"TX, Taylor, 48441012802",48441012802,"32.4080683,-99.7876489",0.420035469227748,0.530712024555886,0.642202549313525,0.118724842931793,0.619427690658089,0.555442525502548,0.391887298972565,0.0818513526598327
66279,"TX, Taylor, 48441012900",48441012900,"32.4197423,-99.8205423",0.412262104291415,0.439801685127071,0.714001429615874,0.0950448490988883,0.607805589063128,0.555442525502548,0.391887298972565,0.0818513526598327
66280,"TX, Taylor, 48441013000",48441013000,"32.4238762,-99.8424753",0.37160853548566,0.40506911493061,0.634205834488648,0.0041462702839617,0.528657351561453,0.555442525502548,0.391887298972565,0.0818513526598327
66281,"TX, Taylor, 48441013100",48441013100,"32.456686,-99.8140366",0.54423738560342,0.838800497160554,0.59674097210335,0.513922768144751,0.831016284680338,0.555442525502548,0.391887298972565,0.0818513526598327
66282,"TX, Taylor, 48441013200",48441013200,"32.4874986,-99.8325354",0.551380634893997,0.827511381817932,0.521125034846562,0.649381363258429,0.832465487200107,0.555442525502548,0.391887298972565,0.0818513526598327
66283,"TX, Taylor, 48441013300",48441013300,"32.4922967,-99.681792",0.450313414502083,0.505805928845612,0.557057615941671,0.378053951070707,0.682095228521646,0.555442525502548,0.391887298972565,0.0818513526598327
66284,"TX, Taylor, 48441013401",48441013401,"32.4237274,-99.7997936",0.459776109489506,0.616149477775413,0.638580439088118,0.268491649642914,0.666030022785149,0.555442525502548,0.391887298972565,0.0818513526598327
66285,"TX, Taylor, 48441013402",48441013402,"32.3627667,-99.8173342",0.395052984361313,0.309070433367439,0.44862824525428,0.387772632413592,0.590718402358933,0.555442525502548,0.391887298972565,0.0818513526598327
66286,"TX, Taylor, 48441013404",48441013404,"32.3579439,-99.6864126",0.335310237105903,0.117231007986156,0.527698638549508,0.18288190563243,0.490178930438279,0.555442525502548,0.391887298972565,0.0818513526598327
66287,"TX, Taylor, 48441013500",48441013500,"32.2028127,-99.8614564",0.396623016127172,0.268198891689041,0.450850637965241,0.442183482096152,0.585946924004825,0.555442525502548,0.391887298972565,0.0818513526598327
66288,"TX, Taylor, 48441013600",48441013600,"32.3991003,-100.0146292",0.524584616207768,0.737054255048858,0.497481895549606,0.627953460456255,0.78042152526471,0.555442525502548,0.391887298972565,0.0818513526598327
66289,"TX, Taylor, 48441980000",48441980000,"32.4113064,-99.684058",0.512475907563829,0.714627095250194,0.517577004378186,0.536303266908579,0.789642809274896,0.555442525502548,0.391887298972565,0.0818513526598327
66294,"TX, Throckmorton, 48447950300",48447950300,"33.1706954,-99.205796",0.432334522977993,0.623160540284425,0.389337147086601,0.775121277029222,0.795836684090605,0,0.381160076291339,0.0617259360637606
66712,"TX, Wichita, 48485010100",48485010100,"33.9036917,-98.4860405",0.581983717254969,0.848057022392825,0.554086627791229,0.715303206338893,0.909068824554349,0.668839935659879,0.305531444337657,0.0729989597099486
66713,"TX, Wichita, 48485010200",48485010200,"33.9060716,-98.4988911",0.561393310745414,0.873244659300817,0.460999564678627,0.666800654152603,0.881337957378367,0.668839935659879,0.305531444337657,0.0729989597099486
66714,"TX, Wichita, 48485010400",48485010400,"33.9211714,-98.4759061",0.601926271642477,0.991025015965446,0.458496448677861,0.868115016326284,0.848477080820265,0.668839935659879,0.305531444337657,0.0729989597099486
66715,"TX, Wichita, 48485010600",48485010600,"33.8908955,-98.4973506",0.549979455364029,0.832991134885701,0.588927507203762,0.562598769884752,0.817968435866506,0.668839935659879,0.305531444337657,0.0729989597099486
66716,"TX, Wichita, 48485010700",48485010700,"33.8954766,-98.5107848",0.53563732534572,0.762049619919383,0.584346259071519,0.501618862501308,0.854076196220346,0.668839935659879,0.305531444337657,0.0729989597099486
66717,"TX, Wichita, 48485010800",48485010800,"33.8947558,-98.5201818",0.553409497326459,0.822526042560789,0.607123834891574,0.548731065090387,0.848115199034982,0.668839935659879,0.305531444337657,0.0729989597099486
66718,"TX, Wichita, 48485010900",48485010900,"33.9035146,-98.5255606",0.506361239060185,0.73571521764508,0.526096176436868,0.50751890049502,0.727828039136845,0.668839935659879,0.305531444337657,0.0729989597099486
66719,"TX, Wichita, 48485011000",48485011000,"33.9111676,-98.5148874",0.602484460589319,0.965775577331127,0.556047791885288,0.739748580742144,0.908448934459188,0.668839935659879,0.305531444337657,0.0729989597099486
66720,"TX, Wichita, 48485011100",48485011100,"33.9302213,-98.5047001",0.575537006220437,0.938040335926717,0.505077020112678,0.605650050382966,0.932621297413215,0.668839935659879,0.305531444337657,0.0729989597099486
66721,"TX, Wichita, 48485011200",48485011200,"33.9900666,-98.4655136",0.6069716204806,0.953071889141437,0.501567978990109,0.847658981658398,0.899132153866774,0.668839935659879,0.305531444337657,0.0729989597099486
66722,"TX, Wichita, 48485011300",48485011300,"33.9134831,-98.4397851",0.520649767622711,0.742746880729535,0.479020440310311,0.619707723736159,0.755702988875486,0.668839935659879,0.305531444337657,0.0729989597099486
66723,"TX, Wichita, 48485011400",48485011400,"33.8942159,-98.4646726",0.59388631409623,0.936893570560404,0.559537338334954,0.695290431641604,0.918112518429165,0.668839935659879,0.305531444337657,0.0729989597099486
66724,"TX, Wichita, 48485011500",48485011500,"33.8561524,-98.4548602",0.585382805140997,0.900300081715616,0.588970395484149,0.696402711319373,0.864636107760354,0.668839935659879,0.305531444337657,0.0729989597099486
66725,"TX, Wichita, 48485011600",48485011600,"33.8616293,-98.4937934",0.580891681853995,0.866741744319391,0.539676165581212,0.753957678308894,0.858495845060984,0.668839935659879,0.305531444337657,0.0729989597099486
66726,"TX, Wichita, 48485011700",48485011700,"33.8699053,-98.5003445",0.416852895397833,0.389426411311089,0.440498966653661,0.492869296125192,0.547805253987401,0.668839935659879,0.305531444337657,0.0729989597099486
66727,"TX, Wichita, 48485011800",48485011800,"33.8614164,-98.5055312",0.405591574667179,0.243849011515722,0.454679391723422,0.500575412011519,0.592666867712103,0.668839935659879,0.305531444337657,0.0729989597099486
66728,"TX, Wichita, 48485011900",48485011900,"33.8772664,-98.5116034",0.401061320970586,0.314179376077238,0.550035634761952,0.323186075579955,0.572657820667471,0.668839935659879,0.305531444337657,0.0729989597099486
66729,"TX, Wichita, 48485012000",48485012000,"33.8663954,-98.5268181",0.395583096497536,0.290763388657323,0.545941753452288,0.321316674834397,0.563689518831256,0.668839935659879,0.305531444337657,0.0729989597099486
