row#,Name,FIPS,Source,ToxPi Score,Sectors Vulnerable to Disruption,Costs of Climate Disasters
63198,"TX, Dawson, 48115950600",48115950600,"+32.8530507,-101.8157205",0.682594233173702,0.982273629457258,0.382914836890146
63199,"TX, Deaf Smith, 48117950300",48117950300,"+34.8378852,-102.4014424",0.645792092344076,0.993484361097803,0.298099823590349
63200,"TX, Deaf Smith, 48117950400",48117950400,"+34.8258148,-102.4026206",0.632000711460607,0.993484361097803,0.27051706182341
63201,"TX, Deaf Smith, 48117950500",48117950500,"+34.8136001,-102.3993335",0.640986995841697,0.993484361097803,0.28848963058559
63202,"TX, Deaf Smith, 48117950600",48117950600,"+34.9407663,-102.6075637",0.658686460335811,0.993484361097803,0.323888559573818
63203,"TX, Delta, 48119950100",48119950100,"+33.3859329,-095.6733504",0.712777880120269,0.940893847101499,0.484661913139038
63204,"TX, Delta, 48119950200",48119950200,"+33.3538098,-095.6744668",0.68963710157535,0.940893847101499,0.438380356049201
63205,"TX, Denton, 48121020103",48121020103,"+33.3424410,-096.9976299",0.473314702925093,0.51414687564164,0.432482530208547
63206,"TX, Denton, 48121020104",48121020104,"+33.3335135,-096.8955596",0.461218107119232,0.51414687564164,0.408289338596824
63207,"TX, Denton, 48121020105",48121020105,"+33.2531327,-096.9125611",0.462805958413006,0.51414687564164,0.411465041184372
63208,"TX, Denton, 48121020106",48121020106,"+33.2500859,-096.9945363",0.462263596415859,0.51414687564164,0.410380317190079
63209,"TX, Denton, 48121020107",48121020107,"+33.2036630,-096.9958014",0.457121543098232,0.51414687564164,0.400096210554824
63210,"TX, Denton, 48121020108",48121020108,"+33.1989165,-096.9229638",0.465529308015699,0.51414687564164,0.416911740389758
63211,"TX, Denton, 48121020109",48121020109,"+33.1953648,-096.8585601",0.437646516207786,0.51414687564164,0.361146156773931
63212,"TX, Denton, 48121020110",48121020110,"+33.1840918,-096.8776028",0.446386622093717,0.51414687564164,0.378626368545795
