row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.Social,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.Economic,ClimateChange.ExtremeEvents
66477,"TX, Travis, 48453001912",48453001912,"+30.3271346,-097.8209620",0.393344692112429,0.277380890627078,0.476083170375986,0.415841973205151,0.403771990464804,0.41231371976876,0.366962333984417,0.401058766360809
66478,"TX, Travis, 48453001913",48453001913,"+30.3181162,-097.7980058",0.384035349715449,0.266612503836461,0.363066619176639,0.483175808037161,0.402764200593936,0.410023592689419,0.358764969341295,0.403839754333229
66479,"TX, Travis, 48453001914",48453001914,"+30.2570613,-097.8391345",0.358584579535433,0.267349224338424,0.286761937903009,0.386394316471017,0.369875074255617,0.407205881636845,0.378526856114771,0.41397876602835
66480,"TX, Travis, 48453001915",48453001915,"+30.2404350,-097.8367552",0.430644069191759,0.486828161842461,0.519166805223897,0.485481432979274,0.420649948219159,0.4011696136079,0.310038760021865,0.391173762447759
66481,"TX, Travis, 48453001916",48453001916,"+30.3014680,-097.8743962",0.369812101626372,0.285429846627862,0.305950393782965,0.431315218839767,0.395299242216881,0.410253489616302,0.342546212104635,0.417890308196192
66482,"TX, Travis, 48453001917",48453001917,"+30.2743803,-097.8286870",0.348950852258997,0.25646834695367,0.342820508185756,0.280020090367305,0.402246441644326,0.407285461342304,0.367582748261796,0.386232369057818
66483,"TX, Travis, 48453001918",48453001918,"+30.2934594,-097.8117096",0.376749463532666,0.31146216338943,0.364611812684785,0.428562417825313,0.387820818642599,0.412782355812023,0.337558081314503,0.394448595060009
66484,"TX, Travis, 48453001919",48453001919,"+30.2772616,-097.7950966",0.346074739017855,0.273182226142013,0.295376992813676,0.344994687460362,0.379948153124858,0.409554956646156,0.345211737445449,0.37425441949247
66485,"TX, Travis, 48453002002",48453002002,"+30.2229526,-097.7848719",0.419414346174725,0.403633272962898,0.511202446791454,0.545076511976117,0.444579547190084,0.394673933709561,0.289319179209306,0.347415531383651
66486,"TX, Travis, 48453002003",48453002003,"+30.2190129,-097.7747284",0.464995635292013,0.454810373334788,0.643436737722596,0.549041498114401,0.54294149659813,0.398567444484091,0.324923062549179,0.341248834240903
66487,"TX, Travis, 48453002004",48453002004,"+30.2361336,-097.7881710",0.380484158493029,0.310146691487653,0.451067215921694,0.411456722200945,0.553565887853072,0.412378562491727,0.269095929818651,0.255678099677463
66488,"TX, Travis, 48453002005",48453002005,"+30.2348342,-097.7801524",0.428171787184419,0.414661454187369,0.603437003872494,0.354979571456833,0.513782835672825,0.40869726426509,0.342347679535873,0.359296701300447
66489,"TX, Travis, 48453002104",48453002104,"+30.3147279,-097.6965720",0.453250262348498,0.457193633970656,0.583766280504232,0.567915081104836,0.55242536547074,0.402790681682079,0.299152181492792,0.309508612214147
66490,"TX, Travis, 48453002105",48453002105,"+30.3149177,-097.7055914",0.500487919698681,0.505979542433915,0.678353568255024,0.579873568503247,0.666269171894308,0.400005773975363,0.362296818618523,0.310636994210385
66491,"TX, Travis, 48453002106",48453002106,"+30.3067312,-097.6903036",0.429273408760796,0.414312789097556,0.55981066804491,0.534545985965263,0.443995307950943,0.393468448541672,0.315375450833287,0.343405210891945
66492,"TX, Travis, 48453002107",48453002107,"+30.2956742,-097.6828574",0.489250016278465,0.507125847169301,0.704618196117407,0.571510382542694,0.535699895812979,0.394006527846678,0.335560347341341,0.376228917118855
66493,"TX, Travis, 48453002108",48453002108,"+30.2973102,-097.6691258",0.509238706902481,0.483748127828108,0.743697351901131,0.658094619982994,0.588664205731121,0.395418330769464,0.323457756828604,0.371590555275946
66494,"TX, Travis, 48453002109",48453002109,"+30.2815095,-097.6905732",0.497348631309147,0.535324887620598,0.679225533770062,0.626864552216991,0.55830736895045,0.388881005335773,0.334823746390198,0.358013324879954
66495,"TX, Travis, 48453002110",48453002110,"+30.2741418,-097.6774597",0.518369230758413,0.514729478239789,0.733699964333273,0.696813806273882,0.560921762347913,0.390787970870307,0.362220112853319,0.369411520390409
66496,"TX, Travis, 48453002111",48453002111,"+30.2571318,-097.6854100",0.535929292974106,0.563070100287884,0.765810927158669,0.681290645821243,0.59392415071981,0.3983522845397,0.358772865523007,0.390284076768431
66497,"TX, Travis, 48453002112",48453002112,"+30.3139332,-097.6825965",0.519776526043686,0.575893216052009,0.775409506770291,0.595540037404442,0.607395430074236,0.392584229592119,0.337022268984039,0.354590993428663
66498,"TX, Travis, 48453002113",48453002113,"+30.3170432,-097.6725318",0.469610201577509,0.420580224839789,0.599638040636875,0.604697246302238,0.611091046531744,0.390860002640492,0.308478700120745,0.35192614997068
66499,"TX, Travis, 48453002201",48453002201,"+30.3191767,-097.6559615",0.529561240138729,0.609303100417749,0.754655483825813,0.720755983537582,0.540714004621127,0.391359765791018,0.301417257618207,0.388723085159611
66500,"TX, Travis, 48453002202",48453002202,"+30.3166763,-097.6303394",0.548082050212132,0.632355789346919,0.854135007721125,0.679251923258563,0.469958220168662,0.39287767498775,0.378429845882308,0.429565890119602
66501,"TX, Travis, 48453002207",48453002207,"+30.2374820,-097.5819401",0.488476664526184,0.510923664360018,0.56278394757128,0.600196984140083,0.474640208073146,0.403141803849776,0.413133564507002,0.454516479181981
66502,"TX, Travis, 48453002208",48453002208,"+30.2760555,-097.6535723",0.501352090644058,0.513028788773031,0.67132728671008,0.664965466389721,0.476180147596621,0.391507135615943,0.380643032813615,0.411812776609391
66503,"TX, Travis, 48453002209",48453002209,"+30.3281712,-097.4809265",0.476262739054411,0.467882332461099,0.583436226752979,0.576005251633694,0.442947797708539,0.401579683705566,0.40943589541382,0.452551985705179
66504,"TX, Travis, 48453002210",48453002210,"+30.2625641,-097.5220147",0.494038397271874,0.555503111027128,0.588956318918844,0.662344356624857,0.426997270490389,0.398025123528365,0.369009701099769,0.457432899213767
66505,"TX, Travis, 48453002211",48453002211,"+30.2742983,-097.6192558",0.481463124708657,0.408148444513698,0.562292109450991,0.72300729373214,0.528893423925019,0.398906395081419,0.328453783800448,0.420540422456886
66506,"TX, Travis, 48453002212",48453002212,"+30.3104028,-097.5907723",0.461002971045238,0.44181479536056,0.602384150241568,0.576313937209845,0.464291911063452,0.401072731507823,0.296625403344919,0.444517868588498
66507,"TX, Travis, 48453002304",48453002304,"+30.2428325,-097.7235945",0.424625025497341,0.319181737128771,0.53771355323301,0.590997223539884,0.512835789414253,0.40627488632769,0.277241405267664,0.328130583570117
66508,"TX, Travis, 48453002307",48453002307,"+30.2230762,-097.7411143",0.481181585522348,0.445943080916388,0.656097341272185,0.624790289569127,0.542688538397405,0.394765303001015,0.344186361848834,0.35980018365148
66509,"TX, Travis, 48453002308",48453002308,"+30.2290131,-097.7521621",0.43656781109031,0.397168020623482,0.590383807803576,0.444421904391729,0.540051114111073,0.391691168453071,0.351305333675275,0.340953328573968
66510,"TX, Travis, 48453002310",48453002310,"+30.2423539,-097.6592003",0.565294433146623,0.615106990742208,0.756180655870567,0.803035395250766,0.60520784493547,0.401753580098979,0.353406846036653,0.422369719091721
66511,"TX, Travis, 48453002312",48453002312,"+30.2261209,-097.6946655",0.538159918225565,0.571720872885107,0.862331126100653,0.630168897633275,0.589738489527919,0.394105086185349,0.346771797346569,0.372283157900085
66512,"TX, Travis, 48453002313",48453002313,"+30.2201787,-097.7259167",0.475039924085161,0.448196751345316,0.696744596369901,0.581170095982849,0.527012291210575,0.391405270992716,0.333317831735104,0.347432630959665
66513,"TX, Travis, 48453002314",48453002314,"+30.2246964,-097.7155118",0.460135423146131,0.404054555040028,0.615544388951426,0.570666796151347,0.516771411534666,0.395705522484039,0.358178395842681,0.360026892018727
66514,"TX, Travis, 48453002315",48453002315,"+30.2339238,-097.7321357",0.450451362776124,0.413992526451587,0.655458068395859,0.535411222049609,0.548245677431125,0.399504716570617,0.275524549758261,0.325022778775807
66515,"TX, Travis, 48453002316",48453002316,"+30.2313978,-097.7258685",0.473394760641652,0.400109682355304,0.665542048391202,0.642921011608235,0.604875332830723,0.395634784968075,0.295428567802556,0.309251896535471
66516,"TX, Travis, 48453002317",48453002317,"+30.2398012,-097.7070944",0.452198768953572,0.420043352768672,0.514178528169737,0.580400914864446,0.488575082629092,0.402127899454289,0.37688783439653,0.38317777039224
66517,"TX, Travis, 48453002318",48453002318,"+30.2322025,-097.7089288",0.45819690155245,0.450357405808493,0.567839618171539,0.497227894895984,0.578140933189494,0.402525797981588,0.354021620184238,0.357265040635816
66518,"TX, Travis, 48453002319",48453002319,"+30.1998961,-097.6440238",0.487013383943589,0.671192411066845,0.563009609498169,0.659024579537591,0.49898166721974,0.404880385799522,0.272441654812665,0.339563379670595
66519,"TX, Travis, 48453002402",48453002402,"+30.2016965,-097.7751694",0.44015597866575,0.358491244986412,0.605518616098899,0.474181293774968,0.533160008772229,0.390426735355211,0.369965139086934,0.349348812585595
66520,"TX, Travis, 48453002403",48453002403,"+30.2122145,-097.7622832",0.438935755331454,0.457582309336369,0.568720924386418,0.51164275012055,0.531620021761183,0.398720709102013,0.287319189184226,0.316944383429422
66521,"TX, Travis, 48453002407",48453002407,"+30.1289958,-097.8155856",0.434821223828175,0.409302786277722,0.562198855183102,0.449943798128308,0.423246464485193,0.404968807694477,0.372643072713295,0.421444782315127
66522,"TX, Travis, 48453002409",48453002409,"+30.2075361,-097.7935687",0.431182441734674,0.393070545816263,0.56948250344816,0.506725289445733,0.460845510402284,0.407603780164143,0.319849201786173,0.360700261079961
66523,"TX, Travis, 48453002410",48453002410,"+30.2057643,-097.7866656",0.453491850378844,0.475528388584074,0.677667745450293,0.510709950644296,0.495213800045856,0.393188445874313,0.289874167981071,0.332260454072002
66524,"TX, Travis, 48453002411",48453002411,"+30.2052875,-097.7488784",0.538578596614056,0.57990065741178,0.863734412468967,0.680322953112043,0.542942503360671,0.400898835114411,0.35045028999845,0.351800524832068
66525,"TX, Travis, 48453002412",48453002412,"+30.1894059,-097.7514898",0.491751187678574,0.528777382755773,0.7729784771707,0.603236947663346,0.490032653845477,0.400975467423372,0.313499543663683,0.332757841227669
66526,"TX, Travis, 48453002413",48453002413,"+30.1971090,-097.7402767",0.515910003090513,0.550297961353307,0.83505687684404,0.668661732893482,0.490948042009846,0.397783437015488,0.318611757309291,0.350010214208141
