row#,Name,FIPS,Source,ToxPi Score,Transportation,Communications,Energy,"Food, Water, and Waste Management",Financial Services,Dependent Care,Governance,Government Services
23906,"IL, Will, 17197881500",17197881500,"+41.5433216,-088.1181961",0.521407229853729,0.539464876813913,0.644704794354547,0.422748555460601,0.77929291657012,0.598094208812394,0.245141893378309,0.427662112704853,0.514148480735094
23907,"IL, Will, 17197881601",17197881601,"+41.5333382,-088.1330270",0.547344380231325,0.446515033229574,0.534593222860335,0.445292507446013,0.975656921178674,0.585004657167982,0.208418273813889,0.37847125188244,0.804803174271693
23908,"IL, Will, 17197881603",17197881603,"+41.5405416,-088.1331334",0.546374214164976,0.4631137651037,0.692590216977539,0.488126365141869,0.734774492291993,0.519116296927038,0.20560240522109,0.425861672126452,0.841808499530124
23909,"IL, Will, 17197881604",17197881604,"+41.5477116,-088.1338305",0.555002935858712,0.517853773391582,0.690706808543249,0.280883209566329,0.975656921178674,0.402600010953448,0.214651316271907,0.456575070228576,0.90109637673593
23910,"IL, Will, 17197881700",17197881700,"+41.5342958,-088.1125367",0.457807590481423,0.484804301669539,0.229748604103058,0.440247072595231,0.916165721957124,0.58700113506606,0.251682921463665,0.377369805881536,0.375441161115172
23911,"IL, Will, 17197881800",17197881800,"+41.5388538,-088.0946565",0.523677386331058,0.521143941104178,0.727712442646114,0.493447449614513,0.975656921178674,0.452755207436663,0.322196964141673,0.452275194494279,0.244230970032369
23912,"IL, Will, 17197881900",17197881900,"+41.5317188,-088.0883414",0.602603271732881,0.78748276112676,0.965346472373433,0.57752756275373,0.936527036886063,0.546594258250703,0.342348023758891,0.482917987083524,0.182082071629947
23913,"IL, Will, 17197882000",17197882000,"+41.5255068,-088.0796335",0.603918459448057,0.843176675323787,0.949190873435585,0.570678193035828,0.873884784275933,0.494818931427208,0.43087189264501,0.492951030463551,0.17577529497755
23914,"IL, Will, 17197882100",17197882100,"+41.5320328,-088.0639941",0.560374497111091,0.816423783888822,0.884369087577564,0.280883209566329,0.697890704031805,0.471512920469871,0.548654396128181,0.524391665348323,0.258870209877832
23915,"IL, Will, 17197882200",17197882200,"+41.5328528,-088.0488744",0.594049002600683,0.699390000189686,0.77552537047633,0.345256119360304,0.873884784275933,0.498591586213921,0.586771284006746,0.553029261371821,0.419943614910724
23916,"IL, Will, 17197882300",17197882300,"+41.5199955,-088.0411844",0.594768321586807,0.807006810815585,0.534590308816351,0.280883209566329,0.975656921178674,0.567509085334708,0.563393708293613,0.526276832542178,0.502829696147019
23917,"IL, Will, 17197882400",17197882400,"+41.5191033,-088.0671995",0.57289962786941,0.492447741578797,0.913921626697948,0.568054287774563,0.873884784275933,0.446999843564962,0.51009752878199,0.532850205791161,0.244941004489924
23918,"IL, Will, 17197882500",17197882500,"+41.5160928,-088.0807010",0.612503037778594,0.804278779264294,0.763048875495562,0.521228744415295,0.975656921178674,0.544634497187532,0.447620444379262,0.61166713981737,0.231888900490759
23919,"IL, Will, 17197882601",17197882601,"+41.5169533,-088.1081698",0.499830710786768,0.435410807505785,0.353518442686124,0.529351685170912,0.975656921178674,0.593573448514447,0.322534281733519,0.461545698335219,0.327054401169469
23920,"IL, Will, 17197882602",17197882602,"+41.5173008,-088.0949081",0.541144135770825,0.505465351007631,0.683510663117204,0.591571736525791,0.975656921178674,0.468901435587098,0.354110141526729,0.505455266794324,0.244481570429153
23921,"IL, Will, 17197882701",17197882701,"+41.5259115,-088.1081135",0.505267718580379,0.455162701262493,0.589076316617266,0.45386555960948,0.975656921178674,0.550862590308663,0.281601525262154,0.418384548312625,0.317531586091678
23922,"IL, Will, 17197882702",17197882702,"+41.5271036,-088.0961954",0.511356149143569,0.48966022387846,0.779549010379127,0.517606917738177,0.975656921178674,0.401548991554229,0.306328371342671,0.410829758434631,0.209668998642581
23923,"IL, Will, 17197882801",17197882801,"+41.5207296,-088.1198280",0.561401060761699,0.520594896089768,0.821821458035108,0.457731632786982,0.975656921178674,0.520167316326256,0.271936642956662,0.454259209406163,0.469040409313981
23924,"IL, Will, 17197882802",17197882802,"+41.5203551,-088.1326285",0.627841818442,0.509728585237085,0.87536106153886,0.52906905707761,0.975656921178674,0.570331692018198,0.265263621031019,0.49302163597643,0.804301973478125
23925,"IL, Will, 17197882900",17197882900,"+41.5010905,-088.1200044",0.590017448297525,0.903564208031892,0.689755316064554,0.531441737367052,0.403001286329381,0.52918129929597,0.461641123414241,0.521842806333411,0.679711809543699
23926,"IL, Will, 17197883000",17197883000,"+41.5050441,-088.0556109",0.647486392831172,0.954440022008365,0.666083937372196,0.515192366620099,0.814341928441455,0.576174258372804,0.558319278433673,0.465810271313077,0.62952908008771
23927,"IL, Will, 17197883100",17197883100,"+41.4832254,-088.0754706",0.674488362684834,0.888640925948068,0.799770650107269,0.53102302908068,0.615198042800226,0.582728213403737,0.674649849673682,0.54353281988967,0.760363370575337
23928,"IL, Will, 17197883206",17197883206,"+41.5293372,-088.1505661",0.535155269823186,0.516999847463077,0.479546994464695,0.446248558033229,0.916165721957124,0.485681029139682,0.23654762777737,0.351895336834993,0.848157042915318
23929,"IL, Will, 17197883208",17197883208,"+41.5438124,-088.1511848",0.560743717077672,0.609818899778728,0.412062597754006,0.488939357064574,0.975656921178674,0.471558816513505,0.220209723546235,0.410031916139105,0.897671504646549
23930,"IL, Will, 17197883209",17197883209,"+41.5436212,-088.1704751",0.525538991681005,0.849464076407874,0.57827818632491,0.209479489797024,0.975656921178674,0.322676640569231,0.292161032485151,0.351556430373176,0.625039156311997
23931,"IL, Will, 17197883210",17197883210,"+41.5243895,-088.1654177",0.525503251312055,0.712237417674785,0.513846735673767,0.452626880928963,0.975656921178674,0.373391768784781,0.313045391215077,0.346691710535851,0.516529184504542
23932,"IL, Will, 17197883211",17197883211,"+41.4872200,-088.1771390",0.57717740489919,0.896916690002783,0.510833023882246,0.455746257662434,0.734774492291993,0.380748904579309,0.603739825474811,0.374912734033366,0.659747311266576
23933,"IL, Will, 17197883212",17197883212,"+41.4870448,-088.2279408",0.59032376984186,0.955681978451277,0.0498235748484296,0.425330589893228,0.975656921178674,0.326816463705017,0.922226296106182,0.324295641850809,0.742758692701264
23934,"IL, Will, 17197883213",17197883213,"+41.5130488,-088.2239767",0.497089462032868,0.697523238901644,0.25325704543758,0.415044322991356,0.975656921178674,0.317182884146244,0.660291853046858,0.331582130779864,0.326177299780725
23935,"IL, Will, 17197883214",17197883214,"+41.5377271,-088.1903124",0.406920900942392,0.596717228310688,0.298639699413971,0.209479489797024,0.734774492291993,0.330758933853176,0.412231429199971,0.37001977199089,0.302746162681424
23936,"IL, Will, 17197883215",17197883215,"+41.5372403,-088.2300295",0.440992634279311,0.220897951798866,0.268902037184983,0.433767561863624,0.975656921178674,0.274830015080805,0.585773997213463,0.339878278543081,0.428234311370993
23937,"IL, Will, 17197883216",17197883216,"+41.5287073,-088.2085670",0.454834659110955,0.669446687303396,0.404498050296362,0.209479489797024,0.975656921178674,0.359026307127345,0.499215369949402,0.333926233807428,0.187428213428005
23938,"IL, Will, 17197883303",17197883303,"+41.4459944,-088.2366574",0.469211014042306,0.407603271808277,0.201448156901882,0.443963108636782,0.734774492291993,0.313488252633708,1,0.31904965224394,0.333361177821865
23939,"IL, Will, 17197883304",17197883304,"+41.3303598,-088.0034936",0.614865033731823,0.621836516126543,0.478686726193886,0.593843228979359,0.975656921178674,0.35372531408762,0.900711300139327,0.373973680712083,0.620486582437089
23940,"IL, Will, 17197883305",17197883305,"+41.4468170,-088.2111341",0.524352861194039,0.62841347500725,0.160165011046684,0.43577387240249,0.975656921178674,0.329001115381994,1,0.358701708276475,0.307110786258745
23941,"IL, Will, 17197883306",17197883306,"+41.4134298,-088.1839371",0.550334456996894,0.663932792557255,0.198948187594541,0.454657616117867,0.734774492291993,0.402723930271259,1,0.339786491376339,0.607852145765897
23942,"IL, Will, 17197883307",17197883307,"+41.4280782,-088.0835269",0.672856427684947,0.857976884284602,0.49712415006308,0.460683526205904,0.975656921178674,0.432996960652234,0.959067243528635,0.393164259112444,0.806181476454004
23943,"IL, Will, 17197883401",17197883401,"+41.3013428,-088.1491908",0.532616667328687,0.481293226495713,0.677916963796141,0.280883209566329,0.975656921178674,0.458533519330181,0.739150839627484,0.412644320115607,0.234854338519369
23944,"IL, Will, 17197883402",17197883402,"+41.3369539,-088.2019890",0.614218480194432,0.674406382649277,0.560452082832868,0.487100529840257,0.734774492291993,0.556310450688017,0.889389161839114,0.460098285321211,0.551216456092722
23945,"IL, Will, 17197883504",17197883504,"+41.4925064,-087.8466566",0.43419153932442,0.639860203438145,0.301002356473978,0.18366612394219,0.717502998073294,0.341480249646074,0.601921243675295,0.306100601182033,0.381998538164352
23946,"IL, Will, 17197883505",17197883505,"+41.4928052,-087.8092767",0.498200043838439,0.766654671942924,0.160830389987904,0.44549837235348,0.975656921178674,0.360348113184004,0.582048837720906,0.303417591692652,0.391145452646967
23947,"IL, Will, 17197883507",17197883507,"+41.4262842,-087.8452939",0.578321753374071,0.473922405555457,0.301340756983091,0.459043585417614,0.975656921178674,0.317430722781867,0.897470118061157,0.309906238326181,0.891803278688525
23948,"IL, Will, 17197883509",17197883509,"+41.4043262,-087.9613435",0.477896158596443,0.31434807408423,0.179329242035588,0.460463704355559,0.734774492291993,0.350613562329236,1,0.32832015608488,0.45532003759006
23949,"IL, Will, 17197883510",17197883510,"+41.4474142,-087.9607744",0.5226745834108,0.655354684247482,0.190961592496994,0.451974393849366,0.975656921178674,0.315865667693948,0.711784116741219,0.307427984824148,0.572371306254568
23950,"IL, Will, 17197883511",17197883511,"+41.5253067,-087.7996653",0.450348111507505,0.58882521437561,0.155026441033438,0.209479489797024,0.975656921178674,0.338859585554573,0.688978514335998,0.336905786450899,0.309052939333821
23951,"IL, Will, 17197883513",17197883513,"+41.5305854,-087.8345456",0.385884518611258,0.453452465768829,0.192422483123938,0.209479489797024,0.734774492291993,0.418415787589718,0.602933196450832,0.316571398741907,0.159026835125822
23952,"IL, Will, 17197883514",17197883514,"+41.5460589,-087.8184935",0.443170905797082,0.85646230586996,0.149544718190234,0.18366612394219,0.975656921178674,0.29571730453863,0.585627337390922,0.278811570454514,0.219880964811528
23953,"IL, Will, 17197883515",17197883515,"+41.5087251,-087.8815264",0.433582894383706,0.809557584910812,0.182161793143038,0.18366612394219,0.734774492291993,0.36242261435626,0.603387841900711,0.296900702853972,0.295792001670669
23954,"IL, Will, 17197883516",17197883516,"+41.4881604,-087.8861388",0.464869649487998,0.630105104630648,0.0283786093264845,0.18366612394219,0.975656921178674,0.294799383665951,0.648412407420987,0.278811570454514,0.679127075284536
23955,"IL, Will, 17197883517",17197883517,"+41.5246879,-087.8991636",0.435999224661412,0.408169664235225,0.408617185493268,0.209479489797024,0.975656921178674,0.379486763379374,0.534531055217423,0.324563942799747,0.247488775190561
23956,"IL, Will, 17197883519",17197883519,"+41.5467946,-087.8911076",0.453488243595743,0.836658207567987,0.450600108295141,0.209479489797024,0.734774492291993,0.374360175305458,0.445596538828188,0.322495201272408,0.253941735407748
23957,"IL, Will, 17197883521",17197883521,"+41.5330369,-087.8776790",0.369495546491838,0.408030864450397,0.0633345882699235,0.18366612394219,0.975656921178674,0.371739511213958,0.463269047444453,0.312758701046471,0.177508614388639
