ToxPi Score,FIPS,Name,Source,Sectors Vulnerable to Disruption!1!0x88cceeff,Costs of Climate Disasters!1!0x44aa99ff
0.747619757570495,48021950400,"TX, Bastrop, 48021950400","+30.1078302,-097.3091595",0.843172951885566,0.652066563255423
0.733686748357803,48021950501,"TX, Bastrop, 48021950501","+30.2176551,-097.2874520",0.843172951885566,0.62420054483004
0.750427996817836,48021950502,"TX, Bastrop, 48021950502","+30.1495553,-097.1883893",0.843172951885566,0.657683041750107
0.747311840655985,48021950600,"TX, Bastrop, 48021950600","+29.9734654,-097.2290739",0.843172951885566,0.651450729426405
0.72036032621994,48021950700,"TX, Bastrop, 48021950700","+30.0253706,-097.1844320",0.843172951885566,0.597547700554315
0.731548898789198,48021950801,"TX, Bastrop, 48021950801","+30.0544514,-097.5124428",0.843172951885566,0.61992484569283
0.734858312113609,48021950802,"TX, Bastrop, 48021950802","+29.9863967,-097.5023064",0.843172951885566,0.626543672341651
0.720142216533434,48023950300,"TX, Baylor, 48023950300","+33.6181716,-099.1972280",0.941509821367463,0.498774611699404
0.762550945936051,48025950100,"TX, Bee, 48025950100","+28.6034525,-097.9002065",0.872520703579495,0.652581188292607
0.754542332132552,48025950201,"TX, Bee, 48025950201","+28.3280766,-097.5615243",0.872520703579495,0.636563960685609
0.78322946232996,48025950202,"TX, Bee, 48025950202","+28.4270428,-097.6847383",0.872520703579495,0.693938221080425
0.763935185038214,48025950300,"TX, Bee, 48025950300","+28.4206925,-097.7544627",0.872520703579495,0.655349666496934
0.745801375397247,48025950400,"TX, Bee, 48025950400","+28.4029499,-097.7596601",0.872520703579495,0.619082047214999
0.769172546611129,48025950500,"TX, Bee, 48025950500","+28.3915547,-097.7416652",0.872520703579495,0.665824389642764
0.760095008023328,48025950600,"TX, Bee, 48025950600","+28.2168515,-097.6797756",0.872520703579495,0.647669312467161
0.491291731695889,48027020100,"TX, Bell, 48027020100","+31.1339479,-097.2309224",0.347669564027103,0.634913899364675
0.472593870049364,48027020201,"TX, Bell, 48027020201","+31.1257399,-097.4705813",0.347669564027103,0.597518176071625
0.486042349342528,48027020202,"TX, Bell, 48027020202","+31.2238119,-097.4635468",0.347669564027103,0.624415134657952
0.486861611763715,48027020300,"TX, Bell, 48027020300","+31.1446935,-097.4050097",0.347669564027103,0.626053659500326
0.454590439642468,48027020401,"TX, Bell, 48027020401","+31.1468099,-097.3473883",0.347669564027103,0.561511315257834
0.44666042324958,48027020402,"TX, Bell, 48027020402","+31.1257959,-097.2993477",0.347669564027103,0.545651282472056
0.444869326963079,48027020500,"TX, Bell, 48027020500","+31.1211444,-097.3304656",0.347669564027103,0.542069089899056
0.417707911206934,48027020600,"TX, Bell, 48027020600","+31.1154154,-097.3428233",0.347669564027103,0.487746258386764
0.369644207605493,48027020701,"TX, Bell, 48027020701","+31.0981813,-097.3411310",0.347669564027103,0.391618851183884
0.410610102691097,48027020702,"TX, Bell, 48027020702","+31.1006991,-097.3522181",0.347669564027103,0.473550641355092
0.44821387795341,48027020800,"TX, Bell, 48027020800","+31.0543550,-097.3031304",0.347669564027103,0.548758191879718
0.443849409975981,48027020900,"TX, Bell, 48027020900","+31.0546474,-097.3328749",0.347669564027103,0.540029255924859
0.44409629831284,48027021000,"TX, Bell, 48027021000","+31.0807808,-097.3560713",0.347669564027103,0.540523032598577
0.44575609068985,48027021100,"TX, Bell, 48027021100","+31.0854017,-097.3734199",0.347669564027103,0.543842617352596
0.425796971771881,48027021201,"TX, Bell, 48027021201","+31.1159206,-097.3896796",0.347669564027103,0.503924379516659
0.446683540135053,48027021202,"TX, Bell, 48027021202","+31.1023172,-097.3778181",0.347669564027103,0.545697516243004
0.460072840201404,48027021203,"TX, Bell, 48027021203","+31.0790633,-097.4082876",0.347669564027103,0.572476116375706
0.443101347562053,48027021301,"TX, Bell, 48027021301","+31.0583577,-097.3828939",0.347669564027103,0.538533131097003
0.434872661008845,48027021302,"TX, Bell, 48027021302","+31.0695850,-097.3904435",0.347669564027103,0.522075757990587
0.473215251930896,48027021303,"TX, Bell, 48027021303","+31.0508219,-097.3732114",0.347669564027103,0.59876093983469
0.468209059212718,48027021400,"TX, Bell, 48027021400","+31.0068132,-097.3393089",0.347669564027103,0.588748554398333
0.483492094537072,48027021500,"TX, Bell, 48027021500","+31.0147032,-097.4507682",0.347669564027103,0.619314625047041
0.459590159632714,48027021601,"TX, Bell, 48027021601","+31.0620719,-097.4887008",0.347669564027103,0.571510755238325
0.431888733431903,48027021602,"TX, Bell, 48027021602","+31.0742663,-097.4979392",0.347669564027103,0.516107902836703
0.476848301651939,48027021700,"TX, Bell, 48027021700","+31.0970998,-097.4916389",0.347669564027103,0.606027039276774
0.48823567943627,48027021800,"TX, Bell, 48027021800","+31.0573025,-097.5782512",0.347669564027103,0.628801794845436
0.399665644432442,48027021901,"TX, Bell, 48027021901","+31.0768369,-097.6650689",0.347669564027103,0.451661724837781
0.461141764985707,48027021903,"TX, Bell, 48027021903","+31.0580126,-097.6644104",0.347669564027103,0.574613965944311
0.471796799838232,48027021904,"TX, Bell, 48027021904","+31.0394549,-097.6463283",0.347669564027103,0.595924035649361
0.480897455311507,48027022000,"TX, Bell, 48027022000","+31.1099592,-097.6367188",0.347669564027103,0.614125346595911
0.425532514602062,48027022101,"TX, Bell, 48027022101","+31.1251128,-097.6995328",0.347669564027103,0.503395465177022
0.443268713812882,48027022103,"TX, Bell, 48027022103","+31.1337539,-097.6901458",0.347669564027103,0.538867863598662
0.427129429050583,48027022104,"TX, Bell, 48027022104","+31.1194296,-097.6776398",0.347669564027103,0.506589294074064
0.407667785508008,48027022105,"TX, Bell, 48027022105","+31.1262829,-097.6734461",0.347669564027103,0.467666006988914
0.435934188389796,48027022200,"TX, Bell, 48027022200","+31.1114462,-097.6874668",0.347669564027103,0.524198812752489
0.450250013225932,48027022300,"TX, Bell, 48027022300","+31.0956998,-097.6910884",0.347669564027103,0.55283046242476
0.418203537231489,48027022401,"TX, Bell, 48027022401","+31.0926953,-097.7079017",0.347669564027103,0.488737510435876
0.446460693359087,48027022402,"TX, Bell, 48027022402","+31.0383185,-097.6837036",0.347669564027103,0.545251822691071
0.421423257040262,48027022403,"TX, Bell, 48027022403","+31.0668229,-097.7063014",0.347669564027103,0.495176950053422
0.456319582675899,48027022404,"TX, Bell, 48027022404","+31.0641414,-097.6906892",0.347669564027103,0.564969601324695
0.398456168984459,48027022405,"TX, Bell, 48027022405","+31.0833402,-097.7135584",0.347669564027103,0.449242773941816
0.414071162784215,48027022501,"TX, Bell, 48027022501","+31.1026877,-097.7240921",0.347669564027103,0.480472761541328
0.480026411066859,48027022502,"TX, Bell, 48027022502","+31.0555417,-097.7219662",0.347669564027103,0.612383258106615
0.442552090363199,48027022600,"TX, Bell, 48027022600","+31.1252976,-097.7211449",0.347669564027103,0.537434616699294
0.37430919509408,48027022801,"TX, Bell, 48027022801","+31.1304709,-097.7295046",0.347669564027103,0.400948826161058
0.413495089998212,48027022900,"TX, Bell, 48027022900","+31.1127503,-097.7380873",0.347669564027103,0.47932061596932
0.459546699888024,48027023000,"TX, Bell, 48027023000","+31.0793723,-097.7430914",0.347669564027103,0.571423835748944
0.429502146175601,48027023103,"TX, Bell, 48027023103","+31.0979996,-097.7527409",0.347669564027103,0.511334728324099
0.405849873634359,48027023104,"TX, Bell, 48027023104","+31.1071639,-097.7555167",0.347669564027103,0.464030183241615
0.468268238439531,48027023105,"TX, Bell, 48027023105","+31.0757952,-097.7938819",0.347669564027103,0.588866912851958
0.468114742319985,48027023106,"TX, Bell, 48027023106","+31.1035909,-097.8010808",0.347669564027103,0.588559920612868
0.445190189333454,48027023107,"TX, Bell, 48027023107","+31.0852887,-097.7577193",0.347669564027103,0.542710814639805
0.475442795015139,48027023108,"TX, Bell, 48027023108","+31.1002619,-097.7768922",0.347669564027103,0.603216026003176
0.415061490157908,48027023201,"TX, Bell, 48027023201","+31.1273291,-097.7554634",0.347669564027103,0.482453416288712
0.434549949287632,48027023202,"TX, Bell, 48027023202","+31.1272653,-097.7767477",0.347669564027103,0.521430334548162
0.417200264401932,48027023203,"TX, Bell, 48027023203","+31.1178379,-097.7559762",0.347669564027103,0.486730964776761
0.43979378358848,48027023204,"TX, Bell, 48027023204","+31.1376073,-097.6690472",0.347669564027103,0.531918003149857
0.498934174033485,48027023300,"TX, Bell, 48027023300","+31.0002918,-097.7953968",0.347669564027103,0.650198784039867
0.480092063021604,48027023402,"TX, Bell, 48027023402","+30.9044780,-097.2971357",0.347669564027103,0.612514562016106
0.49202869800479,48027023403,"TX, Bell, 48027023403","+30.9580001,-097.4871911",0.347669564027103,0.636387831982477
0.470404238657298,48027023404,"TX, Bell, 48027023404","+30.8956117,-097.5574792",0.347669564027103,0.593138913287493
0.375467813394021,48027023500,"TX, Bell, 48027023500","+31.1231022,-097.7334103",0.347669564027103,0.403266062760939
0.372655875445003,48027980001,"TX, Bell, 48027980001","+31.0343851,-097.7885558",0.347669564027103,0.397642186862904
0.35602003998273,48027980002,"TX, Bell, 48027980002","+31.0687797,-097.8290998",0.347669564027103,0.364370515938357
0.375159896479512,48027980003,"TX, Bell, 48027980003","+31.1615556,-097.5991695",0.347669564027103,0.40265022893192
0.446230003529941,48029110100,"TX, Bexar, 48029110100","+29.4270068,-098.4905375",0.330258024775854,0.562201982284029
0.374765539101212,48029110300,"TX, Bexar, 48029110300","+29.4143332,-098.4808558",0.330258024775854,0.41927305342657
0.440074439266012,48029110500,"TX, Bexar, 48029110500","+29.4175526,-098.5091092",0.330258024775854,0.549890853756169
0.453683812082072,48029110600,"TX, Bexar, 48029110600","+29.4292110,-098.5078374",0.330258024775854,0.57710959938829
0.371829694646056,48029110700,"TX, Bexar, 48029110700","+29.4393877,-098.5040418",0.330258024775854,0.413401364516257
0.376238547043594,48029110800,"TX, Bexar, 48029110800","+29.4423625,-098.4929856",0.330258024775854,0.422219069311335
0.362286119647105,48029110900,"TX, Bexar, 48029110900","+29.4389349,-098.4828415",0.330258024775854,0.394314214518356
0.370281787994738,48029111000,"TX, Bexar, 48029111000","+29.4403238,-098.4708577",0.330258024775854,0.410305551213623
0.463564893608938,48029120100,"TX, Bexar, 48029120100","+29.4602104,-098.4358282",0.330258024775854,0.596871762442023
0.455199355093726,48029120300,"TX, Bexar, 48029120300","+29.4829859,-098.4674048",0.330258024775854,0.580140685411598
0.433450064564676,48029120400,"TX, Bexar, 48029120400","+29.4761145,-098.4467416",0.330258024775854,0.536642104353498
0.470992811249339,48029120501,"TX, Bexar, 48029120501","+29.4834470,-098.4137358",0.330258024775854,0.611727597722824
0.428961690081108,48029120502,"TX, Bexar, 48029120502","+29.5045517,-098.4076093",0.330258024775854,0.527665355386362
0.420825471069794,48029120600,"TX, Bexar, 48029120600","+29.4891093,-098.4466034",0.330258024775854,0.511392917363735
0.460152841313024,48029120701,"TX, Bexar, 48029120701","+29.5128590,-098.4694917",0.330258024775854,0.590047657850195
0.412812233889201,48029120702,"TX, Bexar, 48029120702","+29.5041471,-098.4725673",0.330258024775854,0.495366443002547
0.437814532542105,48029120800,"TX, Bexar, 48029120800","+29.5051548,-098.4462682",0.330258024775854,0.545371040308357
0.385234714194529,48029120901,"TX, Bexar, 48029120901","+29.5220154,-098.4373700",0.330258024775854,0.440211403613203
0.48335479692524,48029120902,"TX, Bexar, 48029120902","+29.5023763,-098.4230208",0.330258024775854,0.636451569074626
0.446479665893057,48029121000,"TX, Bexar, 48029121000","+29.5322204,-098.4454653",0.330258024775854,0.56270130701026
0.44738122442653,48029121108,"TX, Bexar, 48029121108","+29.5677653,-098.4725428",0.330258024775854,0.564504424077206
0.467211813461265,48029121110,"TX, Bexar, 48029121110","+29.5839096,-098.4146871",0.330258024775854,0.604165602146676
0.423767788252883,48029121111,"TX, Bexar, 48029121111","+29.5676254,-098.3987467",0.330258024775854,0.517277551729913
0.458091739804192,48029121112,"TX, Bexar, 48029121112","+29.5506479,-098.4207674",0.330258024775854,0.58592545483253
0.457495324158971,48029121115,"TX, Bexar, 48029121115","+29.5755848,-098.4529264",0.330258024775854,0.584732623542088
0.430951591582682,48029121116,"TX, Bexar, 48029121116","+29.5837274,-098.4651711",0.330258024775854,0.53164515838951
0.409016441294424,48029121117,"TX, Bexar, 48029121117","+29.5929858,-098.4611683",0.330258024775854,0.487774857812993
0.455078222613844,48029121118,"TX, Bexar, 48029121118","+29.5964191,-098.4439245",0.330258024775854,0.579898420451834
0.474203284303922,48029121119,"TX, Bexar, 48029121119","+29.5603056,-098.4519095",0.330258024775854,0.618148543831991
0.449662398685072,48029121120,"TX, Bexar, 48029121120","+29.5572307,-098.4370189",0.330258024775854,0.56906677259429
0.442796683699391,48029121121,"TX, Bexar, 48029121121","+29.5889924,-098.4322372",0.330258024775854,0.555335342622929
0.431411155265898,48029121122,"TX, Bexar, 48029121122","+29.5751076,-098.4263308",0.330258024775854,0.532564285755943
0.449963842871649,48029121203,"TX, Bexar, 48029121203","+29.5259958,-098.4004284",0.330258024775854,0.569669660967444
0.474084925850297,48029121204,"TX, Bexar, 48029121204","+29.5313586,-098.4210488",0.330258024775854,0.617911826924741
0.434836153017678,48029121205,"TX, Bexar, 48029121205","+29.5402233,-098.4076217",0.330258024775854,0.539414281259501
0.460050202341521,48029121206,"TX, Bexar, 48029121206","+29.5538361,-098.3916070",0.330258024775854,0.589842379907189
0.465149787277013,48029121300,"TX, Bexar, 48029121300","+29.5196989,-098.3839956",0.330258024775854,0.600041549778173
0.470265091694628,48029121402,"TX, Bexar, 48029121402","+29.4952393,-098.3668500",0.330258024775854,0.610272158613402
0.447752943944947,48029121403,"TX, Bexar, 48029121403","+29.5033956,-098.3839005",0.330258024775854,0.56524786311404
0.445542045018245,48029121404,"TX, Bexar, 48029121404","+29.4788025,-098.3925101",0.330258024775854,0.560826065260635
0.468118920047252,48029121501,"TX, Bexar, 48029121501","+29.5368945,-098.3497316",0.330258024775854,0.60597981531865
0.448148705024256,48029121504,"TX, Bexar, 48029121504","+29.5300879,-098.3641419",0.330258024775854,0.566039385272658
0.450464092273299,48029121505,"TX, Bexar, 48029121505","+29.5230576,-098.3286819",0.330258024775854,0.570670159770744
0.431368620196627,48029121506,"TX, Bexar, 48029121506","+29.5140315,-098.3428169",0.330258024775854,0.5324792156174
0.411695225983113,48029121507,"TX, Bexar, 48029121507","+29.5177452,-098.3592662",0.330258024775854,0.493132427190372
0.460037256885656,48029121508,"TX, Bexar, 48029121508","+29.5064099,-098.3583017",0.330258024775854,0.589816488995458
0.444859634559062,48029121601,"TX, Bexar, 48029121601","+29.5482149,-098.3032198",0.330258024775854,0.55946124434227
0.465939460084794,48029121604,"TX, Bexar, 48029121604","+29.5297535,-098.3131309",0.330258024775854,0.601620895393734
0.426620411920334,48029121605,"TX, Bexar, 48029121605","+29.5450746,-098.3301548",0.330258024775854,0.522982799064815
0.423347060937263,48029121606,"TX, Bexar, 48029121606","+29.5564710,-098.3365299",0.330258024775854,0.516436097098671
0.441638065399451,48029121701,"TX, Bexar, 48029121701","+29.5562475,-098.2908380",0.330258024775854,0.553018106023048
0.47737492099091,48029121702,"TX, Bexar, 48029121702","+29.5691658,-098.3147824",0.330258024775854,0.624491817205967
0.466773517312684,48029121802,"TX, Bexar, 48029121802","+29.5715750,-098.3539705",0.330258024775854,0.603289009849515
0.453165069172043,48029121803,"TX, Bexar, 48029121803","+29.5542531,-098.3666664",0.330258024775854,0.576072113568232
0.429878043421284,48029121804,"TX, Bexar, 48029121804","+29.5643915,-098.3765202",0.330258024775854,0.529498062066715
0.413715641773512,48029121808,"TX, Bexar, 48029121808","+29.5843035,-098.3897143",0.330258024775854,0.49717325877117
0.428838708250388,48029121809,"TX, Bexar, 48029121809","+29.5785549,-098.3818402",0.330258024775854,0.527419391724922
0.435647093360094,48029121810,"TX, Bexar, 48029121810","+29.5917124,-098.4031624",0.330258024775854,0.541036161944334
0.443762044836772,48029121811,"TX, Bexar, 48029121811","+29.5948397,-098.3930616",0.330258024775854,0.55726606489769
0.433398282741215,48029121812,"TX, Bexar, 48029121812","+29.5902485,-098.3672307",0.330258024775854,0.536538540706577
0.403780929072346,48029121813,"TX, Bexar, 48029121813","+29.5993927,-098.3733467",0.330258024775854,0.477303833368839
0.476715627417201,48029121903,"TX, Bexar, 48029121903","+29.6212797,-098.4316704",0.330258024775854,0.623173230058548
0.452620435350283,48029121904,"TX, Bexar, 48029121904","+29.6371627,-098.4432638",0.330258024775854,0.574982845924712
0.481183659041552,48029121905,"TX, Bexar, 48029121905","+29.6530523,-098.4309795",0.330258024775854,0.632109293307251
0.477229746950136,48029121906,"TX, Bexar, 48029121906","+29.6138530,-098.4501394",0.330258024775854,0.624201469124417
0.504021292538703,48029121907,"TX, Bexar, 48029121907","+29.6547686,-098.3950710",0.330258024775854,0.677784560301552
0.47874528996179,48029121908,"TX, Bexar, 48029121908","+29.7068504,-098.3935429",0.330258024775854,0.627232555147725
0.478956115957309,48029121909,"TX, Bexar, 48029121909","+29.5875403,-098.3352125",0.330258024775854,0.627654207138765
0.484556874969871,48029121910,"TX, Bexar, 48029121910","+29.6187646,-098.3938035",0.330258024775854,0.638855725163888
0.359837579137733,48029130200,"TX, Bexar, 48029130200","+29.4158239,-098.4673756",0.330258024775854,0.389417133499613
0.376513175643022,48029130300,"TX, Bexar, 48029130300","+29.4073203,-098.4671910",0.330258024775854,0.422768326510189
0.385090464829173,48029130401,"TX, Bexar, 48029130401","+29.4080416,-098.4543969",0.330258024775854,0.439922904882492
0.432234116388761,48029130402,"TX, Bexar, 48029130402","+29.4055240,-098.4405754",0.330258024775854,0.534210208001668
0.387181155951412,48029130500,"TX, Bexar, 48029130500","+29.4192226,-098.4521675",0.330258024775854,0.44410428712697
0.409699776429025,48029130600,"TX, Bexar, 48029130600","+29.4303224,-098.4521996",0.330258024775854,0.489141528082197
0.366957579863624,48029130700,"TX, Bexar, 48029130700","+29.4393920,-098.4517802",0.330258024775854,0.403657134951395
0.463068342908964,48029130800,"TX, Bexar, 48029130800","+29.4320140,-098.4269439",0.330258024775854,0.595878661042074
0.462795563660375,48029130900,"TX, Bexar, 48029130900","+29.4373402,-098.4086795",0.330258024775854,0.595333102544895
0.447322969875136,48029131000,"TX, Bexar, 48029131000","+29.4174143,-098.4069604",0.330258024775854,0.564387914974419
0.424239372716546,48029131100,"TX, Bexar, 48029131100","+29.4055968,-098.4268221",0.330258024775854,0.518220720657239
0.440178002912934,48029131200,"TX, Bexar, 48029131200","+29.3981151,-098.4172868",0.330258024775854,0.550097981050014
0.447713182901932,48029131300,"TX, Bexar, 48029131300","+29.3925287,-098.3976101",0.330258024775854,0.56516834102801
0.466153060106571,48029131401,"TX, Bexar, 48029131401","+29.3724351,-098.3735041",0.330258024775854,0.602048095437288
0.438341597530905,48029131402,"TX, Bexar, 48029131402","+29.4057243,-098.3699633",0.330258024775854,0.546425170285957
0.393676076094095,48029131503,"TX, Bexar, 48029131503","+29.4643876,-098.3890946",0.330258024775854,0.457094127412336
0.437013763629297,48029131504,"TX, Bexar, 48029131504","+29.4466497,-098.3873614",0.330258024775854,0.543769502482741
0.391725935635536,48029131505,"TX, Bexar, 48029131505","+29.4735480,-098.3690440",0.330258024775854,0.453193846495218
0.454945994028934,48029131506,"TX, Bexar, 48029131506","+29.4321179,-098.3768269",0.330258024775854,0.579633963282015
0.447769588102488,48029131507,"TX, Bexar, 48029131507","+29.4632989,-098.3708009",0.330258024775854,0.565281151429122
0.483191129376086,48029131601,"TX, Bexar, 48029131601","+29.5135413,-098.2497562",0.330258024775854,0.636124233976319
0.476537165061344,48029131606,"TX, Bexar, 48029131606","+29.4864542,-098.3016160",0.330258024775854,0.622816305346835
0.464866836598816,48029131608,"TX, Bexar, 48029131608","+29.5168628,-098.3067061",0.330258024775854,0.599475648421778
0.472751543896176,48029131609,"TX, Bexar, 48029131609","+29.5023398,-098.3266449",0.330258024775854,0.615245063016498
0.405090269465575,48029131610,"TX, Bexar, 48029131610","+29.4910483,-098.3161855",0.330258024775854,0.479922514155296
0.372364157038207,48029131611,"TX, Bexar, 48029131611","+29.4929734,-098.3393289",0.330258024775854,0.41447028930056
