row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child Health,Access to Care
61650,"TX, Angelina, 48005000302",48005000302,"+31.2784248,-094.7824619",0.537303129613856,0.574831590295756,0.436579543569762,0.613584679173389,0.807805589063128,0.635347150401958,0.552524601992089,0.140448752800909
61651,"TX, Angelina, 48005000400",48005000400,"+31.3411933,-094.7538471",0.589018555069025,0.818069451406676,0.382709439492985,0.747553810659163,0.846476678729393,0.635347150401958,0.552524601992089,0.140448752800909
61652,"TX, Angelina, 48005000500",48005000500,"+31.3708474,-094.7362500",0.619822410290698,0.96933261002424,0.362109475428764,0.86014459635811,0.818849685028816,0.635347150401958,0.552524601992089,0.140448752800909
61653,"TX, Angelina, 48005000600",48005000600,"+31.3505991,-094.6970483",0.598049914400395,0.862772700117423,0.405459415524928,0.718832767098547,0.870964012866908,0.635347150401958,0.552524601992089,0.140448752800909
61654,"TX, Angelina, 48005000700",48005000700,"+31.3365433,-094.7258312",0.59457558561737,0.867929710836589,0.411627748052803,0.683961147299969,0.870189987937274,0.635347150401958,0.552524601992089,0.140448752800909
61655,"TX, Angelina, 48005000800",48005000800,"+31.3110999,-094.7054197",0.513770938956273,0.560672128108112,0.376877855827524,0.616965568887005,0.713560514676317,0.635347150401958,0.552524601992089,0.140448752800909
61656,"TX, Angelina, 48005000901",48005000901,"+31.3124968,-094.7523980",0.488461882577388,0.430414689583662,0.306617148466703,0.658932101382641,0.694948733413752,0.635347150401958,0.552524601992089,0.140448752800909
61657,"TX, Angelina, 48005000902",48005000902,"+31.2823915,-094.7246988",0.425751931145274,0.309338240848194,0.424388587156402,0.350073509572763,0.568142675244605,0.635347150401958,0.552524601992089,0.140448752800909
61658,"TX, Angelina, 48005001001",48005001001,"+31.2065934,-094.8086815",0.569642726064001,0.693037692186202,0.40575407077954,0.666324356171776,0.894062458115534,0.635347150401958,0.552524601992089,0.140448752800909
61659,"TX, Angelina, 48005001002",48005001002,"+31.1574825,-094.7131134",0.539948065311012,0.592863960666635,0.434798660162764,0.601823147531235,0.821830183621499,0.635347150401958,0.552524601992089,0.140448752800909
61660,"TX, Angelina, 48005001100",48005001100,"+31.3337808,-094.5852421",0.576554207518559,0.699423870573451,0.439312390107046,0.738245351276644,0.830577335477818,0.635347150401958,0.552524601992089,0.140448752800909
61661,"TX, Angelina, 48005001200",48005001200,"+31.1390364,-094.3552215",0.611324263762131,0.853790849224388,0.357686408639746,0.890008204439207,0.849463878836617,0.635347150401958,0.552524601992089,0.140448752800909
61662,"TX, Angelina, 48005001300",48005001300,"+31.1891367,-094.5136193",0.626328995434264,0.880241988092867,0.440808332168924,0.849159457956379,0.885772684626726,0.635347150401958,0.552524601992089,0.140448752800909
61663,"TX, Aransas, 48007950100",48007950100,"+28.1951717,-096.9358509",0.495643973370357,0.434294464625379,0.225140196030049,0.768998232466453,0.751548049859268,0.484831854959863,0.542538067581367,0.262156948070119
61664,"TX, Aransas, 48007950200",48007950200,"+28.0335099,-097.0258751",0.42115050047205,0.377745885035055,0.136954087685335,0.662877390437699,0.480949269534915,0.484831854959863,0.542538067581367,0.262156948070119
61665,"TX, Aransas, 48007950300",48007950300,"+28.0420659,-097.0703842",0.589839813040986,0.855727303316006,0.29178732905958,0.826076901475147,0.865760286824822,0.484831854959863,0.542538067581367,0.262156948070119
61666,"TX, Aransas, 48007950400",48007950400,"+28.0171641,-097.0709140",0.622404093844408,0.946143228934195,0.34023707163942,0.840776062860321,0.940145422865568,0.484831854959863,0.542538067581367,0.262156948070119
61667,"TX, Aransas, 48007950500",48007950500,"+27.9898056,-097.1250460",0.590753386096472,0.87665748796583,0.32886532159328,0.778752704987088,0.861471317517759,0.484831854959863,0.542538067581367,0.262156948070119
61668,"TX, Aransas, 48007990000",48007990000,"+27.9305294,-096.9381146",0.582318134740491,0.838134411887906,0.29178732905958,0.803082446354531,0.853695885270071,0.484831854959863,0.542538067581367,0.262156948070119
61669,"TX, Archer, 48009020100",48009020100,"+33.7905536,-098.5260054",0.422058813110377,0.372712477768546,0.455968958277707,0.443103040047575,0.615262699370058,0.380197653875823,0.425009914362814,0.262156948070119
61670,"TX, Archer, 48009020200",48009020200,"+33.6476029,-098.7808839",0.524600821865024,0.63567195643665,0.498266558178827,0.673388984026122,0.797513738104812,0.380197653875823,0.425009914362814,0.262156948070119
61671,"TX, Archer, 48009020300",48009020300,"+33.5246510,-098.5853305",0.522590358103447,0.598735124667816,0.490051828717819,0.663130681849468,0.838850355180271,0.380197653875823,0.425009914362814,0.262156948070119
61672,"TX, Armstrong, 48011950100",48011950100,"+34.9641790,-101.3566363",0.513611818763505,0.301015608369327,0.417984334191353,0.678606236475065,0.703697560648707,0.737500455134699,0.494321588455265,0.262156948070119
61673,"TX, Atascosa, 48013960100",48013960100,"+28.8781528,-098.3319339",0.537374046212839,0.432790622618058,0.315554027618427,0.50873580053852,0.857994906848948,0.592143722618078,0.562868353030254,0.491530890217588
61674,"TX, Atascosa, 48013960201",48013960201,"+29.1199892,-098.7546429",0.550844086002623,0.576658174651679,0.307303680489279,0.459723912361172,0.865679868650315,0.592143722618078,0.562868353030254,0.491530890217588
61675,"TX, Atascosa, 48013960202",48013960202,"+29.0805454,-098.6307670",0.572588044232221,0.785822683980306,0.339006643103676,0.372836698621764,0.86390731805388,0.592143722618078,0.562868353030254,0.491530890217588
61676,"TX, Atascosa, 48013960300",48013960300,"+29.0371934,-098.5854561",0.578724546380701,0.756329526804782,0.29783261873388,0.443353578291825,0.907013134968503,0.592143722618078,0.562868353030254,0.491530890217588
61677,"TX, Atascosa, 48013960401",48013960401,"+29.1036654,-098.5150634",0.555414751063255,0.65904674270568,0.365745797967295,0.350142338760744,0.866425412143144,0.592143722618078,0.562868353030254,0.491530890217588
61678,"TX, Atascosa, 48013960402",48013960402,"+28.9812134,-098.5122283",0.509896112319567,0.44550804452471,0.288717733659881,0.417215005864247,0.771289036322209,0.592143722618078,0.562868353030254,0.491530890217588
61679,"TX, Atascosa, 48013960500",48013960500,"+28.8314705,-098.7195364",0.564731279205313,0.479924739231049,0.338757319426696,0.556723510398714,0.93117041951481,0.592143722618078,0.562868353030254,0.491530890217588
61680,"TX, Atascosa, 48013960600",48013960600,"+28.8045739,-098.5228207",0.604230590938673,0.801444787024384,0.337144810450905,0.567328711682791,0.87715286154671,0.592143722618078,0.562868353030254,0.491530890217588
61681,"TX, Austin, 48015760100",48015760100,"+29.6617125,-096.1047804",0.535724564134057,0.494496212927548,0.468321813182612,0.617015125902351,0.857557633025064,0.257138518743425,0.495327230917309,0.560215414240093
61682,"TX, Austin, 48015760200",48015760200,"+29.7838198,-096.1069262",0.515846768244258,0.585585090676866,0.466615403081725,0.478651939055884,0.767393780994505,0.257138518743425,0.495327230917309,0.560215414240093
61683,"TX, Austin, 48015760300",48015760300,"+29.7925573,-096.2521104",0.505728271904626,0.457332774828844,0.469409771045796,0.526356072661597,0.774318120895322,0.257138518743425,0.495327230917309,0.560215414240093
61684,"TX, Austin, 48015760400",48015760400,"+29.9608477,-096.4470209",0.542536732206702,0.605945326072775,0.403338996646167,0.695224355621142,0.780567283206005,0.257138518743425,0.495327230917309,0.560215414240093
61685,"TX, Austin, 48015760501",48015760501,"+30.0308287,-096.2726070",0.478529465321939,0.458294135016171,0.393272148441882,0.562516174859176,0.622942635035518,0.257138518743425,0.495327230917309,0.560215414240093
61686,"TX, Austin, 48015760502",48015760502,"+29.9392898,-096.1788755",0.558844794808653,0.6225219224457,0.443237260902586,0.696837711787411,0.836635504624045,0.257138518743425,0.495327230917309,0.560215414240093
61687,"TX, Bailey, 48017950100",48017950100,"+34.0675209,-102.8303446",0.506969014747505,0.416454366291965,0.441864361694282,0.436404583473286,0.863074654872001,0.603900880862374,0.568638178121363,0.218446077917264
61688,"TX, Bandera, 48019000101",48019000101,"+29.6824133,-099.1349521",0.45762728223584,0.509884842783275,0.249664690834824,0.725277932261066,0.770637314032971,0.287290433472398,0.398478814196228,0.262156948070119
61689,"TX, Bandera, 48019000102",48019000102,"+29.7834036,-099.0515872",0.443882509401957,0.411544562478112,0.282834453782621,0.706482057607277,0.758390296206943,0.287290433472398,0.398478814196228,0.262156948070119
61690,"TX, Bandera, 48019000200",48019000200,"+29.7597657,-099.3923979",0.471840267828493,0.590769568829956,0.226713960673365,0.784159925994857,0.753312223562525,0.287290433472398,0.398478814196228,0.262156948070119
61691,"TX, Bandera, 48019000300",48019000300,"+29.6690170,-098.9230498",0.455390270272467,0.440248030928331,0.341464373510829,0.658775170834045,0.799318120895322,0.287290433472398,0.398478814196228,0.262156948070119
61692,"TX, Bandera, 48019000400",48019000400,"+29.5802464,-098.9497483",0.452668183173448,0.57666504151016,0.272560375509157,0.643704331833775,0.727821337622303,0.287290433472398,0.398478814196228,0.262156948070119
61693,"TX, Bastrop, 48021950100",48021950100,"+30.2837407,-097.3403844",0.55777418439956,0.450665055243876,0.392160259897264,0.529326740414847,0.808624849215923,0.633892952109575,0.527573797123,0.562175636792431
61694,"TX, Bastrop, 48021950200",48021950200,"+30.3542454,-097.3737427",0.592220275044248,0.613588139562032,0.408512007543338,0.523702019173059,0.8760973730063,0.633892952109575,0.527573797123,0.562175636792431
61695,"TX, Bastrop, 48021950300",48021950300,"+30.0824826,-097.4146099",0.554845415946287,0.458115596695668,0.384130094716618,0.539923682196367,0.77810615199035,0.633892952109575,0.527573797123,0.562175636792431
61696,"TX, Bastrop, 48021950400",48021950400,"+30.1078302,-097.3091595",0.540775501357123,0.536706792009723,0.370164730835923,0.428436916672632,0.726477683956574,0.633892952109575,0.527573797123,0.562175636792431
61697,"TX, Bastrop, 48021950501",48021950501,"+30.2176551,-097.2874520",0.589429144054607,0.687125327034135,0.472280585393193,0.363685169787841,0.879270540142072,0.633892952109575,0.527573797123,0.562175636792431
61698,"TX, Bastrop, 48021950502",48021950502,"+30.1495553,-097.1883893",0.557200423350182,0.551958084695832,0.373273181873592,0.512320424648558,0.739208886208283,0.633892952109575,0.527573797123,0.562175636792431
61699,"TX, Bastrop, 48021950600",48021950600,"+29.9734654,-097.2290739",0.591713877680513,0.668873217191867,0.370815562771935,0.602811534670639,0.775854443104142,0.633892952109575,0.527573797123,0.562175636792431
61700,"TX, Bastrop, 48021950700",48021950700,"+30.0253706,-097.1844320",0.604262963959051,0.656128327851291,0.325500174988411,0.697572807515046,0.826997051333601,0.633892952109575,0.527573797123,0.562175636792431
61701,"TX, Bastrop, 48021950801",48021950801,"+30.0544514,-097.5124428",0.584648073960096,0.644125059226654,0.460688653398551,0.400905241480323,0.863175177590135,0.633892952109575,0.527573797123,0.562175636792431
61702,"TX, Bastrop, 48021950802",48021950802,"+29.9863967,-097.5023064",0.571288288659356,0.623682421528975,0.447121559807056,0.364786436795533,0.83978521645892,0.633892952109575,0.527573797123,0.562175636792431
61703,"TX, Baylor, 48023950300",48023950300,"+33.6181716,-099.1972280",0.526618850339006,0.755093492278218,0.386423842249516,0.733763194555336,0.774894451145959,0.447102001664105,0.532198199332631,0.0568567711472759
61704,"TX, Bee, 48025950100",48025950100,"+28.6034525,-097.9002065",0.58801743852942,0.564826577489065,0.370450937073659,0.62299500575412,0.787853504892106,0.715614380786874,0.565473704736939,0.488907958973178
61705,"TX, Bee, 48025950201",48025950201,"+28.3280766,-097.5615243",0.546187155561781,0.551429336592802,0.59749738161676,0.10663568435485,0.797751641871063,0.715614380786874,0.565473704736939,0.488907958973178
61706,"TX, Bee, 48025950202",48025950202,"+28.4270428,-097.6847383",0.612444214409611,0.637484807075611,0.369333837481997,0.637355527534428,0.872939284278247,0.715614380786874,0.565473704736939,0.488907958973178
61707,"TX, Bee, 48025950300",48025950300,"+28.4206925,-097.7544627",0.616641117172326,0.732226853536775,0.450014331758672,0.510621720289193,0.853628870124648,0.715614380786874,0.565473704736939,0.488907958973178
61708,"TX, Bee, 48025950400",48025950400,"+28.4029499,-097.7596601",0.650819040745944,0.8248607744443,0.411696196779735,0.631860205166044,0.91732006433454,0.715614380786874,0.565473704736939,0.488907958973178
61709,"TX, Bee, 48025950500",48025950500,"+28.3915547,-097.7416652",0.614376993218733,0.843751502125293,0.483320089439367,0.34955040774411,0.854020908725372,0.715614380786874,0.565473704736939,0.488907958973178
61710,"TX, Bee, 48025950600",48025950600,"+28.2168515,-097.6797756",0.604358099049811,0.687022324156922,0.40896335024245,0.491905687493461,0.872619286958853,0.715614380786874,0.565473704736939,0.488907958973178
61711,"TX, Bell, 48027020100",48027020100,"+31.1339479,-097.2309224",0.47806713477404,0.335713844273383,0.458249850612697,0.464652082220595,0.674529218603404,0.705332013604948,0.6472157178513,0.0607772162519527
61712,"TX, Bell, 48027020201",48027020201,"+31.1257399,-097.4705813",0.396710444956104,0.15686651513799,0.433155584423178,0.290971262437434,0.482654804985927,0.705332013604948,0.6472157178513,0.0607772162519527
61713,"TX, Bell, 48027020202",48027020202,"+31.2238119,-097.4635468",0.50161729785383,0.575937154511183,0.467966998075245,0.434056131579382,0.620035853102801,0.705332013604948,0.6472157178513,0.0607772162519527
61714,"TX, Bell, 48027020300",48027020300,"+31.1446935,-097.4050097",0.396695917317634,0.251340754118398,0.485853543421167,0.135392519093217,0.490959656882455,0.705332013604948,0.6472157178513,0.0607772162519527
61715,"TX, Bell, 48027020401",48027020401,"+31.1468099,-097.3473883",0.581501927580204,0.762049619919383,0.467231978923629,0.625921622827063,0.801985323683152,0.705332013604948,0.6472157178513,0.0607772162519527
61716,"TX, Bell, 48027020402",48027020402,"+31.1257959,-097.2993477",0.584499833305163,0.796171039711043,0.44574804909557,0.633426757484486,0.802828039136845,0.705332013604948,0.6472157178513,0.0607772162519527
61717,"TX, Bell, 48027020500",48027020500,"+31.1211444,-097.3304656",0.566251514223684,0.723279336936145,0.434146403191435,0.598692796061869,0.794317115668141,0.705332013604948,0.6472157178513,0.0607772162519527
61718,"TX, Bell, 48027020600",48027020600,"+31.1154154,-097.3428233",0.549465374160872,0.62462318114086,0.436131278697781,0.62195706159937,0.750221149979895,0.705332013604948,0.6472157178513,0.0607772162519527
61719,"TX, Bell, 48027020701",48027020701,"+31.0981813,-097.3411310",0.664962412235154,0.984776174747815,0.424231739569203,0.890021970276804,0.942382053344056,0.705332013604948,0.6472157178513,0.0607772162519527
61720,"TX, Bell, 48027020702",48027020702,"+31.1006991,-097.3522181",0.643767407480588,0.960405693999052,0.452152753421102,0.759455753844798,0.921032703390966,0.705332013604948,0.6472157178513,0.0607772162519527
61721,"TX, Bell, 48027020800",48027020800,"+31.0543550,-097.3031304",0.633158915361068,0.930974338549857,0.423623001240992,0.828353771013551,0.835836349014877,0.705332013604948,0.6472157178513,0.0607772162519527
61722,"TX, Bell, 48027020900",48027020900,"+31.0546474,-097.3328749",0.651800072742529,0.964498341653677,0.414388311283249,0.870444196047553,0.899944712505026,0.705332013604948,0.6472157178513,0.0607772162519527
61723,"TX, Bell, 48027021000",48027021000,"+31.0807808,-097.3560713",0.603775501575384,0.879411098216677,0.497005111518806,0.609829358677158,0.826857994906849,0.705332013604948,0.6472157178513,0.0607772162519527
61724,"TX, Bell, 48027021100",48027021100,"+31.0854017,-097.3734199",0.591592502375869,0.808874727900733,0.431620786723329,0.711539626340104,0.775787427958719,0.705332013604948,0.6472157178513,0.0607772162519527
61725,"TX, Bell, 48027021201",48027021201,"+31.1159206,-097.3896796",0.432115779243011,0.299649103531625,0.491400185741508,0.259139139580087,0.56129707813966,0.705332013604948,0.6472157178513,0.0607772162519527
61726,"TX, Bell, 48027021202",48027021202,"+31.1023172,-097.3778181",0.495206678650625,0.506053135750925,0.449633612892657,0.434298410321074,0.663136643881517,0.705332013604948,0.6472157178513,0.0607772162519527
61727,"TX, Bell, 48027021203",48027021203,"+31.0790633,-097.4082876",0.482044568384651,0.362693731244893,0.389481847343924,0.576025967876041,0.632785484519501,0.705332013604948,0.6472157178513,0.0607772162519527
61728,"TX, Bell, 48027021301",48027021301,"+31.0583577,-097.3828939",0.487054359110825,0.474939399973906,0.365935330733578,0.560588957595714,0.594591877764375,0.705332013604948,0.6472157178513,0.0607772162519527
61729,"TX, Bell, 48027021302",48027021302,"+31.0695850,-097.3904435",0.465629577485098,0.327686486709195,0.267057446007213,0.662233149238199,0.589105012732878,0.705332013604948,0.6472157178513,0.0607772162519527
61730,"TX, Bell, 48027021303",48027021303,"+31.0508219,-097.3732114",0.462774169801538,0.524270911300789,0.415625215758655,0.344762649428167,0.541435464414958,0.705332013604948,0.6472157178513,0.0607772162519527
61731,"TX, Bell, 48027021400",48027021400,"+31.0068132,-097.3393089",0.490952310262626,0.340664849238122,0.463116519268548,0.521427902802174,0.698131952821338,0.705332013604948,0.6472157178513,0.0607772162519527
61732,"TX, Bell, 48027021500",48027021500,"+31.0147032,-097.4507682",0.524702790700525,0.552685971694809,0.545691225896303,0.400302297793612,0.760915091810749,0.705332013604948,0.6472157178513,0.0607772162519527
61733,"TX, Bell, 48027021601",48027021601,"+31.0620719,-097.4887008",0.578234962532206,0.783433017228948,0.473520116335248,0.550537142983002,0.826829513470044,0.705332013604948,0.6472157178513,0.0607772162519527
61734,"TX, Bell, 48027021602",48027021602,"+31.0742663,-097.4979392",0.453388512997904,0.389934558838677,0.613358319422568,0.160286659802102,0.596815105213778,0.705332013604948,0.6472157178513,0.0607772162519527
61735,"TX, Bell, 48027021700",48027021700,"+31.0970998,-097.4916389",0.446769142205193,0.283333447780975,0.428266249978511,0.427630238589497,0.574829111379172,0.705332013604948,0.6472157178513,0.0607772162519527
61736,"TX, Bell, 48027021800",48027021800,"+31.0573025,-097.5782512",0.482264862916256,0.58501514142295,0.522371367174121,0.245480675517183,0.609661908591342,0.705332013604948,0.6472157178513,0.0607772162519527
61737,"TX, Bell, 48027021901",48027021901,"+31.0768369,-097.6650689",0.510028026324919,0.568651417662933,0.431471840111107,0.497948890198173,0.658799088594022,0.705332013604948,0.6472157178513,0.0607772162519527
61738,"TX, Bell, 48027021903",48027021903,"+31.0580126,-097.6644104",0.367387726275492,0.23609632829077,0.439265633494097,0.0857061048736571,0.397321069561721,0.705332013604948,0.6472157178513,0.0607772162519527
61739,"TX, Bell, 48027021904",48027021904,"+31.0394549,-097.6463283",0.452270873207867,0.488226771134474,0.515487443313615,0.218695108722585,0.530161841576196,0.705332013604948,0.6472157178513,0.0607772162519527
61740,"TX, Bell, 48027022000",48027022000,"+31.1099592,-097.6367188",0.5603795908193,0.687111593317173,0.552283732472027,0.517259607178058,0.752677255059643,0.705332013604948,0.6472157178513,0.0607772162519527
61741,"TX, Bell, 48027022101",48027022101,"+31.1251128,-097.6995328",0.54099590589312,0.602848372897883,0.524239675766553,0.500619462691827,0.745938882187374,0.705332013604948,0.6472157178513,0.0607772162519527
61742,"TX, Bell, 48027022103",48027022103,"+31.1337539,-097.6901458",0.508056588372909,0.603020044359906,0.586042805929048,0.28135720146028,0.672651119152929,0.705332013604948,0.6472157178513,0.0607772162519527
61743,"TX, Bell, 48027022104",48027022104,"+31.1194296,-097.6776398",0.530560131941827,0.684110776161014,0.560158475100789,0.37646812657963,0.679858598043158,0.705332013604948,0.6472157178513,0.0607772162519527
61744,"TX, Bell, 48027022105",48027022105,"+31.1262829,-097.6734461",0.489264031021382,0.543498115047347,0.572015920621565,0.254067805009664,0.6419414287629,0.705332013604948,0.6472157178513,0.0607772162519527
61745,"TX, Bell, 48027022200",48027022200,"+31.1114462,-097.6874668",0.524387863646303,0.658868204385176,0.594140968476143,0.295494716671531,0.708886208283072,0.705332013604948,0.6472157178513,0.0607772162519527
61746,"TX, Bell, 48027022300",48027022300,"+31.0956998,-097.6910884",0.557372167002449,0.683108214822801,0.549000431063488,0.50809155933902,0.748080016083635,0.705332013604948,0.6472157178513,0.0607772162519527
61747,"TX, Bell, 48027022401",48027022401,"+31.0926953,-097.7079017",0.458613365120347,0.250454929374361,0.521079417211589,0.34858129277734,0.676852968770942,0.705332013604948,0.6472157178513,0.0607772162519527
61748,"TX, Bell, 48027022402",48027022402,"+31.0383185,-097.6837036",0.377456864102538,0.204096767769713,0.486251813710369,0.084654394881311,0.453870124648171,0.705332013604948,0.6472157178513,0.0607772162519527
61749,"TX, Bell, 48027022403",48027022403,"+31.0668229,-097.7063014",0.450068915698076,0.420533280229628,0.516086467732333,0.210889878805566,0.589647835410803,0.705332013604948,0.6472157178513,0.0607772162519527
61750,"TX, Bell, 48027022404",48027022404,"+31.0641414,-097.6906892",0.415236623232904,0.341612475708488,0.490211850813566,0.117915411681139,0.543591676718938,0.705332013604948,0.6472157178513,0.0607772162519527
61751,"TX, Bell, 48027022405",48027022405,"+31.0833402,-097.7135584",0.442301570618046,0.412045843147219,0.579239831314316,0.112918412633735,0.578581959522852,0.705332013604948,0.6472157178513,0.0607772162519527
61752,"TX, Bell, 48027022501",48027022501,"+31.1026877,-097.7240921",0.539104214047361,0.615208718163527,0.49058421734412,0.533448232191136,0.721163382924541,0.705332013604948,0.6472157178513,0.0607772162519527
61753,"TX, Bell, 48027022502",48027022502,"+31.0555417,-097.7219662",0.432482888891854,0.401546416529902,0.530097163190661,0.141584392843967,0.540827301970245,0.705332013604948,0.6472157178513,0.0607772162519527
61754,"TX, Bell, 48027022600",48027022600,"+31.1252976,-097.7211449",0.603975723984407,0.849286190060909,0.538464077233722,0.600655804503081,0.826099048384935,0.705332013604948,0.6472157178513,0.0607772162519527
61755,"TX, Bell, 48027022801",48027022801,"+31.1304709,-097.7295046",0.581888085861932,0.805146023745597,0.557739711637103,0.498912498829904,0.798093419112719,0.705332013604948,0.6472157178513,0.0607772162519527
61756,"TX, Bell, 48027022900",48027022900,"+31.1127503,-097.7380873",0.580264533984049,0.811964814217144,0.549152615645541,0.510228017333943,0.777181342983514,0.705332013604948,0.6472157178513,0.0607772162519527
61757,"TX, Bell, 48027023000",48027023000,"+31.0793723,-097.7430914",0.497869103344221,0.570189593962658,0.499899856547636,0.372253027107687,0.629416298083367,0.705332013604948,0.6472157178513,0.0607772162519527
61758,"TX, Bell, 48027023103",48027023103,"+31.0979996,-097.7527409",0.567785317825154,0.731327295075776,0.499786527603554,0.564641620184022,0.76541683420453,0.705332013604948,0.6472157178513,0.0607772162519527
61759,"TX, Bell, 48027023104",48027023104,"+31.1071639,-097.7555167",0.5454810181696,0.62800854237195,0.542440304186074,0.514726693060366,0.719866639860609,0.705332013604948,0.6472157178513,0.0607772162519527
61760,"TX, Bell, 48027023105",48027023105,"+31.0757952,-097.7938819",0.441136407280853,0.416241493679057,0.576102238548168,0.116034998265504,0.566251172765045,0.705332013604948,0.6472157178513,0.0607772162519527
61761,"TX, Bell, 48027023106",48027023106,"+31.1035909,-097.8010808",0.432051783753156,0.392928509136355,0.573055308937286,0.102907895533812,0.54214582495644,0.705332013604948,0.6472157178513,0.0607772162519527
61762,"TX, Bell, 48027023107",48027023107,"+31.0852887,-097.7577193",0.499130596955016,0.608589066587927,0.58368880186198,0.22723543436724,0.661075928159764,0.705332013604948,0.6472157178513,0.0607772162519527
61763,"TX, Bell, 48027023108",48027023108,"+31.1002619,-097.7768922",0.443559293999471,0.401546416529902,0.578103303903668,0.144717497480852,0.567222892373676,0.705332013604948,0.6472157178513,0.0607772162519527
61764,"TX, Bell, 48027023201",48027023201,"+31.1273291,-097.7554634",0.408907943653058,0.345348046722105,0.560647408545256,0.0628465549614832,0.480188647634365,0.705332013604948,0.6472157178513,0.0607772162519527
61765,"TX, Bell, 48027023202",48027023202,"+31.1272653,-097.7767477",0.465862448062809,0.412045843147219,0.644426639950108,0.114127053174677,0.677112652459456,0.705332013604948,0.6472157178513,0.0607772162519527
