row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.Social,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.Economic,ClimateChange.ExtremeEvents
23965,"IL, Will, 17197883804",17197883804,"+41.4530406,-087.6499789",0.450188518493389,0.428350310090261,0.54494021056329,0.502392962778437,0.457439720341883,0.286066348900069,0.501586028162714,0.430544048617067
23966,"IL, Will, 17197883806",17197883806,"+41.4423894,-087.5520766",0.460786653187731,0.44562844776893,0.529129058479326,0.513963425223158,0.439558618801495,0.308834845543139,0.523458706207097,0.464933470290972
23967,"IL, Will, 17197883808",17197883808,"+41.4047362,-087.5837074",0.455595898727113,0.467796162732325,0.435942669767007,0.669360737153952,0.366197042619309,0.288647298227074,0.500310716956463,0.460916663633663
23968,"IL, Will, 17197883809",17197883809,"+41.4154505,-087.6522823",0.48272054380839,0.57762742430913,0.391350264205366,0.664603611738981,0.480856476581101,0.314289647764097,0.50733187040923,0.442984511650828
23969,"IL, Will, 17197883810",17197883810,"+41.4639300,-087.5979305",0.43404121692629,0.351291300308296,0.455936067917467,0.440302310047997,0.574685496041081,0.29630852863607,0.502494414682874,0.417270400850246
23970,"IL, Will, 17197883811",17197883811,"+41.4318330,-087.6007660",0.449496469000188,0.442944918778811,0.443283844122561,0.53924368081554,0.465827492012445,0.292045646389854,0.51597145923416,0.447158241647948
23971,"IL, Will, 17197883902",17197883902,"+41.3422595,-087.5987682",0.437168944956162,0.42178663372027,0.498160280973964,0.42979420464308,0.396584578303326,0.303993559753748,0.559638471944003,0.45022488535474
23972,"IL, Will, 17197883903",17197883903,"+41.3471365,-087.7372854",0.41431236917811,0.387271393434919,0.344060310996828,0.521686424004225,0.399173790294949,0.29616527465371,0.505955406992218,0.445873983869919
23973,"IL, Will, 17197883904",17197883904,"+41.3428328,-087.8483469",0.451374034469393,0.438024118128427,0.374124232329677,0.658360314077529,0.388679606172308,0.31665557511134,0.546720739616921,0.437053655849546
23974,"IL, Will, 17197884003",17197884003,"+41.2748541,-088.2278783",0.418448562070566,0.46330384404886,0.322058036476084,0.467050410590947,0.38316958044142,0.301099216392213,0.534916673296541,0.457542173247894
23975,"IL, Will, 17197884004",17197884004,"+41.2329269,-088.2086799",0.454201919099322,0.550543406537409,0.394480410465088,0.579863462649461,0.374400417829155,0.300763213191383,0.502471605851036,0.476890917171718
23976,"IL, Will, 17197884005",17197884005,"+41.2266861,-088.1332343",0.426383442304133,0.467177132745307,0.312568821258906,0.564319818745766,0.352716763358186,0.30717085317914,0.495769776044002,0.484960930797624
23977,"IL, Will, 17197884006",17197884006,"+41.2556502,-088.0626126",0.442711493087022,0.522646278097071,0.281462977734535,0.62220472276992,0.360725870988026,0.321474568386402,0.518913798541273,0.471552235091926
23978,"IL, Will, 17197884101",17197884101,"+41.6175190,-088.0872794",0.473541357131221,0.385926475944067,0.513870031400493,0.559348464341513,0.548464041028759,0.297529919232519,0.528096832576954,0.481553735394242
23979,"IL, Will, 17197884103",17197884103,"+41.5846374,-088.0981820",0.4301058811217,0.287128102095476,0.418770549886227,0.477380381329595,0.547702984219203,0.293878927011926,0.506137877646923,0.479742345662547
23980,"IL, Will, 17197980000",17197980000,"+41.3669283,-088.0990325",0.446302419799764,0.357180218267054,0.36683280428378,0.588223214246804,0.519567252662117,0.301828055368404,0.468737343562508,0.521748050207683
23981,"IL, Will, 17197980100",17197980100,"+41.5741289,-088.0998109",0.479544234308207,0.360730571153145,0.507276918678812,0.517496476049342,0.667933399485928,0.342947132256543,0.494246542752554,0.466178599781126
