row#,Name,FIPS,Source,ToxPi Score,Temperature,Storms,Wildfires,Droughts,Flooding,Precipitation
62262,"TX, Brazos, 48041980000",48041980000,"+30.5866149,-096.3666089",0.395124465286295,0.490020730094673,0.544924715763597,0.639102381768783,0.534358677517729,9.58182191499555e-05,0.162244468353838
62263,"TX, Brewster, 48043950300",48043950300,"+30.3728596,-103.6605319",0.553850540311415,0.745523134015823,0.448110212024992,0.924842981443326,0.86719189983269,9.58182191499555e-05,0.337339196332507
62264,"TX, Brewster, 48043950400",48043950400,"+30.3510919,-103.6826978",0.539226920191414,0.745523134015823,0.363919901669569,0.921291571078743,0.86719189983269,9.58182191499555e-05,0.337339196332507
62265,"TX, Brewster, 48043950500",48043950500,"+29.8089965,-103.2524579",0.575896203533563,0.718321806528618,0.640545938748336,0.912939903908411,0.891786426295341,9.58182191499555e-05,0.29168732750152
62266,"TX, Briscoe, 48045950200",48045950200,"+34.5251725,-101.2058930",0.56489674555445,0.825250856156102,0.529453036976339,0.873463360823941,0.907134148122213,9.58182191499555e-05,0.253983253028956
62267,"TX, Brooks, 48047950100",48047950100,"+27.0349936,-098.2152756",0.532729292357934,0.598025986270988,0.730799959028987,0.868462522701298,0.766896225376776,9.58182191499555e-05,0.232095242550405
62268,"TX, Brooks, 48047950200",48047950200,"+27.2235509,-098.1420141",0.498423358383819,0.598472294265277,0.530871658301752,0.84735328755808,0.800578733442496,9.58182191499555e-05,0.213168358516162
62269,"TX, Brown, 48049950100",48049950100,"+31.9722689,-098.9991512",0.482371605841825,0.584837107588328,0.594637918672539,0.822518174212931,0.712555080501706,9.58182191499555e-05,0.179585535856294
62270,"TX, Brown, 48049950200",48049950200,"+31.8423476,-099.1047331",0.500385608364512,0.578788692314337,0.588948069241012,0.833223413138273,0.782840667051162,9.58182191499555e-05,0.218416990223137
62271,"TX, Brown, 48049950300",48049950300,"+31.7468858,-098.8290090",0.467965323899956,0.556521339060318,0.589378264877599,0.810652953393965,0.682920711507776,9.58182191499555e-05,0.168222856340927
62272,"TX, Brown, 48049950500",48049950500,"+31.6819285,-099.1410522",0.5006483361539,0.579427809431815,0.565143910683192,0.837956483915351,0.802385889888375,9.58182191499555e-05,0.218880104785517
62273,"TX, Brown, 48049950600",48049950600,"+31.7302562,-098.9950932",0.454443009969752,0.570054922605122,0.439936494929837,0.79795297614614,0.72945659984791,9.58182191499555e-05,0.189161248070356
62274,"TX, Brown, 48049950700",48049950700,"+31.7180598,-098.9714872",0.434142692107953,0.556521339060318,0.42627266209157,0.792078458953284,0.661665017982466,9.58182191499555e-05,0.168222856340927
62275,"TX, Brown, 48049950800",48049950800,"+31.7059835,-098.9891979",0.422752403897465,0.556747375307351,0.382264672744034,0.766587062560021,0.662400165368663,9.58182191499555e-05,0.168419329185573
62276,"TX, Brown, 48049950900",48049950900,"+31.6927723,-098.9828173",0.423802956381833,0.556786343309529,0.398494315271945,0.754469686337332,0.664468043319761,9.58182191499555e-05,0.168503531833279
62277,"TX, Brown, 48049951000",48049951000,"+31.7013575,-098.9628283",0.433039276546472,0.556521339060318,0.411456519512445,0.794290362507241,0.667648763638751,9.58182191499555e-05,0.168222856340927
62278,"TX, Brown, 48049951100",48049951100,"+31.6722791,-098.9746431",0.446189088183166,0.556765560265894,0.482377343029806,0.798302466508329,0.671131910566391,9.58182191499555e-05,0.168461430509426
62279,"TX, Brown, 48049951200",48049951200,"+31.7561232,-098.9423555",0.457921411393196,0.5567941359277,0.551418621325412,0.806222735498064,0.66447491385608,9.58182191499555e-05,0.168522243532769
62280,"TX, Brown, 48049951300",48049951300,"+31.5796175,-099.0334275",0.50393208910996,0.576958031756412,0.592133565502407,0.825981213775193,0.824457025114697,9.58182191499555e-05,0.203966880291902
62281,"TX, Burleson, 48051970100",48051970100,"+30.6293963,-096.6280153",0.439651198050108,0.490020730094673,0.701244494520127,0.701159328062091,0.583142349050768,9.58182191499555e-05,0.162244468353838
62282,"TX, Burleson, 48051970200",48051970200,"+30.5083502,-096.7671764",0.444186928768012,0.490020730094673,0.719025914165728,0.696364580606619,0.597370061168064,9.58182191499555e-05,0.162244468353838
62283,"TX, Burleson, 48051970300",48051970300,"+30.5330133,-096.7009181",0.427403758359479,0.490020730094673,0.637534569292226,0.688932035124069,0.585594929072919,9.58182191499555e-05,0.162244468353838
62284,"TX, Burleson, 48051970400",48051970400,"+30.4631335,-096.4519189",0.441998453413849,0.490020730094673,0.732418314042815,0.679734088357771,0.58747730141485,9.58182191499555e-05,0.162244468353838
62285,"TX, Burleson, 48051970500",48051970500,"+30.3576068,-096.6084742",0.439639349993964,0.490020730094673,0.709223599303493,0.687407058139664,0.588844425852968,9.58182191499555e-05,0.162244468353838
62286,"TX, Burnet, 48053960100",48053960100,"+30.8831365,-098.0115225",0.488732388406343,0.516889656648041,0.616603503021612,0.818795057598571,0.803203446468669,9.58182191499555e-05,0.176806848482013
62287,"TX, Burnet, 48053960200",48053960200,"+30.9073572,-098.2651694",0.499469501780571,0.52324399712507,0.614908327358394,0.828002541265475,0.843870345052802,9.58182191499555e-05,0.186695981662534
62288,"TX, Burnet, 48053960300",48053960300,"+30.7676681,-098.2243224",0.485688502509018,0.516241898106808,0.555065041483151,0.821868470390461,0.8315254555639,9.58182191499555e-05,0.189334331290639
62289,"TX, Burnet, 48053960400",48053960400,"+30.7145168,-098.2497841",0.497278166448853,0.516241898106808,0.60160299088395,0.828016463187949,0.848377497004619,9.58182191499555e-05,0.189334331290639
62290,"TX, Burnet, 48053960500",48053960500,"+30.5931299,-098.3818537",0.480951113731936,0.516241898106808,0.537396292123323,0.794707393830383,0.847930948821314,9.58182191499555e-05,0.189334331290639
62291,"TX, Burnet, 48053960600",48053960600,"+30.6414256,-098.3313104",0.493910612582732,0.516241898106808,0.582792174536515,0.827068504521968,0.847930948821314,9.58182191499555e-05,0.189334331290639
62292,"TX, Burnet, 48053960700",48053960700,"+30.5882901,-098.2601029",0.48913820601162,0.516241898106808,0.559474546758169,0.821751692873637,0.847930948821314,9.58182191499555e-05,0.189334331290639
62293,"TX, Burnet, 48053960800",48053960800,"+30.5182468,-098.1939001",0.498418892707497,0.516241898106808,0.600834784390044,0.821840993327679,0.862165530910662,9.58182191499555e-05,0.189334331290639
62294,"TX, Caldwell, 48055960101",48055960101,"+29.9749596,-097.6728324",0.438286504732835,0.476366028289809,0.647695380518283,0.767466930938221,0.542810218703052,9.58182191499555e-05,0.195284651728493
62295,"TX, Caldwell, 48055960102",48055960102,"+29.8695362,-097.5752147",0.453375254906757,0.462612368079416,0.654583632080303,0.770578852189756,0.630958769710666,9.58182191499555e-05,0.201422089161248
62296,"TX, Caldwell, 48055960200",48055960200,"+29.8615388,-097.6407418",0.431720153836708,0.462612368079416,0.549574925740039,0.747642374032422,0.628973347787973,9.58182191499555e-05,0.201422089161248
62297,"TX, Caldwell, 48055960300",48055960300,"+29.8712798,-097.6973492",0.415481894982519,0.462612368079416,0.498238246440643,0.702531906209956,0.627990941784702,9.58182191499555e-05,0.201422089161248
62298,"TX, Caldwell, 48055960400",48055960400,"+29.9075824,-097.6905239",0.428623996659393,0.462612368079416,0.541549728567039,0.742476686229392,0.623587289700112,9.58182191499555e-05,0.201422089161248
62299,"TX, Caldwell, 48055960500",48055960500,"+29.8316191,-097.7886427",0.445277499753083,0.462612368079416,0.610206903615692,0.756084701572213,0.641243117870779,9.58182191499555e-05,0.201422089161248
62300,"TX, Caldwell, 48055960600",48055960600,"+29.7528380,-097.5324460",0.456096833776552,0.462612368079416,0.663418006760217,0.770977269600096,0.638055450839188,9.58182191499555e-05,0.201422089161248
62301,"TX, Caldwell, 48055960700",48055960700,"+29.6773536,-097.6424231",0.44213204764963,0.462612368079416,0.589137560176175,0.773202911685443,0.626321538576347,9.58182191499555e-05,0.201422089161248
62302,"TX, Calhoun, 48057000100",48057000100,"+28.6420488,-096.6273625",0.37349062518499,0.307553877745868,0.553984431015057,0.636377453227387,0.524669552200133,9.58182191499555e-05,0.218262618702344
62303,"TX, Calhoun, 48057000200",48057000200,"+28.6080043,-096.6185274",0.34529189033711,0.307553877745868,0.525330328792379,0.495839146362788,0.524669552200133,9.58182191499555e-05,0.218262618702344
62304,"TX, Calhoun, 48057000300",48057000300,"+28.6313427,-096.4487039",0.417326795738003,0.307553877745868,0.681214790535696,0.753793811760873,0.543039857464088,9.58182191499555e-05,0.218262618702344
62305,"TX, Calhoun, 48057000400",48057000400,"+28.5806138,-096.6742991",0.444189129963061,0.405569235964109,0.723553211103145,0.779649727838802,0.53800416795082,9.58182191499555e-05,0.218262618702344
62306,"TX, Calhoun, 48057000500",48057000500,"+28.3635889,-096.6474220",0.449492996164672,0.405371781497041,0.737939158045683,0.784643683999443,0.550644916524372,9.58182191499555e-05,0.218262618702344
62307,"TX, Calhoun, 48057990000",48057990000,"+28.1914945,-096.6144036",0.36182279360891,0.307553877745868,0.353226467274403,0.753793811760873,0.53800416795082,9.58182191499555e-05,0.218262618702344
62308,"TX, Callahan, 48059030101",48059030101,"+32.4026009,-099.4865465",0.475622047175882,0.608461604313383,0.563873809279935,0.833518682939231,0.661114454190296,9.58182191499555e-05,0.186667914113299
62309,"TX, Callahan, 48059030102",48059030102,"+32.2957640,-099.5347716",0.5041533444461,0.608461604313383,0.651213766260371,0.835290953488675,0.743190010281722,9.58182191499555e-05,0.186667914113299
62310,"TX, Callahan, 48059030200",48059030200,"+32.3136928,-099.2834471",0.505098217109779,0.608461604313383,0.653200860391273,0.836877753864339,0.745285351757229,9.58182191499555e-05,0.186667914113299
62311,"TX, Cameron, 48061010100",48061010100,"+26.2713946,-097.4414470",0.517242541739255,0.498442413412705,0.7392604732152,0.790943116074896,0.830493005693587,9.58182191499555e-05,0.244220423819993
62312,"TX, Cameron, 48061010201",48061010201,"+26.2865300,-097.6765589",0.476793628981595,0.498806145325724,0.678925535183858,0.606304123445073,0.832409727895772,9.58182191499555e-05,0.244220423819993
62313,"TX, Cameron, 48061010203",48061010203,"+26.2392001,-097.7004164",0.46837891292865,0.498806145325724,0.622846461128751,0.619719799348419,0.824584829729862,9.58182191499555e-05,0.244220423819993
62314,"TX, Cameron, 48061010301",48061010301,"+26.2911654,-097.8105208",0.481222579534477,0.510926212284534,0.674213868687903,0.624967918339794,0.832911235855484,9.58182191499555e-05,0.244220423819993
62315,"TX, Cameron, 48061010302",48061010302,"+26.2115096,-097.8185623",0.495133769931564,0.498806145325724,0.663540919799242,0.736215676278706,0.827923636146571,9.58182191499555e-05,0.244220423819993
62316,"TX, Cameron, 48061010401",48061010401,"+26.2295590,-097.7398491",0.472736477141267,0.498806145325724,0.540402540202807,0.728755653733373,0.824138281546557,9.58182191499555e-05,0.244220423819993
62317,"TX, Cameron, 48061010402",48061010402,"+26.1970586,-097.7449068",0.4662513593713,0.498806145325724,0.538922462357882,0.691325024958497,0.824138281546557,9.58182191499555e-05,0.244220423819993
62318,"TX, Cameron, 48061010500",48061010500,"+26.2033989,-097.7142098",0.4270980351642,0.498806145325724,0.474265082454164,0.53026135219569,0.814939388970478,9.58182191499555e-05,0.244220423819993
62319,"TX, Cameron, 48061010601",48061010601,"+26.2195655,-097.7016770",0.425567061522783,0.498806145325724,0.478638738092799,0.512490561841386,0.819150681837644,9.58182191499555e-05,0.244220423819993
62320,"TX, Cameron, 48061010602",48061010602,"+26.2083134,-097.6810732",0.431757466104203,0.498806145325724,0.425079381337704,0.603192346085003,0.819150681837644,9.58182191499555e-05,0.244220423819993
62321,"TX, Cameron, 48061010700",48061010700,"+26.2003643,-097.6894780",0.418463138981779,0.498806145325724,0.437457748642835,0.511048016045327,0.819150681837644,9.58182191499555e-05,0.244220423819993
62322,"TX, Cameron, 48061010800",48061010800,"+26.2018913,-097.6365382",0.464967738844216,0.498806145325724,0.612188876369968,0.611353033731278,0.823142135599185,9.58182191499555e-05,0.244220423819993
62323,"TX, Cameron, 48061010900",48061010900,"+26.1922370,-097.6961566",0.411503683864756,0.498806145325724,0.430871658301752,0.475877375684276,0.819150681837644,9.58182191499555e-05,0.244220423819993
62324,"TX, Cameron, 48061011000",48061011000,"+26.1853724,-097.7085065",0.394632205988266,0.498806145325724,0.431363310457851,0.378368149136401,0.814939388970478,9.58182191499555e-05,0.244220423819993
62325,"TX, Cameron, 48061011100",48061011100,"+26.1848940,-097.6972240",0.394034965595322,0.498806145325724,0.423568575233023,0.378368149136401,0.819150681837644,9.58182191499555e-05,0.244220423819993
62326,"TX, Cameron, 48061011200",48061011200,"+26.1859794,-097.6857677",0.393462224975977,0.498806145325724,0.420132131516952,0.378368149136401,0.819150681837644,9.58182191499555e-05,0.244220423819993
62327,"TX, Cameron, 48061011301",48061011301,"+26.1816765,-097.6779688",0.427223749193483,0.498806145325724,0.426446788896856,0.578833929928697,0.814939388970478,9.58182191499555e-05,0.244220423819993
62328,"TX, Cameron, 48061011302",48061011302,"+26.1771173,-097.6610368",0.433772125394802,0.498806145325724,0.457830584861211,0.587358688656835,0.814321091485902,9.58182191499555e-05,0.244220423819993
62329,"TX, Cameron, 48061011400",48061011400,"+26.1576649,-097.6030070",0.488526161335987,0.498806145325724,0.652980641196354,0.715903257617059,0.819150681837644,9.58182191499555e-05,0.244220423819993
62330,"TX, Cameron, 48061011500",48061011500,"+26.1326548,-097.6251267",0.454724974637713,0.498806145325724,0.475253508142989,0.693722398686232,0.816251553632189,9.58182191499555e-05,0.244220423819993
62331,"TX, Cameron, 48061011600",48061011600,"+26.1198228,-097.6283495",0.437748363360125,0.498806145325724,0.495006657789614,0.565665547590389,0.82269558741588,9.58182191499555e-05,0.244220423819993
62332,"TX, Cameron, 48061011700",48061011700,"+26.1500435,-097.6539765",0.454543433982096,0.498806145325724,0.520208952166342,0.647677710729177,0.816251553632189,9.58182191499555e-05,0.244220423819993
62333,"TX, Cameron, 48061011801",48061011801,"+26.1700536,-097.6834098",0.436722100489804,0.498806145325724,0.492235993034928,0.565823540701386,0.819150681837644,9.58182191499555e-05,0.244220423819993
62334,"TX, Cameron, 48061011802",48061011802,"+26.1602484,-097.6952159",0.45727139971634,0.498806145325724,0.478249513469221,0.70310581562631,0.819150681837644,9.58182191499555e-05,0.244220423819993
62335,"TX, Cameron, 48061011901",48061011901,"+26.1666270,-097.8273638",0.46886069258511,0.498806145325724,0.529278910171054,0.71617802824488,0.824584829729862,9.58182191499555e-05,0.244220423819993
62336,"TX, Cameron, 48061011902",48061011902,"+26.1465334,-097.8215691",0.484091357625296,0.498806145325724,0.627937109495032,0.705565012745305,0.827923636146571,9.58182191499555e-05,0.244220423819993
62337,"TX, Cameron, 48061011903",48061011903,"+26.0855125,-097.8249721",0.48451052053642,0.498806145325724,0.658004711666496,0.678012388040583,0.827923636146571,9.58182191499555e-05,0.244220423819993
62338,"TX, Cameron, 48061012001",48061012001,"+26.1786385,-097.7473480",0.476634816440135,0.498806145325724,0.562864898084605,0.726502534585243,0.827319078606097,9.58182191499555e-05,0.244220423819993
62339,"TX, Cameron, 48061012002",48061012002,"+26.1144832,-097.7609706",0.495684538144763,0.498806145325724,0.662009628188057,0.741656134709556,0.827319078606097,9.58182191499555e-05,0.244220423819993
62340,"TX, Cameron, 48061012101",48061012101,"+26.1173244,-097.6811059",0.488620778952055,0.498806145325724,0.656232715353887,0.698489669078922,0.833879901914653,9.58182191499555e-05,0.244220423819993
62341,"TX, Cameron, 48061012102",48061012102,"+26.0589338,-097.7006715",0.493794500447712,0.498806145325724,0.665994059203114,0.719770654203636,0.833879901914653,9.58182191499555e-05,0.244220423819993
62342,"TX, Cameron, 48061012200",48061012200,"+26.1431884,-097.4883500",0.507409968181102,0.498806145325724,0.716301341800676,0.752626352025298,0.832409727895772,9.58182191499555e-05,0.244220423819993
62343,"TX, Cameron, 48061012301",48061012301,"+26.1581170,-097.3180348",0.511135435456242,0.497356413843834,0.723845129570829,0.776709997553783,0.824584829729862,9.58182191499555e-05,0.244220423819993
62344,"TX, Cameron, 48061012304",48061012304,"+26.0631407,-097.2184868",0.445876065505382,0.498764575964236,0.563213151695176,0.545346259663048,0.823616163670693,9.58182191499555e-05,0.244220423819993
62345,"TX, Cameron, 48061012305",48061012305,"+26.2732070,-097.2763703",0.461697215429506,0.470861142065495,0.716378162450067,0.515011582351641,0.823616163670693,9.58182191499555e-05,0.244220423819993
62346,"TX, Cameron, 48061012401",48061012401,"+26.0574888,-097.5134504",0.500038875486792,0.498806145325724,0.655239168288436,0.778729561668265,0.823142135599185,9.58182191499555e-05,0.244220423819993
62347,"TX, Cameron, 48061012402",48061012402,"+26.0765698,-097.4706750",0.46379399479585,0.498806145325724,0.530052238041586,0.692657662503427,0.816931680865222,9.58182191499555e-05,0.244220423819993
62348,"TX, Cameron, 48061012504",48061012504,"+25.9596653,-097.5271381",0.45499748718148,0.451231454828979,0.544392092594489,0.578338559859765,0.861961520672055,9.58182191499555e-05,0.293965476914441
62349,"TX, Cameron, 48061012505",48061012505,"+26.0427875,-097.6226029",0.491795320248625,0.496218303557838,0.662065963330943,0.717627353021793,0.827133852309963,9.58182191499555e-05,0.247630631052065
62350,"TX, Cameron, 48061012506",48061012506,"+26.0358043,-097.5644551",0.484301316825173,0.498806145325724,0.603974188261805,0.743112419037005,0.815598906287358,9.58182191499555e-05,0.244220423819993
62351,"TX, Cameron, 48061012507",48061012507,"+25.9708917,-097.5441081",0.492564633462073,0.462941146286211,0.638215712383489,0.72845964472528,0.848316635541339,9.58182191499555e-05,0.277358843616971
62352,"TX, Cameron, 48061012508",48061012508,"+25.9850552,-097.5868677",0.469924116251087,0.467576741398091,0.613761138994162,0.620818313347344,0.846337921081296,9.58182191499555e-05,0.270954764466483
62353,"TX, Cameron, 48061012607",48061012607,"+25.9479994,-097.4340712",0.435427387277126,0.451231454828979,0.467479258424665,0.534966016258265,0.864826299017256,9.58182191499555e-05,0.293965476914441
62354,"TX, Cameron, 48061012608",48061012608,"+25.9523018,-097.4575939",0.450717404861192,0.451231454828979,0.500384103246953,0.593801276940375,0.864826299017256,9.58182191499555e-05,0.293965476914441
62355,"TX, Cameron, 48061012609",48061012609,"+25.9714208,-097.4781728",0.424659911785475,0.451231454828979,0.455884461743317,0.48130331264488,0.865478946362086,9.58182191499555e-05,0.293965476914441
62356,"TX, Cameron, 48061012612",48061012612,"+25.9748349,-097.5018468",0.440438710584485,0.451231454828979,0.488871248591621,0.54298931859063,0.865478946362086,9.58182191499555e-05,0.293965476914441
62357,"TX, Cameron, 48061012613",48061012613,"+25.9616491,-097.4959871",0.429586341966269,0.451231454828979,0.481465737990372,0.485280617482585,0.865478946362086,9.58182191499555e-05,0.293965476914441
62358,"TX, Cameron, 48061012700",48061012700,"+25.9786218,-097.2580863",0.513492593813868,0.480229378365529,0.720895216634231,0.744801651796828,0.863712091683254,9.58182191499555e-05,0.271221406184217
62359,"TX, Cameron, 48061012800",48061012800,"+25.9159357,-097.5253905",0.46833035796767,0.451231454828979,0.533247977056233,0.670228727068706,0.861212693718513,9.58182191499555e-05,0.293965476914441
62360,"TX, Cameron, 48061012900",48061012900,"+25.9392838,-097.5156330",0.443055823817667,0.451231454828979,0.464134999487862,0.58769449973706,0.861212693718513,9.58182191499555e-05,0.293965476914441
62361,"TX, Cameron, 48061013002",48061013002,"+25.9418805,-097.4924185",0.421805678081512,0.451231454828979,0.463694561098023,0.457020458411224,0.864826299017256,9.58182191499555e-05,0.293965476914441
62362,"TX, Cameron, 48061013003",48061013003,"+25.9378902,-097.5051859",0.405215212020267,0.451231454828979,0.447895114206699,0.374554923736533,0.863548484215799,9.58182191499555e-05,0.293965476914441
62363,"TX, Cameron, 48061013004",48061013004,"+25.9278805,-097.5003344",0.449603036423921,0.451231454828979,0.450998668442077,0.63777831592308,0.863548484215799,9.58182191499555e-05,0.293965476914441
62364,"TX, Cameron, 48061013102",48061013102,"+25.9360033,-097.4585988",0.408832189484616,0.451231454828979,0.468319164191335,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62365,"TX, Cameron, 48061013104",48061013104,"+25.9394245,-097.4813363",0.43904188758985,0.451231454828979,0.460452729693742,0.563679546865529,0.864826299017256,9.58182191499555e-05,0.293965476914441
62366,"TX, Cameron, 48061013106",48061013106,"+25.9269712,-097.4740694",0.444350311836745,0.451231454828979,0.46543070777425,0.590552114266395,0.864826299017256,9.58182191499555e-05,0.293965476914441
62367,"TX, Cameron, 48061013203",48061013203,"+25.9335830,-097.4379216",0.403331830988252,0.451231454828979,0.435317013213152,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62368,"TX, Cameron, 48061013204",48061013204,"+25.9225031,-097.4347475",0.402292191533166,0.451231454828979,0.429079176482639,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62369,"TX, Cameron, 48061013205",48061013205,"+25.9227291,-097.4420130",0.460785938972312,0.451231454828979,0.448407251869303,0.706189332984742,0.864826299017256,9.58182191499555e-05,0.293965476914441
62370,"TX, Cameron, 48061013206",48061013206,"+25.9251622,-097.4250907",0.42960020398685,0.451231454828979,0.448535286284953,0.518946888656318,0.864826299017256,9.58182191499555e-05,0.293965476914441
62371,"TX, Cameron, 48061013207",48061013207,"+25.9278897,-097.4159201",0.458326228979432,0.451231454828979,0.48804670695483,0.651791617941937,0.864826299017256,9.58182191499555e-05,0.293965476914441
62372,"TX, Cameron, 48061013303",48061013303,"+25.9200563,-097.4532588",0.441382011882861,0.451231454828979,0.455280139301444,0.582892883015893,0.864826299017256,9.58182191499555e-05,0.293965476914441
62373,"TX, Cameron, 48061013305",48061013305,"+25.8985161,-097.4419682",0.437525176743838,0.451231454828979,0.457610365666291,0.557421645816913,0.864826299017256,9.58182191499555e-05,0.293965476914441
62374,"TX, Cameron, 48061013306",48061013306,"+25.8952468,-097.4529437",0.401715183099966,0.451231454828979,0.425617125883437,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62375,"TX, Cameron, 48061013307",48061013307,"+25.8914825,-097.4596963",0.467386918471424,0.451231454828979,0.504890914677865,0.689311547170855,0.864826299017256,9.58182191499555e-05,0.293965476914441
62376,"TX, Cameron, 48061013308",48061013308,"+25.8854884,-097.4459536",0.448078103578284,0.451231454828979,0.443209054593875,0.635140517896001,0.864826299017256,9.58182191499555e-05,0.293965476914441
62377,"TX, Cameron, 48061013309",48061013309,"+25.8827256,-097.4414764",0.43571939759935,0.451231454828979,0.432315886510294,0.571881450105978,0.864826299017256,9.58182191499555e-05,0.293965476914441
62378,"TX, Cameron, 48061013401",48061013401,"+25.9167009,-097.4823282",0.406889480617806,0.451231454828979,0.456662910990474,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62379,"TX, Cameron, 48061013402",48061013402,"+25.9109097,-097.4788570",0.401944791485367,0.451231454828979,0.426994776195841,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62380,"TX, Cameron, 48061013500",48061013500,"+25.9176773,-097.5007988",0.432415674953486,0.451231454828979,0.459802314862235,0.525850500680313,0.863548484215799,9.58182191499555e-05,0.293965476914441
62381,"TX, Cameron, 48061013600",48061013600,"+25.9202281,-097.5162424",0.403300596932264,0.451231454828979,0.438743214175971,0.374554923736533,0.861212693718513,9.58182191499555e-05,0.293965476914441
62382,"TX, Cameron, 48061013700",48061013700,"+25.9112699,-097.5097784",0.426495081827313,0.451231454828979,0.447249820751818,0.505215226530977,0.861212693718513,9.58182191499555e-05,0.293965476914441
62383,"TX, Cameron, 48061013801",48061013801,"+25.9085083,-097.4932811",0.401876928022862,0.451231454828979,0.427865410222268,0.374554923736533,0.863548484215799,9.58182191499555e-05,0.293965476914441
62384,"TX, Cameron, 48061013802",48061013802,"+25.9006727,-097.4857738",0.402522221477742,0.451231454828979,0.431737170951552,0.374554923736533,0.863548484215799,9.58182191499555e-05,0.293965476914441
62385,"TX, Cameron, 48061013901",48061013901,"+25.9103111,-097.4664932",0.402589231377476,0.451231454828979,0.430861415548499,0.374554923736533,0.864826299017256,9.58182191499555e-05,0.293965476914441
62386,"TX, Cameron, 48061013902",48061013902,"+25.9030573,-097.4747014",0.448950037706294,0.451231454828979,0.455756427327666,0.627824749930275,0.864826299017256,9.58182191499555e-05,0.293965476914441
62387,"TX, Cameron, 48061013903",48061013903,"+25.9010692,-097.4629037",0.418125638341097,0.451231454828979,0.438784185188979,0.459850595877778,0.864826299017256,9.58182191499555e-05,0.293965476914441
62388,"TX, Cameron, 48061014001",48061014001,"+25.8982875,-097.5068010",0.447589982923715,0.451231454828979,0.467469015671412,0.609229647692508,0.863548484215799,9.58182191499555e-05,0.293965476914441
62389,"TX, Cameron, 48061014002",48061014002,"+25.9060144,-097.5054357",0.425188546935349,0.451231454828979,0.425617125883437,0.519008712047577,0.861212693718513,9.58182191499555e-05,0.293965476914441
62390,"TX, Cameron, 48061014100",48061014100,"+25.8820153,-097.4007135",0.498134313136523,0.451231454828979,0.675903922974496,0.695686225736295,0.871922980145777,9.58182191499555e-05,0.293965476914441
62391,"TX, Cameron, 48061014200",48061014200,"+26.0321232,-097.3592760",0.520119691804657,0.508590206841275,0.731117484379801,0.790819304240402,0.841108107882218,9.58182191499555e-05,0.248987229265098
62392,"TX, Cameron, 48061014300",48061014300,"+25.9100678,-097.4490092",0.447842916728828,0.451231454828979,0.488000614565195,0.588937836827949,0.864826299017256,9.58182191499555e-05,0.293965476914441
62393,"TX, Cameron, 48061014400",48061014400,"+25.9893479,-097.4806097",0.500512453469434,0.469814638059312,0.656509269691693,0.752502143783924,0.855303152788677,9.58182191499555e-05,0.268849698273846
62394,"TX, Cameron, 48061014500",48061014500,"+25.9560614,-097.4784796",0.437843652452564,0.451231454828979,0.495969476595309,0.520320741795421,0.865478946362086,9.58182191499555e-05,0.293965476914441
62395,"TX, Cameron, 48061980001",48061980001,"+26.2275316,-097.6544973",0.457931986995119,0.498806145325724,0.474444330636075,0.715085814999293,0.814939388970478,9.58182191499555e-05,0.244220423819993
62396,"TX, Cameron, 48061980100",48061980100,"+25.9061893,-097.4224942",0.471044899225401,0.451231454828979,0.494724982075182,0.721425364297401,0.864826299017256,9.58182191499555e-05,0.293965476914441
62397,"TX, Cameron, 48061990000",48061990000,"+26.1902408,-097.1473235",0.388176809596752,0.496150731352901,0.169594386971218,0.595581106588127,0.81997543792294,9.58182191499555e-05,0.247663376526173
62398,"TX, Camp, 48063950101",48063950101,"+32.9456836,-094.9135416",0.46342587430108,0.508975659298041,0.682100788692,0.697451169388756,0.739670033532664,9.58182191499555e-05,0.152261776675867
62399,"TX, Camp, 48063950102",48063950102,"+32.9989026,-095.0538647",0.477881357723616,0.55395380573416,0.675985865000512,0.699580478113092,0.76638996006722,9.58182191499555e-05,0.171282219207559
62400,"TX, Camp, 48063950200",48063950200,"+32.9949386,-094.9570856",0.441540670681171,0.516590723868742,0.611758680733381,0.691234118562847,0.656654545639708,9.58182191499555e-05,0.172910137063199
62401,"TX, Carson, 48065950100",48065950100,"+35.4005703,-101.1944209",0.585770126764402,0.904304348784768,0.578505582300522,0.86875872638608,0.900716494466929,9.58182191499555e-05,0.262239790428966
62402,"TX, Carson, 48065950200",48065950200,"+35.4058127,-101.4606596",0.592485963699783,0.904304348784768,0.579340366690567,0.877338439239781,0.931597018835469,9.58182191499555e-05,0.262239790428966
62403,"TX, Cass, 48067950100",48067950100,"+33.1763435,-094.1289505",0.440302143873122,0.555839722883348,0.611937928915292,0.65652207694785,0.608140991250871,9.58182191499555e-05,0.20927632502222
62404,"TX, Cass, 48067950200",48067950200,"+33.1860342,-094.4665979",0.448331911135276,0.555839722883348,0.660406637304107,0.671751238994813,0.592621724388016,9.58182191499555e-05,0.20927632502222
