row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child Health,Access to Care
23968,"IL, Will, 17197883809",17197883809,"41.4155367,-87.6523336",0.492834583950322,0.690668626010286,0.415122945160776,0.847959076917994,0.658827570030827,0.300685422086315,0.184106729928058,0.352471717517998
23969,"IL, Will, 17197883810",17197883810,"41.4639222,-87.5979922",0.343232848004302,0.206774842577269,0.325903625152161,0.605826253104196,0.42686134566412,0.300685422086315,0.184106729928058,0.352471717517998
23970,"IL, Will, 17197883811",17197883811,"41.4318439,-87.6006945",0.40559332059455,0.604901563583676,0.435533867690387,0.477803963459961,0.483649979895456,0.300685422086315,0.184106729928058,0.352471717517998
23971,"IL, Will, 17197883902",17197883902,"41.3422595,-87.5987682",0.392994824957654,0.399101814910696,0.484446002004423,0.523633189985078,0.506518898271009,0.300685422086315,0.184106729928058,0.352471717517998
23972,"IL, Will, 17197883903",17197883903,"41.3471365,-87.7372854",0.371107391905055,0.462407383246239,0.50908336961944,0.35187408113034,0.437123039806996,0.300685422086315,0.184106729928058,0.352471717517998
23973,"IL, Will, 17197883904",17197883904,"41.3428328,-87.8483469",0.40486328915687,0.450774924979571,0.537752235590831,0.515742611874962,0.492509382120359,0.300685422086315,0.184106729928058,0.352471717517998
23974,"IL, Will, 17197884003",17197884003,"41.2748578,-88.2278717",0.422685360604587,0.608856874068682,0.593670755346263,0.40868569288967,0.510320332395121,0.300685422086315,0.184106729928058,0.352471717517998
23975,"IL, Will, 17197884004",17197884004,"41.2330471,-88.20833",0.478132383637819,0.754001661779752,0.536563060543738,0.626097825548293,0.593000268060582,0.300685422086315,0.184106729928058,0.352471717517998
23976,"IL, Will, 17197884005",17197884005,"41.2266861,-88.1332343",0.423082855616464,0.559951107967616,0.505897940067063,0.527996960503059,0.530470111245141,0.300685422086315,0.184106729928058,0.352471717517998
23977,"IL, Will, 17197884006",17197884006,"41.2556502,-88.0626126",0.460383737671001,0.674703180042163,0.55408097361452,0.580844011034695,0.575794129473261,0.300685422086315,0.184106729928058,0.352471717517998
23978,"IL, Will, 17197884101",17197884101,"41.6088678,-88.0959389",0.370595470411952,0.36200017853832,0.52412156029694,0.432247300519247,0.438535383996783,0.300685422086315,0.184106729928058,0.352471717517998
23979,"IL, Will, 17197884103",17197884103,"41.5846361,-88.0982194",0.305743023487359,0.248388004971606,0.503776919655199,0.119762787086543,0.431009583165796,0.300685422086315,0.184106729928058,0.352471717517998
23980,"IL, Will, 17197980000",17197980000,"41.3622404,-88.0734559",0.351017829495778,0.393779999587988,0.488957069314215,0.302220704921012,0.434903163114864,0.300685422086315,0.184106729928058,0.352471717517998
23981,"IL, Will, 17197980100",17197980100,"41.5743011,-88.0997087",0.355131086614256,0.324095119723678,0.563301953897716,0.0868514225616572,0.674405240584372,0.300685422086315,0.184106729928058,0.352471717517998
