row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.Social,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.Economic,ClimateChange.ExtremeEvents
62277,"TX, Brown, 48049951000",48049951000,"31.7013575,-98.9628283",0.524842676027851,0.576027120749101,0.640660336986171,0.49709514217392,0.485650617688047,0.463887791744874,0.580846671973349,0.429731050879494
62278,"TX, Brown, 48049951100",48049951100,"31.6712645,-98.9757531",0.515706336129066,0.542107879553441,0.59102746513613,0.590310416342639,0.368064422743843,0.458916472332945,0.606734867729459,0.452782829065002
62279,"TX, Brown, 48049951200",48049951200,"31.7561274,-98.9423586",0.496692794186651,0.483117670569426,0.599730791078629,0.516257201538247,0.324471018723434,0.455999417140821,0.623923727290748,0.473349732965253
62280,"TX, Brown, 48049951300",48049951300,"31.5779312,-99.0358128",0.536558145945143,0.47995260504498,0.530450996078353,0.687467432240805,0.403414147688821,0.461669186387484,0.638945648985045,0.554007005190514
62308,"TX, Callahan, 48059030101",48059030101,"32.4026008,-99.4865465",0.510000812392814,0.509486812720847,0.451047825341623,0.703026753191917,0.314544353295758,0.459443821847,0.628076959660266,0.50437916069229
62309,"TX, Callahan, 48059030102",48059030102,"32.3011068,-99.5224739",0.485477594582084,0.474661456315497,0.308052596645385,0.662888101243153,0.277999567755891,0.46345306084932,0.656893510805607,0.554394868459735
62310,"TX, Callahan, 48059030200",48059030200,"32.3136928,-99.2834471",0.531823690154672,0.474528794643935,0.593663861809697,0.645984359155321,0.327610323703614,0.465281356004947,0.659645894145254,0.556051241619933
62434,"TX, Clay, 48077030200",48077030200,"33.8275374,-98.1839936",0.516604475107107,0.530121878283821,0.582709227550357,0.50570494418543,0.327216037326784,0.489471807116273,0.724410192624541,0.456597238662542
62435,"TX, Clay, 48077030301",48077030301,"33.9618271,-98.2192715",0.536680001711555,0.437486402856481,0.53615683651025,0.637814325245642,0.400570353547654,0.488858951624031,0.756364911987464,0.499508230209361
62436,"TX, Clay, 48077030302",48077030302,"33.6448014,-98.1916271",0.511391484268056,0.471395748581782,0.519402896404269,0.586902873106468,0.27641748404686,0.49034829318339,0.746185605734604,0.489087488819019
62440,"TX, Coleman, 48083950300",48083950300,"31.8284934,-99.393105",0.564292422452081,0.589962090729762,0.664748733196157,0.583899966242234,0.449637786188532,0.47036401651561,0.669377196746486,0.522057167545785
62441,"TX, Coleman, 48083950600",48083950600,"31.9558857,-99.4506778",0.54964913768956,0.524422391095304,0.53160178421553,0.756826207706134,0.382028159722099,0.464547024999861,0.634518938565427,0.553599457522562
62442,"TX, Coleman, 48083950700",48083950700,"31.6497778,-99.4663176",0.54834816207222,0.477697896906494,0.53845211716621,0.7153771382257,0.40906599558584,0.469758008570767,0.657074945639029,0.571011032411497
62625,"TX, Comanche, 48093950100",48093950100,"32.110318,-98.5976725",0.541025540953061,0.522965407130748,0.58930280520746,0.643874490396538,0.337504575374046,0.468489643540302,0.80738727434584,0.417654590676491
62626,"TX, Comanche, 48093950200",48093950200,"31.9169411,-98.6637063",0.500192832994279,0.444626725581285,0.461038333270741,0.534824791669268,0.293284637324315,0.464035313957024,0.810543490978763,0.492996538178559
62627,"TX, Comanche, 48093950300",48093950300,"31.9056761,-98.5847547",0.59298424554408,0.588608426521859,0.78102055139333,0.577478381973526,0.478178365207516,0.464750882660256,0.797281289780307,0.46357182127177
62628,"TX, Comanche, 48093950400",48093950400,"31.8550383,-98.3741211",0.564358255977674,0.498411410583449,0.647123355198496,0.725223056668274,0.342170725782813,0.465281567583706,0.763372829456618,0.508924846570363
62657,"TX, Cottle, 48101950100",48101950100,"34.0919063,-100.2764416",0.657957732089631,0.691269408610188,0.721689221775065,0.721453464563255,0.444957086921715,0.606587191118171,0.743555161695535,0.676192589943488
63355,"TX, Eastland, 48133950100",48133950100,"32.4328061,-98.5750045",0.57110020801818,0.627040365810279,0.689865591073357,0.645588190474222,0.467606313744643,0.47336914916273,0.668383668846582,0.425848177015449
63356,"TX, Eastland, 48133950200",48133950200,"32.417369,-98.8061548",0.572927435035724,0.558456093017386,0.698768877275009,0.726337960066605,0.418625411757377,0.475221410734254,0.706629388982134,0.426452903417303
63357,"TX, Eastland, 48133950300",48133950300,"32.3922949,-99.014021",0.520044251296636,0.536907744910854,0.57794706117862,0.583788237910388,0.275730054606949,0.477333879106954,0.678321577544244,0.510281203818447
63358,"TX, Eastland, 48133950400",48133950400,"32.1532269,-98.9899396",0.544418314864991,0.557048528798442,0.667629320574166,0.698574941549192,0.309364046849837,0.472876125749976,0.639681048323087,0.465754192210237
63359,"TX, Eastland, 48133950500",48133950500,"32.2509271,-98.7127383",0.58706505843698,0.588529836513645,0.638210417744528,0.890744743995529,0.450252375386475,0.476046540195876,0.646446948024401,0.419224547198406
63611,"TX, Fisher, 48151950300",48151950300,"32.6420058,-100.3982035",0.594065864706546,0.435903909235185,0.596171054346758,0.916139857633908,0.305931458664635,0.543753501037244,0.744876821314885,0.615684450713207
63612,"TX, Fisher, 48151950400",48151950400,"32.854216,-100.3931655",0.616901818291812,0.557173976556061,0.727643673134246,0.733187864277713,0.371709891108389,0.560506025749756,0.750232688567609,0.61785860864891
63615,"TX, Foard, 48155950100",48155950100,"33.9633063,-99.8168285",0.562230556877139,0.460548387776469,0.642298294400876,0.711119180950339,0.375676824845478,0.553938166399523,0.649848657631653,0.542184386135633
63898,"TX, Hardeman, 48197950100",48197950100,"34.2899036,-99.7456973",0.582045022322231,0.482698865823811,0.742414591789386,0.643376924439318,0.444048420250352,0.5337502641153,0.682498434489402,0.545527655348045
64711,"TX, Haskell, 48207950300",48207950300,"33.120371,-99.6317724",0.602912345925079,0.59408493639709,0.810036145489952,0.638818890768821,0.333332540757744,0.53579369623879,0.78091222912117,0.527407982701988
64712,"TX, Haskell, 48207950400",48207950400,"33.367944,-99.9894914",0.577556696389506,0.554185057906929,0.710230515518453,0.596202102529287,0.405453412764787,0.538173218960064,0.723638967111367,0.515013599935652
64951,"TX, Jack, 48237950100",48237950100,"33.2988863,-98.1569667",0.487023051032492,0.495428340098512,0.49066594570273,0.530616796460493,0.322044482699496,0.476101505584417,0.606302243936537,0.48800204274526
64952,"TX, Jack, 48237950300",48237950300,"33.2126831,-98.1637272",0.536687080046559,0.665270708938643,0.719978042956134,0.479122939279535,0.399178496450982,0.476303508232698,0.571436089573766,0.445519774894155
64953,"TX, Jack, 48237950500",48237950500,"33.0153528,-98.428315",0.532113619395944,0.541238983781388,0.396092871828006,0.831496455194663,0.386574999480885,0.476118624452915,0.602953134864646,0.490320266169107
65076,"TX, Jones, 48253020101",48253020101,"32.5690339,-99.7093182",0.557131087182458,0.45830233889895,0.536385114279096,0.716718578960752,0.335607071269184,0.511009150251278,0.771081286978684,0.570814069639262
65077,"TX, Jones, 48253020102",48253020102,"32.5487573,-99.6251588",0.524110710420874,0.390098593955584,0.435929113503773,0.802104956183595,0.372005887067646,0.513179503134885,0.657308588766866,0.498148330333766
65078,"TX, Jones, 48253020200",48253020200,"32.751904,-99.8938217",0.570394575678418,0.542100183520036,0.729824797479988,0.501553754119952,0.475256929887059,0.508290673933736,0.700263817280707,0.535471873527447
65079,"TX, Jones, 48253020300",48253020300,"32.841051,-100.0707215",0.615851266596745,0.552931687173541,0.72762195474087,0.764080681123717,0.403658081118884,0.500847389910641,0.756522983953484,0.605296088156076
65080,"TX, Jones, 48253020400",48253020400,"32.905538,-99.7880548",0.582900131883218,0.559574242331671,0.691111729115829,0.64362131495865,0.414516749645363,0.493308240223956,0.720983398093266,0.557185248813788
65081,"TX, Jones, 48253020500",48253020500,"32.7000063,-99.881746",0.562297769262129,0.490138546140661,0.531775272183935,0.735001521942655,0.322875094515706,0.494996160657896,0.775841556525124,0.585456232868927
65112,"TX, Kent, 48263950100",48263950100,"33.1847797,-100.7697199",0.566831935677418,0.412402420810272,0.562230086216375,0.818846754979001,0.2651391453106,0.546073891788976,0.714530253838984,0.648600996797717
65133,"TX, Knox, 48275950100",48275950100,"33.6218968,-99.7825399",0.577251481151782,0.495678547341836,0.733958541887106,0.691789604245386,0.346423752768987,0.528964022718835,0.728640243358268,0.515305655742053
65134,"TX, Knox, 48275950200",48275950200,"33.4841615,-99.5995843",0.570463349707513,0.486069673844066,0.764596447439583,0.557871983237098,0.419774599534331,0.557189613098959,0.72232893811838,0.485412192680173
65409,"TX, Mitchell, 48335950200",48335950200,"32.4152718,-100.851471",0.583890819501169,0.473569333172038,0.681889725353191,0.663572884387367,0.347433621768544,0.516404326052264,0.806756759337629,0.597609086437154
65410,"TX, Mitchell, 48335950400",48335950400,"32.2658166,-100.910502",0.549268733741377,0.444877592074491,0.400160259246991,0.806271099441555,0.303291376631825,0.494786618912513,0.772647510393261,0.622846679489
65411,"TX, Montague, 48337950100",48337950100,"33.7600128,-97.5734992",0.547157684574456,0.530265522310392,0.466992773164662,0.765988139219183,0.399506013024798,0.530622858886145,0.642948212652295,0.493780272763715
65412,"TX, Montague, 48337950200",48337950200,"33.8428142,-97.7843399",0.539181267248973,0.532287537207279,0.465962012540269,0.745468917673552,0.366408288773597,0.530540688317353,0.640328936375794,0.493272489854967
65413,"TX, Montague, 48337950300",48337950300,"33.7867517,-97.7291848",0.57174945983886,0.69181753344124,0.785872406998693,0.555841732959626,0.401406807810388,0.53057150228065,0.605854207020752,0.430882028360676
65414,"TX, Montague, 48337950400",48337950400,"33.5846759,-97.7733166",0.548023709377717,0.597078049173564,0.603477838520975,0.634238195101479,0.306070829067319,0.530472212843359,0.677954242233966,0.486874598703355
65415,"TX, Montague, 48337950500",48337950500,"33.5609483,-97.843845",0.532788258822949,0.600282500723369,0.611076362056618,0.58451454565195,0.319184006891603,0.530550959638452,0.640176652871346,0.443732783927303
65416,"TX, Montague, 48337950600",48337950600,"33.585641,-97.6326462",0.535307328321337,0.566028093182043,0.504848068599969,0.770613836930671,0.246340885548141,0.530499603032957,0.634865906656978,0.493954904298601
65511,"TX, Nolan, 48353950100",48353950100,"32.4442471,-100.3446966",0.532101615573193,0.474379036363664,0.519096577132087,0.619773741155656,0.290633446243474,0.498263142481472,0.706075036106996,0.616490329529001
65512,"TX, Nolan, 48353950200",48353950200,"32.4828094,-100.3972167",0.550095206292327,0.516193168652166,0.646942929710283,0.525892080793877,0.426603945026996,0.531514513010733,0.667419842548374,0.536099964303859
65513,"TX, Nolan, 48353950300",48353950300,"32.4686718,-100.421267",0.606574686924832,0.661860313187807,0.826857707378111,0.573307655454247,0.466558866573391,0.51582678191882,0.648428397504807,0.553183086456639
65514,"TX, Nolan, 48353950400",48353950400,"32.4630189,-100.3932368",0.619478126291224,0.646738307648308,0.858788239185967,0.55742970725075,0.491556568140011,0.525235312045529,0.682940351716492,0.573658398051513
65515,"TX, Nolan, 48353950500",48353950500,"32.2671635,-100.418308",0.578097562381137,0.520925484781636,0.641128539576539,0.654339557204728,0.377177464120979,0.498143310401984,0.730389635650479,0.624578944931614
65770,"TX, Runnels, 48399950100",48399950100,"31.9739648,-99.9894106",0.493442787033611,0.422098490785327,0.422484243521125,0.577153741605305,0.269874578873319,0.467418976018436,0.722126628451745,0.57294284998002
65771,"TX, Runnels, 48399950200",48399950200,"31.9557748,-99.9674619",0.587516756533723,0.642419407337641,0.764168875795923,0.590896190396121,0.469867870450943,0.470260708189166,0.697261552240332,0.477742691325932
65772,"TX, Runnels, 48399950500",48399950500,"31.6651284,-100.0562528",0.552628379323421,0.395759856954073,0.497119779689878,0.902302351489042,0.317205042772247,0.46896309795699,0.717245660127706,0.569802866274007
65773,"TX, Runnels, 48399950600",48399950600,"31.7761641,-99.8944628",0.56837913747342,0.534985782587419,0.607628199783917,0.640308685635063,0.375776073624669,0.471215941051376,0.776895672832851,0.571843606798642
65816,"TX, Scurry, 48415950100",48415950100,"32.8518937,-100.8317486",0.62905186848994,0.648176649021047,0.713736625841139,0.644153390794434,0.495567722559904,0.524535945806127,0.720964747272123,0.656227998134805
65817,"TX, Scurry, 48415950200",48415950200,"32.7266548,-101.0847575",0.574056403765739,0.577524013176049,0.535105683440321,0.728236076056696,0.281148841536924,0.530065340331103,0.692229413995821,0.674085457823256
65818,"TX, Scurry, 48415950300",48415950300,"32.7002209,-100.936898",0.55598377407027,0.530948310978001,0.583932044124114,0.540169395805135,0.408622553112305,0.512956743153825,0.701718368361851,0.613539002956659
65819,"TX, Scurry, 48415950600",48415950600,"32.6250902,-100.8078646",0.6106398231166,0.6287693262995,0.742588135918315,0.549110826568513,0.436827654990492,0.531400292431989,0.738834934512572,0.646947591094817
65820,"TX, Shackelford, 48417950300",48417950300,"32.7438198,-99.3470045",0.537240607187932,0.42854613359637,0.643489771914291,0.569189381853589,0.30353973917661,0.47758981514843,0.745780707661805,0.592548700964428
65886,"TX, Stephens, 48429950200",48429950200,"32.7531067,-98.9386882",0.563400998257472,0.550184392025935,0.716358958133475,0.710728173963896,0.456118799522997,0.469757296084502,0.628520060458077,0.41213930761342
65887,"TX, Stephens, 48429950300",48429950300,"32.7423546,-98.8743189",0.581946667185773,0.632586718707419,0.780850436748399,0.699666864813718,0.444437883119681,0.477840048831558,0.623665036731092,0.414579681348541
65888,"TX, Stephens, 48429950500",48429950500,"32.7360198,-98.8257079",0.518785293051622,0.462223254391238,0.418550207697271,0.819960161537895,0.301089029792568,0.46820290282485,0.684351705292441,0.477119789825093
65890,"TX, Stonewall, 48433950300",48433950300,"33.1795797,-100.2538069",0.567114773093227,0.51159219196378,0.604494009507531,0.658920917071609,0.302784081963313,0.551528620198488,0.696911059417607,0.643572531530257
66252,"TX, Taylor, 48441010100",48441010100,"32.4703598,-99.7043053",0.470318366702633,0.345228739075176,0.587478819591959,0.523009792172119,0.424952989032749,0.49744748507466,0.423507809173508,0.490602932798256
66253,"TX, Taylor, 48441010200",48441010200,"32.4810093,-99.7294294",0.531059779797777,0.528600223940781,0.732289010980086,0.57000567057422,0.545985852184392,0.470016210192861,0.399119887942698,0.471401602769401
66254,"TX, Taylor, 48441010300",48441010300,"32.4835952,-99.7525543",0.546162429824155,0.601281593149941,0.735795372373823,0.640649458791605,0.531337450901528,0.468283780700825,0.378225463106514,0.467563889744849
66255,"TX, Taylor, 48441010400",48441010400,"32.4743688,-99.7486056",0.536970464064234,0.627305812496284,0.733295867852825,0.551661609587069,0.572325030925298,0.475360720938054,0.365605108678655,0.433239097971451
66256,"TX, Taylor, 48441010500",48441010500,"32.4744604,-99.7668545",0.545343501199878,0.618338927521471,0.708481979283866,0.61462238394389,0.583665202994235,0.489987082183068,0.38690900693791,0.415399925534709
66257,"TX, Taylor, 48441010600",48441010600,"32.4658221,-99.7696788",0.467033409747128,0.475864985810781,0.529995314889635,0.539713469624585,0.434755680609229,0.472484751030327,0.370249191551331,0.446170474714007
66258,"TX, Taylor, 48441010700",48441010700,"32.4655403,-99.7489471",0.519793053709013,0.613236871191727,0.738408726988844,0.502975622359846,0.522551002007068,0.479123448233997,0.364824514715116,0.417431190466493
66259,"TX, Taylor, 48441010800",48441010800,"32.4657304,-99.7285941",0.533219584266538,0.655931794614135,0.757918403130212,0.511923874013735,0.546684413765573,0.479291213145281,0.34896221368146,0.431825177515369
66260,"TX, Taylor, 48441010900",48441010900,"32.4480211,-99.7032382",0.49137259715847,0.547367126268139,0.601894223915045,0.476263790934476,0.427549333681311,0.478589339536848,0.424359468772456,0.483584897001017
66261,"TX, Taylor, 48441011000",48441011000,"32.454661,-99.7319459",0.505723867317157,0.589655564939788,0.632771126191943,0.479367998057653,0.546957308460769,0.500782240658144,0.368253713630087,0.422279119281717
66262,"TX, Taylor, 48441011200",48441011200,"32.4556264,-99.7493851",0.49970955151873,0.552483289969114,0.714877847196554,0.462783061949691,0.555112917376623,0.474713627708815,0.384254761856684,0.353741354573628
66263,"TX, Taylor, 48441011300",48441011300,"32.4565659,-99.7715276",0.515948518222617,0.547197686816395,0.635284258738222,0.548254404589466,0.562674616778567,0.487063179443545,0.403408642638329,0.427756838553793
66264,"TX, Taylor, 48441011400",48441011400,"32.4420784,-99.7789804",0.498294450947429,0.568666944977458,0.500593981365655,0.606114075210018,0.492569965251898,0.481872738514837,0.401400756431537,0.436842694880602
66265,"TX, Taylor, 48441011500",48441011500,"32.4411687,-99.7648247",0.484508544545297,0.524335658758791,0.514995854081287,0.563414166781887,0.510825513454357,0.480427906013574,0.369571247950049,0.427989464777135
66266,"TX, Taylor, 48441011600",48441011600,"32.4377393,-99.7511767",0.436287327521735,0.411042400069252,0.484233061058097,0.46545178322443,0.453524781042193,0.478866665206522,0.342333933147128,0.418558668904526
66267,"TX, Taylor, 48441011700",48441011700,"32.446236,-99.7415868",0.504301532593482,0.565191691343523,0.641956192257178,0.476428241096274,0.582957701608443,0.46938623583212,0.371289231485411,0.422901434531425
66268,"TX, Taylor, 48441011900",48441011900,"32.4371201,-99.7347534",0.52234498571532,0.632471635734604,0.719784206642866,0.520267930285136,0.568213500787186,0.478866665206522,0.326019293703964,0.410791667646959
66269,"TX, Taylor, 48441012000",48441012000,"32.4148055,-99.7052415",0.410885790683339,0.288855728529999,0.360877273376374,0.482282225692534,0.406962468508805,0.4706564558747,0.384041564950457,0.482524817850504
66270,"TX, Taylor, 48441012100",48441012100,"32.4202211,-99.7182655",0.472090230786919,0.687289376775604,0.415732022661625,0.553010246189792,0.401718487136794,0.479123448233997,0.321731667034292,0.446026367476329
66271,"TX, Taylor, 48441012200",48441012200,"32.4098158,-99.7340673",0.510267916057243,0.532576195615191,0.54726243872905,0.621660885376745,0.529542634194313,0.4812016788697,0.374878610086541,0.48475296952916
66272,"TX, Taylor, 48441012300",48441012300,"32.4241912,-99.7508217",0.512578736755508,0.499532531712988,0.690116923488669,0.553725531322285,0.566650259606144,0.479565115041256,0.388611198109848,0.409849598007365
66273,"TX, Taylor, 48441012400",48441012400,"32.40584,-99.7514832",0.508366744958863,0.592581264995896,0.59942618840158,0.602506901677199,0.467547065081553,0.475939338693299,0.372420641522159,0.448145814340355
66274,"TX, Taylor, 48441012500",48441012500,"32.4198279,-99.764738",0.480948281236816,0.485529319068726,0.527201582988441,0.616957288499757,0.455386870397786,0.468105744468442,0.397732416013286,0.415724747221278
66275,"TX, Taylor, 48441012600",48441012600,"32.4238105,-99.7751878",0.408601977030946,0.34850692719614,0.346675338138492,0.516314088579441,0.372550366758362,0.482499289101877,0.378903406707796,0.414764422734513
66276,"TX, Taylor, 48441012700",48441012700,"32.3841999,-99.7592801",0.434617331405898,0.369541418959734,0.413037844304449,0.412389581420206,0.439705250575822,0.481040761505816,0.437106162107709,0.489500300967554
66277,"TX, Taylor, 48441012801",48441012801,"32.4009827,-99.7689618",0.451572738461286,0.410257746952129,0.453107100140337,0.544029119953306,0.476741043821367,0.49239057132024,0.377997601862822,0.406485985178802
66278,"TX, Taylor, 48441012802",48441012802,"32.4080683,-99.7876489",0.468379511934545,0.388234321423472,0.356873650052995,0.67191602482037,0.47877855079422,0.481468733218275,0.434156374225259,0.467228929007222
66279,"TX, Taylor, 48441012900",48441012900,"32.4197423,-99.8205423",0.479039504890103,0.37620200631765,0.503147313630834,0.714821778229956,0.430691925358156,0.490839601834287,0.366033758543027,0.471540150316809
66280,"TX, Taylor, 48441013000",48441013000,"32.4238762,-99.8424753",0.43635188812092,0.313274747137945,0.372766136079196,0.62226797869528,0.396499346092672,0.479123448233997,0.352540312023001,0.517991248584348
66281,"TX, Taylor, 48441013100",48441013100,"32.456686,-99.8140366",0.555650403465584,0.580485245806807,0.703278495427931,0.700708286177109,0.463718273257742,0.489028425547159,0.438860242473755,0.513473855568589
66282,"TX, Taylor, 48441013200",48441013200,"32.4874986,-99.8325354",0.523248380770437,0.591542211104026,0.613512712787122,0.627016728956553,0.426831885866909,0.472878485005789,0.390467928838151,0.540488712834509
66283,"TX, Taylor, 48441013300",48441013300,"32.4922967,-99.681792",0.489187557276413,0.435101255020635,0.563335958379727,0.559728162561762,0.447256077777842,0.474843731109403,0.417388268346628,0.526659447738894
66284,"TX, Taylor, 48441013401",48441013401,"32.4237274,-99.7997936",0.486417194576411,0.449748467491873,0.512956022916126,0.62039405132038,0.461391805714836,0.494081915527879,0.398490449457648,0.467857649606137
66285,"TX, Taylor, 48441013402",48441013402,"32.3627667,-99.8173342",0.471671650615089,0.349564178891713,0.535951499944345,0.583800567575638,0.379040534231828,0.474597219403026,0.460317552263416,0.518430001995659
66286,"TX, Taylor, 48441013404",48441013404,"32.3579439,-99.6864126",0.409695884109001,0.257088968200823,0.26975776784847,0.519871781774897,0.346690569725163,0.482831395150746,0.466428068882625,0.525202637180288
66287,"TX, Taylor, 48441013500",48441013500,"32.2028127,-99.8614564",0.448091870440267,0.351994415615152,0.399603713483545,0.619227501046127,0.244816917991336,0.470372282657627,0.48318151042379,0.567446751864295
66288,"TX, Taylor, 48441013600",48441013600,"32.3991003,-100.0146292",0.496910156961589,0.550064917415266,0.574958851295077,0.557531262781231,0.267362533177146,0.46707176481114,0.465571897179841,0.595809872071424
66289,"TX, Taylor, 48441980000",48441980000,"32.4113064,-99.684058",0.479419163477006,0.531321966438209,0.493873295466953,0.663490481620673,0.367553281623305,0.479123448233997,0.331004040416219,0.489567630539685
66294,"TX, Throckmorton, 48447950300",48447950300,"33.1706954,-99.205796",0.55341277042581,0.407271905717848,0.624235640972851,0.804590824079826,0.280237339762043,0.510014902621047,0.727761067721746,0.519777712105309
66712,"TX, Wichita, 48485010100",48485010100,"33.9036917,-98.4860405",0.567606395447381,0.638912421198697,0.854192041719933,0.590764520602588,0.578076517690066,0.501403018616713,0.394828793258607,0.415067455045063
66713,"TX, Wichita, 48485010200",48485010200,"33.9060716,-98.4988911",0.535987938243543,0.607040733543594,0.770316349658414,0.557821425064259,0.595849845230724,0.503306636793732,0.367233894226724,0.350346683187353
66714,"TX, Wichita, 48485010400",48485010400,"33.9211714,-98.4759061",0.56642675904418,0.66978130492805,0.845488888574012,0.576065836694066,0.492934825359546,0.505063032701666,0.442556699604436,0.433096725447485
66715,"TX, Wichita, 48485010600",48485010600,"33.8908955,-98.4973506",0.515799863642435,0.589373339095253,0.63647226541074,0.575056195261768,0.605565099123241,0.501673496738987,0.331819519247942,0.370639130619111
66716,"TX, Wichita, 48485010700",48485010700,"33.8954766,-98.5107848",0.524753402246988,0.567173297146576,0.746462699270276,0.596688629831686,0.609334937995658,0.500889452561761,0.330262843424698,0.32246195549826
66717,"TX, Wichita, 48485010800",48485010800,"33.8947558,-98.5201818",0.535081393884087,0.594682667302044,0.77449865885486,0.654239255449641,0.590154694075237,0.501649530323089,0.327066017857255,0.303278933326482
66718,"TX, Wichita, 48485010900",48485010900,"33.9035146,-98.5255606",0.465690558114946,0.521857131221275,0.531766144834722,0.588424770757143,0.432997694085957,0.501043522378247,0.318930694641871,0.364813948885407
66719,"TX, Wichita, 48485011000",48485011000,"33.9111676,-98.5148874",0.564208241813002,0.67064532010706,0.767120515930027,0.624888171465189,0.553780453276706,0.501584478622796,0.418287221099307,0.413151532189932
66720,"TX, Wichita, 48485011100",48485011100,"33.9302213,-98.5047001",0.565092358933513,0.628933620615039,0.724461288550714,0.672244219976168,0.557090310301453,0.503597657558205,0.443529057980983,0.425790357552028
66721,"TX, Wichita, 48485011200",48485011200,"33.9900666,-98.4655136",0.560142677109607,0.677590950755347,0.69825515853989,0.671294637280835,0.415729832109374,0.502347980157823,0.466582524502448,0.48919765642153
66722,"TX, Wichita, 48485011300",48485011300,"33.9134831,-98.4397851",0.561868841083764,0.543974204003908,0.730833028091927,0.761403085014789,0.487187638839266,0.502125434867344,0.444151728310281,0.463406768458834
66723,"TX, Wichita, 48485011400",48485011400,"33.8942159,-98.4646726",0.56477915009477,0.657336333744243,0.80789775974206,0.619071965004536,0.499741089795183,0.5025876443168,0.424415786133858,0.442403471926711
66724,"TX, Wichita, 48485011500",48485011500,"33.8561524,-98.4548602",0.557636367117592,0.64417383589517,0.705541346765031,0.699920626080467,0.436138496186979,0.500567617833992,0.447933999350378,0.469178647711129
66725,"TX, Wichita, 48485011600",48485011600,"33.8616293,-98.4937934",0.559093084771079,0.637222070345643,0.729834146718869,0.602899081158848,0.562545180724096,0.50090999520396,0.43556293865943,0.444678180586707
66726,"TX, Wichita, 48485011700",48485011700,"33.8699053,-98.5003445",0.441616682168761,0.383308046704258,0.404884359723775,0.624436694499855,0.411943479508691,0.503152566977247,0.382304321037253,0.381287306730251
66727,"TX, Wichita, 48485011800",48485011800,"33.8614164,-98.5055312",0.43924955853303,0.365876759141053,0.439774443436833,0.611000022054049,0.404547791010607,0.502094620904047,0.335844315869196,0.415608957315424
66728,"TX, Wichita, 48485011900",48485011900,"33.8772664,-98.5116034",0.420184784990554,0.358864424015509,0.375370828966592,0.490787128143784,0.406246536804158,0.502255538267932,0.392589661730247,0.415179377005656
66729,"TX, Wichita, 48485012000",48485012000,"33.8663954,-98.5268181",0.472925377229524,0.350384734251804,0.504016135027885,0.612078633324364,0.474529628311327,0.50163925900199,0.458667166349044,0.409162084340251
66730,"TX, Wichita, 48485012100",48485012100,"33.8645751,-98.5420174",0.505619917417543,0.545831910293121,0.595360414176567,0.650582868446292,0.557576563286295,0.499841777809661,0.345024191122496,0.345121696788371
