ToxPi Score,FIPS,Name,Source,Overall Physical Health!1!0x88cceeff,Mental Health & Deaths of Despair!1!0x44aa99ff,Chronic Disease!1!0x117733ff,Chronic Disease Prevention!1!0x332288ff,Infectious Diseases!1!0xddcc77ff,Child Health!1!0x999933ff,Access to Care!1!0xcc6677ff
0.521073377384913,48217960800,"TX, Hill, 48217960800","+32.0195000,-097.1098428",0.608108386494263,0.316406105305793,0.616921518206697,0.80244772818657,0.325877375361442,0.525147053730037,0.452605474409587
0.559049476230359,48217960900,"TX, Hill, 48217960900","+32.0073888,-097.1308182",0.814471217562677,0.449392764230917,0.472996932971384,0.872855515346468,0.325877375361442,0.525147053730037,0.452605474409587
0.564242718090247,48217961000,"TX, Hill, 48217961000","+31.9994360,-097.1119487",0.836623703022104,0.362514795697889,0.579494958950272,0.867435665460394,0.325877375361442,0.525147053730037,0.452605474409587
0.491355808236698,48217961100,"TX, Hill, 48217961100","+32.0070520,-097.0139181",0.404670837138717,0.358820272120825,0.630924128209505,0.741445516686771,0.325877375361442,0.525147053730037,0.452605474409587
0.585972337422919,48217961400,"TX, Hill, 48217961400","+31.8515120,-096.8803971",0.744841272566214,0.352910977179423,0.837304318618571,0.863119890095162,0.325877375361442,0.525147053730037,0.452605474409587
0.627397232854374,48219950100,"TX, Hockley, 48219950100","+33.7715552,-102.1822653",0.841512906260515,0.46145084120143,0.754659736026298,0.9312123039807,0.341017229238276,0.538049563001743,0.523878050271656
0.551474100337655,48219950200,"TX, Hockley, 48219950200","+33.6586659,-102.3796457",0.578649563611144,0.49330598839788,0.544108496825598,0.84130981101729,0.341017229238276,0.538049563001743,0.523878050271656
0.578554193380988,48219950300,"TX, Hockley, 48219950300","+33.5869358,-102.3416978",0.701600664711901,0.489902882105598,0.58884471584558,0.866586248492159,0.341017229238276,0.538049563001743,0.523878050271656
0.602089470090417,48219950400,"TX, Hockley, 48219950400","+33.5889072,-102.3953070",0.882102906741195,0.489148435134997,0.538987605239829,0.901442501005227,0.341017229238276,0.538049563001743,0.523878050271656
0.501226487158906,48219950500,"TX, Hockley, 48219950500","+33.5657588,-102.3729706",0.46354728175407,0.513274548345075,0.398782549322996,0.730036188178528,0.341017229238276,0.538049563001743,0.523878050271656
0.564237420341681,48219950600,"TX, Hockley, 48219950600","+33.4659920,-102.1861403",0.689247186304737,0.459378540509651,0.58018325083008,0.817908122235625,0.341017229238276,0.538049563001743,0.523878050271656
0.5329335339399,48219950700,"TX, Hockley, 48219950700","+33.4445608,-102.4530977",0.535882768992014,0.493924440635583,0.475026017433057,0.82275666800697,0.341017229238276,0.538049563001743,0.523878050271656
0.535059654743616,48221160100,"TX, Hood, 48221160100","+32.4609030,-097.7950625",0.651925810460972,0.370058012878559,0.66548464007841,0.777457780458384,0.282092301543345,0.50176877857959,0.496630259206055
0.584563328865703,48221160204,"TX, Hood, 48221160204","+32.4377696,-097.6562877",0.814210276940402,0.39895041767973,0.756413503736048,0.841877764374749,0.282092301543345,0.50176877857959,0.496630259206055
0.569740827939773,48221160205,"TX, Hood, 48221160205","+32.3714018,-097.7317684",0.805406964367871,0.365508665266137,0.717538778364508,0.819240048250905,0.282092301543345,0.50176877857959,0.496630259206055
0.506904188527259,48221160206,"TX, Hood, 48221160206","+32.4297310,-097.7614011",0.593777252844596,0.257305427426764,0.72794850475472,0.688806795335746,0.282092301543345,0.50176877857959,0.496630259206055
0.459146406142281,48221160207,"TX, Hood, 48221160207","+32.4252286,-097.7122895",0.44550804452471,0.241811741785881,0.644670693633025,0.601543023723361,0.282092301543345,0.50176877857959,0.496630259206055
0.586950589151912,48221160208,"TX, Hood, 48221160208","+32.5195205,-097.8068898",0.853632911479327,0.403690805512176,0.709851934650816,0.860987133092079,0.282092301543345,0.50176877857959,0.496630259206055
0.425452714723452,48221160209,"TX, Hood, 48221160209","+32.5152578,-097.7095431",0.254719248491008,0.398995749257363,0.411147024651862,0.632815641334942,0.282092301543345,0.50176877857959,0.496630259206055
0.398244879851219,48221160210,"TX, Hood, 48221160210","+32.3438050,-097.6618620",0.196289149676914,0.17012308972963,0.666638217268968,0.474172362954028,0.282092301543345,0.50176877857959,0.496630259206055
0.50800553352868,48221160301,"TX, Hood, 48221160301","+32.3356181,-097.8758475",0.5930562327041,0.348891404093929,0.622001112279678,0.711598646294062,0.282092301543345,0.50176877857959,0.496630259206055
0.522056199802375,48221160302,"TX, Hood, 48221160302","+32.4758742,-097.9494664",0.669958180831851,0.408596329805998,0.570957386473137,0.724390162176652,0.282092301543345,0.50176877857959,0.496630259206055
0.5577954400116,48223950100,"TX, Hopkins, 48223950100","+33.2829074,-095.4977645",0.580434946816181,0.476808532109416,0.686342637204103,0.806381517222892,0.310907616461025,0.546797487584696,0.496895342682884
0.546766704673534,48223950200,"TX, Hopkins, 48223950200","+33.1083428,-095.7849064",0.571926909158329,0.460136225450083,0.647974494656102,0.792728856721619,0.310907616461025,0.546797487584696,0.496895342682884
0.488479249986765,48223950300,"TX, Hopkins, 48223950300","+33.1999164,-095.6658878",0.414847521407431,0.456580934575748,0.463418663171979,0.729907184023589,0.310907616461025,0.546797487584696,0.496895342682884
0.594158057262297,48223950401,"TX, Hopkins, 48223950401","+33.1216768,-095.6055868",0.816496940814547,0.536914966080517,0.615008066780831,0.836085980431577,0.310907616461025,0.546797487584696,0.496895342682884
0.573319703651632,48223950402,"TX, Hopkins, 48223950402","+33.1392515,-095.6193786",0.695125217164399,0.466479408348827,0.664168626004218,0.832864227315373,0.310907616461025,0.546797487584696,0.496895342682884
