ToxPi Score,FIPS,Name,Source,Transportation!1!0x88cceeff,Communications!1!0x44aa99ff,Energy!1!0x117733ff,"Food, Water, and Waste Management!1!0x332288ff",Financial Services!1!0xddcc77ff,Dependent Care!1!0x999933ff,Governance!1!0xcc6677ff,Government Services!1!0x882255ff
0.498579656073907,48005000901,"TX, Angelina, 48005000901","+31.3124968,-094.7523980",0.35832345084377,0.27396116015491,0.245092923419644,0.983396977541962,0.673094745502256,0.367309525555474,0.652186459725899,0.435272005847343
0.561020804204066,48005000902,"TX, Angelina, 48005000902","+31.2823915,-094.7246988",0.57372789009039,0.240169120439576,0.245092923419644,0.983396977541962,0.519186952780061,0.649893671628657,0.543108002879989,0.73359089485225
0.67315211741653,48005001001,"TX, Angelina, 48005001001","+31.2065934,-094.8086815",0.300466989026117,0.756537758502174,0.390109363980158,0.983396977541962,0.655929625183147,0.87503116521229,0.854485375225222,0.569259684661167
0.641435407558865,48005001002,"TX, Angelina, 48005001002","+31.1574825,-094.7131134",0.761040836287815,0.381583522451537,0.330895441360086,0.742514548655281,0.631760768605492,0.870338050890958,0.819740402337738,0.593609689882009
0.579582472117861,48005001100,"TX, Angelina, 48005001100","+31.3337808,-094.5852421",0.35832345084377,0.653936280109275,0.245092923419644,0.650289309078722,0.531771647944499,0.883977414387329,0.726717639120387,0.586551112039261
0.82597598111085,48005001200,"TX, Angelina, 48005001200","+31.1390364,-094.3552215",0.751332529952131,0.917182170019995,0.43651964781818,0.983396977541962,0.608307890308527,1,0.911068633246008,1
0.662760794149083,48005001300,"TX, Angelina, 48005001300","+31.1891367,-094.5136193",0.630060196321506,0.760401399945371,0.390109363980158,0.661929265858395,0.564422093385714,0.875192491017086,0.850983341786451,0.568988200897985
0.627829379810386,48007950100,"TX, Aransas, 48007950100","+28.1951717,-096.9358509",0.462215424057423,0.634468510218883,0.43651964781818,0.680642566640898,0.567570561979005,0.785055364083009,0.69185263686101,0.764310326824684
0.535604899351875,48007950200,"TX, Aransas, 48007950200","+28.0335099,-097.0258751",0.572855842512747,0.37020078635294,0.330895441360086,0.827733805322143,0.57198117177223,0.611307472317959,0.51660269334542,0.483261981831471
0.491880317944869,48007950300,"TX, Aransas, 48007950300","+28.0420659,-097.0703842",0.440519635638112,0.416821553747431,0.245092923419644,0.5978025783761,0.632788839982893,0.476791083082789,0.745357494520296,0.379868434791688
0.598007604287797,48007950400,"TX, Aransas, 48007950400","+28.0171641,-097.0709140",0.521907860793424,0.617287776024422,0.42180918306423,0.838685007262781,0.677799089974739,0.570374715846594,0.815094559590337,0.321102641745849
0.614901032969863,48007950500,"TX, Aransas, 48007950500","+27.9898056,-097.1250460",0.453449718316527,0.687144878791855,0.390109363980158,0.680642566640898,0.507983728529006,0.793458971914644,0.759097327326442,0.647321708259371
0.595582022929052,48007990000,"TX, Aransas, 48007990000","+27.9305294,-096.9381146",0.461823603370198,0,0.110317533566748,1,0.472451011547577,1,0.937877546485953,0.78218648846194
0.604652067628607,48009020100,"TX, Archer, 48009020100","+33.7905536,-098.5260054",0.638811624320154,0.403164913627389,0.134775389852895,0.759117571113319,0.522523595152251,0.74953435506343,0.629289091899419,1
0.729030744464715,48009020200,"TX, Archer, 48009020200","+33.6476029,-098.7808839",0.789973449534767,0.90164992241862,0.279791830413409,0.69335047353109,0.680236169891704,0.936056317371856,0.76342544526589,0.787762347290383
0.622686625049305,48009020300,"TX, Archer, 48009020300","+33.5246510,-098.5853305",0.505896278964113,0.875231785281309,0.220577907793337,0.3905049708079,0.725664073880619,0.87337390921757,0.803776495875922,0.586467578573666
0.726130537720817,48011950100,"TX, Armstrong, 48011950100","+34.9641790,-101.3566363",0.7856362653738,0.674300381698495,0.149919053446572,1,0.721570146788468,0.731201877245729,0.746416577213473,1
0.615837427774776,48013960100,"TX, Atascosa, 48013960100","+28.8781528,-098.3319339",0.414743578386916,0.835896662354188,0.134775389852895,0.898227863097259,0.555848712434886,0.730600571973308,0.756230743503577,0.600375900595176
0.529885170581822,48013960201,"TX, Atascosa, 48013960201","+29.1199892,-098.7546429",0.389361393240156,0.562006047949633,0.134775389852895,0.657345434210578,0.534727353154527,0.712752071569994,0.757438097773798,0.490675576902997
0.622110905906988,48013960202,"TX, Atascosa, 48013960202","+29.0805454,-098.6307670",0.402943826591542,0.80990130375941,0.134775389852895,0.69715449727681,0.556688610033388,0.821324338197551,0.831764521180938,0.722334760363371
0.572135906898607,48013960300,"TX, Atascosa, 48013960300","+29.0371934,-098.5854561",0.310563145373666,0.824157794534463,0.220577907793337,0.722233782853131,0.648994732990052,0.755914057343991,0.783922225654503,0.310723608645714
0.739509157807394,48013960401,"TX, Atascosa, 48013960401","+29.1036654,-098.5150634",0.401788878701974,0.898846883720707,0.220577907793337,1,0.537315890015484,0.995658869252768,0.861884832974883,1
0.512679001701641,48013960402,"TX, Atascosa, 48013960402","+28.9812134,-098.5122283",0.367107619339561,0.625729177324491,0.0396015198798235,0.838685007262781,0.59268487705552,0.578514335997654,0.614878506720929,0.444230970032369
0.693364150161618,48013960500,"TX, Atascosa, 48013960500","+28.8314705,-098.7195364",0.522432526146984,0.945792282086511,0.220577907793337,0.759117571113319,0.637607924564461,1,0.877799315577684,0.583585674010651
0.583471624670375,48013960600,"TX, Atascosa, 48013960600","+28.8045739,-098.5228207",0.327096778064009,0.832258803796293,0.427640605161452,0.500963648007939,0.576042971633838,0.647077803035858,0.791484076083785,0.565208311579827
0.636394097703797,48015760100,"TX, Austin, 48015760100","+29.6617125,-096.1047804",0.738872595923343,0.917211397590407,0.220577907793337,0.427344365150707,0.646360300085462,1,0.659006952269957,0.481779262817166
0.584281598960615,48015760200,"TX, Austin, 48015760200","+29.7838198,-096.1069262",0.377100072572397,0.722987451162447,0.220577907793337,0.783567401269096,0.55377421126263,0.736980274253868,0.674942616526622,0.604322856844523
0.551555062693301,48015760300,"TX, Austin, 48015760300","+29.7925573,-096.2521104",0.377100072572397,0.752024682918579,0.134775389852895,0.619395042579812,0.554058766733161,0.670294052944196,0.725404376580847,0.579388117364519
0.662370578029342,48015760400,"TX, Austin, 48015760400","+29.9608477,-096.4470209",0.375364990168373,0.662350984283305,0.220577907793337,1,0.57434481801938,0.882129500623304,0.634337386070228,0.949859037276809
0.573055975355258,48015760501,"TX, Austin, 48015760501","+30.0308287,-096.2726070",0.566152414153117,0.630250231686193,0.134775389852895,1,0.551461050663477,0.604619784410061,0.55620532551894,0.540983606557377
0.600067617434076,48015760502,"TX, Austin, 48015760502","+29.9392898,-096.1788755",0.478069349800442,0.874633941818293,0.134775389852895,0.759117571113319,0.659101041798255,0.663357043337978,0.637041577213473,0.594445024537956
0.656994902272419,48017950100,"TX, Bailey, 48017950100","+34.0675209,-102.8303446",0.338619588535952,0.853071184204542,0.417194919471484,0.69715449727681,0.739694494419527,0.874517855833395,0.752580438487761,0.58312623994988
0.57697918288046,48019000101,"TX, Bandera, 48019000101","+29.6824133,-099.1349521",0.518875580163562,0.500653548316561,0.330895441360086,0.759117571113319,0.546063675932121,0.749182371489331,0.678811798632361,0.532233476036337
0.632790403420086,48019000102,"TX, Bandera, 48019000102","+29.7834036,-099.0515872",0.417063731252105,0.703484925177771,0.245092923419644,1,0.543378757379533,0.788457871965975,0.717418893074295,0.647426125091365
0.674085123310185,48019000200,"TX, Bandera, 48019000200","+29.7597657,-099.3923979",0.433154613853565,0.720718288207091,0.43651964781818,1,0.585336920469719,1,0.620710522084688,0.596240994048241
0.605437958815814,48019000300,"TX, Bandera, 48019000300","+29.6690170,-098.9230498",0.417063731252105,0.492231996748801,0.245092923419644,1,0.532014896975759,0.907340324118208,0.704286267678904,0.54547353033309
0.732078638782161,48019000400,"TX, Bandera, 48019000400","+29.5802464,-098.9497483",0.417063731252105,0.798889551908667,0.43651964781818,1,0.643831428081229,1,0.723173242373889,0.837151508823222
0.55889193710295,48021950100,"TX, Bastrop, 48021950100","+30.2837407,-097.3403844",0.416171364765494,0.571934287998653,0.296674266477529,0.298378007487058,0.526980100989111,0.893436972941263,0.697444593480983,0.770115902683513
0.61627067919039,48021950200,"TX, Bastrop, 48021950200","+30.3542454,-097.3737427",0.365376223213815,0.803928361262746,0.382476784417971,0.926495245639536,0.65755434512779,0.812290093128987,0.616961369350843,0.365083011381435
0.541345834919112,48021950300,"TX, Bastrop, 48021950300","+30.0824826,-097.4146099",0.416171364765494,0.386029241695132,0.605407994508336,0.522545596919992,0.513927266179607,0.627484050744299,0.569486222491376,0.689714942048658
0.51781707968657,48021950400,"TX, Bastrop, 48021950400","+30.1078302,-097.3091595",0.416171364765494,0.497207280694344,0.52681885969574,0.583840679850114,0.589045320795345,0.51411600791963,0.579229783268602,0.436107340503289
0.647181783281152,48021950501,"TX, Bastrop, 48021950501","+30.2176551,-097.2874520",0.416171364765494,0.749225049722341,0.702153833209462,0.685612816752855,0.537605035090378,0.646813815355283,0.689762713679808,0.750109637673593
0.638281360233156,48021950502,"TX, Bastrop, 48021950502","+30.1495553,-097.1883893",0.416171364765494,0.444636345552869,0.626773746983722,0.685612816752855,0.510526369346329,0.914907970961355,0.599112295695172,0.908509971807455
0.700359859443859,48021950600,"TX, Bastrop, 48021950600","+29.9734654,-097.2290739",0.416171364765494,0.804277135843473,0.597669071539454,0.926495245639536,0.566680178732505,0.909672215296619,0.683803608392867,0.698110055340921
0.570995308755212,48021950700,"TX, Bastrop, 48021950700","+30.0253706,-097.1844320",0.613760071543328,0.621746928663763,0.296674266477529,0.623649742916347,0.619460628911585,0.798782723472905,0.62853361291162,0.365354495144617
0.733273427615977,48021950801,"TX, Bastrop, 48021950801","+30.0544514,-097.5124428",0.416171364765494,0.801357201870252,0.600924628076844,0.926495245639536,0.529040833348277,1,0.71910636483209,0.873091782395322
0.682003963726175,48021950802,"TX, Bastrop, 48021950802","+29.9863967,-097.5023064",0.416171364765494,0.68888395763826,0.382476784417971,0.926495245639536,0.50358688754887,1,0.692975264515777,0.845442205283492
0.650075033661339,48023950300,"TX, Baylor, 48023950300","+33.6181716,-099.1972280",0.372078203240846,0.802271326119516,0.311491649497482,0.759117571113319,0.740194761295138,0.752291559727213,0.879924541515326,0.583230656781873
0.791735211045713,48025950100,"TX, Bee, 48025950100","+28.6034525,-097.9002065",0.791097226541953,0.838383084874115,0.390109363980158,0.759117571113319,0.684802826233285,1,0.870371615622872,1
0.700587169871206,48025950201,"TX, Bee, 48025950201","+28.3280766,-097.5615243",0.673799415774191,0.530042188172604,0.330895441360086,1,0.572504386669658,0.896516829214637,0.778760962663089,0.822178135115381
0.693849420992899,48025950202,"TX, Bee, 48025950202","+28.4270428,-097.6847383",0.378706332248297,0.963976349761585,0.330895441360086,1,0.548340119696366,0.79746278507003,0.803190470119031,0.728223869687794
0.623649927139708,48025950300,"TX, Bee, 48025950300","+28.4206925,-097.7544627",0.559651864239581,0.838152050707104,0.330895441360086,0.827733805322143,0.719541541659846,0.566429566620224,0.799003563205339,0.347791584003341
0.640539370084662,48025950400,"TX, Bee, 48025950400","+28.4029499,-097.7596601",0.572188519745994,0.790693511330055,0.42180918306423,0.94050880077845,0.70049009394738,0.629786609958202,0.796581794113608,0.272256447739376
0.641265433282992,48025950500,"TX, Bee, 48025950500","+28.3915547,-097.7416652",0.405013706557038,0.905828326662811,0.390109363980158,0.960870115707389,0.686285268442663,0.620063063723693,0.874431432613383,0.287522188576799
0.831179889786591,48025950600,"TX, Bee, 48025950600","+28.2168515,-097.6797756",0.801752032541757,0.940702053314925,0.390109363980158,1,0.621333187491851,1,0.895542480964038,1
0.661639334871756,48027020100,"TX, Bell, 48027020100","+31.1339479,-097.2309224",0.343518372834866,0.690640318350536,0.66294091801845,0.402029876923511,0.579609094224198,1,0.712172903467427,0.902203195155059
0.582833049339689,48027020201,"TX, Bell, 48027020201","+31.1257399,-097.4705813",0.484233923349008,0.286779087394768,0.270455672665757,0.708679403392422,0.514803880613016,0.900931289873139,0.543559878162411,0.953221259266994
0.607312956826843,48027020202,"TX, Bell, 48027020202","+31.2238119,-097.4635468",0.335251161476146,0.680415231759489,0.365629542638829,0.46779697450574,0.547835263216392,0.984835374349197,0.661704082861914,0.815036023807038
0.519409652465473,48027020300,"TX, Bell, 48027020300","+31.1446935,-097.4050097",0.335251161476146,0.469732747839652,0.270455672665757,0.708679403392422,0.520412377145088,0.556735352350224,0.591995259997025,0.702015244857471
0.63789847725407,48027020401,"TX, Bell, 48027020401","+31.1468099,-097.3473883",0.745647754704374,0.833972242901013,0.365629542638829,0.708679403392422,0.565909125199455,0.485693334311066,0.695432336363947,0.702224078521458
0.71784176000738,48027020402,"TX, Bell, 48027020402","+31.1257959,-097.2993477",0.557934436206374,0.9520745095067,0.757398565553296,0.708679403392422,0.607449634292572,0.832675808462272,0.686112408663993,0.640409313981414
0.644584820359146,48027020500,"TX, Bell, 48027020500","+31.1211444,-097.3304656",0.508815563799883,0.687502694130736,0.727289318377492,0.708679403392422,0.75965927340031,0.639539488157219,0.696540842916139,0.428651978698966
0.566837527191831,48027020600,"TX, Bell, 48027020600","+31.1154154,-097.3428233",0.529608547395588,0.722951894667411,0.365629542638829,0.630204398920001,0.780023347960707,0.446960475177825,0.741686007850617,0.317636002923671
0.606162937636688,48027020701,"TX, Bell, 48027020701","+31.0981813,-097.3411310",0.646854058691698,0.989072181713593,0.744543768025659,0.40830577528419,0.685527983722702,0.329955268754125,0.871670757059835,0.173373707841704
0.650685574833814,48027020702,"TX, Bell, 48027020702","+31.1006991,-097.3522181",0.692561851210832,0.936338021842837,0.810026962377734,0.698046750564836,0.757791304424406,0.219813742025372,0.854485375225222,0.236420590999269
0.749234709609744,48027020800,"TX, Bell, 48027020800","+31.0543550,-097.3031304",0.557936512225038,0.910477202511023,0.838545637645271,0.708679403392422,0.748781911059056,0.70371782650143,0.917740854213021,0.607998329330688
0.691265732143728,48027020900,"TX, Bell, 48027020900","+31.0546474,-097.3328749",0.663686376049681,0.978452637767385,0.840308288970515,0.708679403392422,0.682939446861745,0.416909877539048,0.762528755252334,0.476621071316696
0.60861947487595,48027021000,"TX, Bell, 48027021000","+31.0807808,-097.3560713",0.707833713121752,0.819612712862496,0.760491344263817,0.606907266489681,0.688878394907983,0.131685854660116,0.811790221587626,0.341756291114128
0.512793392319973,48027021100,"TX, Bell, 48027021100","+31.0854017,-097.3734199",0.335251161476146,0.540916347345002,0.451432060579271,0.649188204170872,0.761995382021279,0.104025812128767,0.756541407760242,0.502996763078208
0.545189927265661,48027021201,"TX, Bell, 48027021201","+31.1159206,-097.3896796",0.59682793214157,0.602692161528375,0.365629542638829,0.708679403392422,0.514468839494488,0.265454278800323,0.552562081054413,0.755205179074867
0.552733218939371,48027021202,"TX, Bell, 48027021202","+31.1023172,-097.3778181",0.790410319058142,0.514713316924962,0.365629542638829,0.685520021929908,0.600285261881307,0.147158465938256,0.668905845175515,0.649242977968048
0.574625104536746,48027021203,"TX, Bell, 48027021203","+31.0790633,-097.4082876",0.745119796301766,0.463326062229292,0.365629542638829,0.708679403392422,0.620419856223535,0.288861186477964,0.653372632342257,0.751592356687898
0.508407373230977,48027021301,"TX, Bell, 48027021301","+31.0583577,-097.3828939",0.419976318738517,0.593021906942317,0.270455672665757,0.445402866171728,0.543566931158432,0.174789176505096,0.674864950462456,0.945181163203508
0.518483600509136,48027021302,"TX, Bell, 48027021302","+31.0695850,-097.3904435",0.409021404002416,0.381924849760024,0.270455672665757,0.708679403392422,0.668362863403593,0.174451858913251,0.627799315577684,0.907173436357941
0.507287863611326,48027021303,"TX, Bell, 48027021303","+31.0508219,-097.3732114",0.335251161476146,0.465811750376371,0.590755927994406,0.512315398783867,0.498905491098204,0.251433599765344,0.585598400530237,0.818231178866033
0.655468278822015,48027021400,"TX, Bell, 48027021400","+31.0068132,-097.3393089",0.580018119550378,0.686424430890821,0.682162653974212,0.46779697450574,0.621475465227117,0.743477304392462,0.735712781461101,0.726678500574293
0.523862204644886,48027021500,"TX, Bell, 48027021500","+31.0147032,-097.4507682",0.335251161476146,0.664516281782295,0.365629542638829,0.402029876923511,0.561833556524757,0.676717753171519,0.643664374321471,0.54125509032056
0.58296064489046,48027021601,"TX, Bell, 48027021601","+31.0620719,-097.4887008",0.664853139159099,0.762190483205048,0.365629542638829,0.444637593043227,0.708719254570953,0.580626237442253,0.745632856020522,0.391396053043751
0.571378609609961,48027021602,"TX, Bell, 48027021602","+31.0742663,-097.4979392",0.523717491542742,0.484936854673963,0.451432060579271,0.649188204170872,0.60381466763676,0.611380802229229,0.740450411375244,0.506108384671609
0.510885641243203,48027021700,"TX, Bell, 48027021700","+31.0970998,-097.4916389",0.335251161476146,0.568837662323716,0.270455672665757,0.568956874858915,0.580453581427063,0.679489623817555,0.531839363024589,0.551801190351885
0.554803553988764,48027021800,"TX, Bell, 48027021800","+31.0573025,-097.5782512",0.335251161476146,0.50005911832734,0.365629542638829,0.46779697450574,0.524676119598685,0.896824814841974,0.641059030896256,0.707131669625144
0.516124638046278,48027021901,"TX, Bell, 48027021901","+31.0768369,-097.6650689",0.72094952506796,0.636978999065565,0.365629542638829,0.306481981768522,0.581284299816839,0.605411747451786,0.668009155161959,0.244251853398768
0.441288559395675,48027021903,"TX, Bell, 48027021903","+31.0580126,-097.6644104",0.321851304256503,0.170730714302148,0.270455672665757,0.708679403392422,0.472451011547577,0.645552540881426,0.520351846079266,0.420235982040305
0.514362867725065,48027021904,"TX, Bell, 48027021904","+31.0394549,-097.6463283",0.335251161476146,0.386984399003845,0.270455672665757,0.708679403392422,0.50423402176411,0.812730072596612,0.596160985256853,0.500407225644774
0.584924442177027,48027022000,"TX, Bell, 48027022000","+31.1099592,-097.6367188",0.335251161476146,0.766740723494564,0.451432060579271,0.589102953900655,0.537981382648177,0.78495270220723,0.762874722265438,0.451059830844732
0.577631861629464,48027022101,"TX, Bell, 48027022101","+31.1251128,-097.6995328",0.466966743960072,0.267592232469918,0.451432060579271,0.606907266489681,0.658403421935018,0.992256361369803,0.786372236951385,0.391124569280568
0.59781141438601,48027022103,"TX, Bell, 48027022103","+31.1337539,-097.6901458",0.374363478752196,0.500473928408627,0.365629542638829,0.708679403392422,0.494196557021358,1,0.730544457918398,0.608603946956249
0.641605877742445,48027022104,"TX, Bell, 48027022104","+31.1194296,-097.6776398",0.423419993424644,0.576450569874737,0.365629542638829,0.708679403392422,0.509961848009631,0.983779423626897,0.728129749377955,0.836796491594445
0.625485768831491,48027022105,"TX, Bell, 48027022105","+31.1262829,-097.6734461",0.385253813568069,0.254129179035214,0.451432060579271,0.708679403392422,0.543135508348273,1,0.75199441273087,0.909261772997807
0.62636224242333,48027022200,"TX, Bell, 48027022200","+31.1114462,-097.6874668",0.527628976156414,0.626219033182858,0.451432060579271,0.66954951909981,0.57665338901417,0.910654836107648,0.775167142057576,0.47359298318889
0.651893001152321,48027022300,"TX, Bell, 48027022300","+31.0956998,-097.6910884",0.686774010845953,0.794326682750902,0.451432060579271,0.708679403392422,0.57903080407441,0.712649409694214,0.837561233788258,0.44469040409314
0.664942506206064,48027022401,"TX, Bell, 48027022401","+31.0926953,-097.7079017",0.692271898163452,0.722469651244834,0.365629542638829,0.708679403392422,0.615508979554699,0.793136320305052,0.727910872288032,0.693933382061188
0.505673974564784,48027022402,"TX, Bell, 48027022402","+31.0383185,-097.6837036",0.444822759866761,0.0234455821137687,0.270455672665757,0.698046750564836,0.488707390202734,0.756500696634157,0.52279479682486,0.840618147645401
0.572699585406537,48027022403,"TX, Bell, 48027022403","+31.0668229,-097.7063014",0.487367942376746,0.365000647851909,0.270455672665757,0.708679403392422,0.482502245103419,0.706841680721566,0.673226902563676,0.887522188576799
0.496318346337473,48027022404,"TX, Bell, 48027022404","+31.0641414,-097.6906892",0.321851304256503,0.175108476295547,0.365629542638829,0.708679403392422,0.472451011547577,0.640654102808536,0.613791181822601,0.672381747937768
0.618478386260578,48027022405,"TX, Bell, 48027022405","+31.0833402,-097.7135584",0.660707186134467,0.396156459270177,0.365629542638829,0.708679403392422,0.489707923953954,0.767984160739166,0.653125513047183,0.905836900908426
0.662201088689944,48027022501,"TX, Bell, 48027022501","+31.1026877,-097.7240921",0.650811849994422,0.586078780349072,0.451432060579271,0.708679403392422,0.746298935098457,0.976886411967442,0.813633025473753,0.363788242664718
0.564465093622271,48027022502,"TX, Bell, 48027022502","+31.0555417,-097.7219662",0.350885012038133,0.341744428607231,0.270455672665757,0.708679403392422,0.493517295575575,0.93293246315172,0.594868904371177,0.822637569176151
0.663036501024248,48027022600,"TX, Bell, 48027022600","+31.1252976,-097.7211449",0.481840669640983,0.742858648636347,0.542345802283415,0.698046750564836,0.772836027527626,0.995644203270514,0.854075863250527,0.216644043019735
0.662253326681247,48027022801,"TX, Bell, 48027022801","+31.1304709,-097.7295046",0.445773785570173,0.856125712964191,0.510645983199343,0.685520021929908,0.743301923449158,1,0.87637308421754,0.180286102119662
0.688689460943268,48027022900,"TX, Bell, 48027022900","+31.1127503,-097.7380873",0.622241754127293,0.804661967943472,0.510645983199343,0.708679403392422,0.69904436857291,1,0.887662905726803,0.276579304583899
0.538838344052785,48027023000,"TX, Bell, 48027023000","+31.0793723,-097.7430914",0.350885012038133,0.203710712283607,0.365629542638829,0.606907266489681,0.546756706190994,0.990115127960695,0.653760962663089,0.592941422157252
0.673253426024522,48027023103,"TX, Bell, 48027023103","+31.0979996,-097.7527409",0.559521443950283,0.688773087878103,0.451432060579271,0.708679403392422,0.549028560350876,0.955547407787637,0.751295418153373,0.721750026104208
0.661241962461533,48027023104,"TX, Bell, 48027023104","+31.1071639,-097.7555167",0.677524427024263,0.493132325949485,0.451432060579271,0.708679403392422,0.676596613631529,0.983500769964068,0.795572135279446,0.503497963871776
0.550660484129777,48027023105,"TX, Bell, 48027023105","+31.0757952,-097.7938819",0.321851304256503,0.129709837939106,0.365629542638829,0.708679403392422,0.486233593450862,0.807758304612452,0.585421886748041,1
0.541374280235559,48027023106,"TX, Bell, 48027023106","+31.1035909,-097.8010808",0.321851304256503,0.0835188912819523,0.365629542638829,0.708679403392422,0.481859700492543,0.760401847913764,0.609053551908457,1
0.609454087975517,48027023107,"TX, Bell, 48027023107","+31.0852887,-097.7577193",0.321851304256503,0.482310534595391,0.365629542638829,0.708679403392422,0.484939325020384,0.929471291339737,0.676058183630102,0.906693118930772
