ToxPi Score,FIPS,Name,Source,Socioeconomic Status!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing & Transportation!1!0x332288ff,HUD Foreclosure!1!0xddcc77ff
0.618622060484252,48395960500,"TX, Robertson, 48395960500","30.9048083,-96.6160946",0.609294618871854,0.516333589810493,0.726732713836536,0.633420755285646,0.607328624616732
0.213633641078725,48397040101,"TX, Rockwall, 48397040101","32.940187,-96.4805699",0.16137376831233,0.379539634462547,0.420982472278273,0.106272330340472,0
0.309741701769529,48397040102,"TX, Rockwall, 48397040102","32.9564577,-96.4802729",0.296877822927786,0.462961805209875,0.486482286882006,0.302386593827981,0
0.298882103765523,48397040200,"TX, Rockwall, 48397040200","32.9580555,-96.4416891",0.165451238764415,0.399352262619797,0.296619374794166,0.135807397357951,0.497180245291283
0.475900176479148,48397040301,"TX, Rockwall, 48397040301","32.9052565,-96.5087087",0.294180127345732,0.505728600861721,0.56554819452392,0.334195624140935,0.679848335523434
0.480562426154829,48397040302,"TX, Rockwall, 48397040302","32.9187942,-96.4551851",0.318728185606333,0.553402097652901,0.331412282215416,0.691097751896081,0.508171813403417
0.329112812312876,48397040401,"TX, Rockwall, 48397040401","32.9422201,-96.3445753",0.355103771158658,0.370083045355136,0.547201646920257,0.373175598130327,0
0.332201077322727,48397040402,"TX, Rockwall, 48397040402","32.9632921,-96.38932",0.359230100070537,0.47197987799442,0.59411144669094,0.23568396185774,0
0.488286480981727,48397040503,"TX, Rockwall, 48397040503","32.8819793,-96.4543168",0.672303552943021,0.459938571006304,0.823601088372229,0.485589192587081,0
0.230279700142935,48397040504,"TX, Rockwall, 48397040504","32.8296508,-96.4912449",0.225029511664729,0.397376663591998,0.310654558885793,0.218337766572152,0
0.30122324344179,48397040505,"TX, Rockwall, 48397040505","32.8731991,-96.3538624",0.248262836914545,0.469280334666965,0.488223166283453,0.300349879343989,0
0.228211823931564,48397040506,"TX, Rockwall, 48397040506","32.8421398,-96.4045098",0.135585453226515,0.403930059616473,0.266543980312109,0.334999626502725,0
0.39567212346289,48399950100,"TX, Runnels, 48399950100","31.9739647,-99.9894107",0.334762258806725,0.54734307516461,0.274172275490957,0.177385789280103,0.644697218572054
0.714506347908492,48399950200,"TX, Runnels, 48399950200","31.9557737,-99.9674692",0.701833495068029,0.805435156457744,0.635870163004621,0.674807401577987,0.754585523434078
0.46531635396872,48399950500,"TX, Runnels, 48399950500","31.6651284,-100.0562528",0.454462029304878,0.459679975780651,0.459122846941258,0.240521254216288,0.712795663600526
0.568434443245428,48399950600,"TX, Runnels, 48399950600","31.7765385,-99.8948735",0.550341193323074,0.664502973033085,0.51989502773035,0.533284423805108,0.574148598335524
0.575753837607807,48401950100,"TX, Rusk, 48401950100","32.3168502,-94.6103594",0.432615743469434,0.778556993357319,0.562552528935368,0.52533794330188,0.579705978975033
0.500339938475051,48401950200,"TX, Rusk, 48401950200","32.3164641,-94.8151002",0.426364401277525,0.516873153145529,0.47900828514306,0.505305254473617,0.574148598335524
0.586879959829872,48401950300,"TX, Rusk, 48401950300","32.3479633,-94.8780748",0.65099090626191,0.519591353308213,0.632327926904652,0.55734101433906,0.574148598335524
0.615031497117069,48401950400,"TX, Rusk, 48401950400","32.2750691,-94.9137477",0.691048792953359,0.703337788227374,0.397193599012074,0.660397826636518,0.623179478756023
0.519219426008606,48401950501,"TX, Rusk, 48401950501","32.2198247,-94.7136425",0.706058473028026,0.678520176871338,0.672224558447299,0.539293921696368,0
0.498030835463751,48401950502,"TX, Rusk, 48401950502","32.226867,-94.8381384",0.819837816227639,0.460019459150527,0.637783877719157,0.572513024221431,0
0.456335954344798,48401950600,"TX, Rusk, 48401950600","32.0981488,-94.645903",0.275571299251767,0.712805268287958,0.257095204176021,0.41302852125222,0.623179478756023
0.607029308441812,48401950700,"TX, Rusk, 48401950700","32.1757646,-94.7935389",0.671348308921492,0.493644942525032,0.596895904753141,0.69355140703436,0.579705978975033
0.670449374123028,48401950800,"TX, Rusk, 48401950800","32.1558538,-94.8199623",0.602554252864375,0.746907401576107,0.738404655933866,0.788772807284158,0.475607752956636
0.629852645679514,48401950900,"TX, Rusk, 48401950900","32.1391652,-94.7993054",0.588237615044959,0.635902283643614,0.712307727341926,0.633109623392038,0.579705978975033
0.657175930482159,48401951000,"TX, Rusk, 48401951000","32.1282842,-94.9451154",0.750776633709139,0.573415448682456,0.791291285143589,0.568611352768732,0.601784932106877
0.591221732352115,48401951100,"TX, Rusk, 48401951100","31.934281,-94.8431559",0.700451711066449,0.576083391939667,0.561306530885748,0.392536081745189,0.725730946123522
0.544680465104824,48401951200,"TX, Rusk, 48401951200","31.9050592,-94.6118401",0.547608889570918,0.607575378566439,0.336640373469546,0.514086991845384,0.717490692071835
