row#,Name,FIPS,Source,ToxPi Score,Sectors Vulnerable to Disruption,Costs of Climate Disasters
23887,"IL, Will, 17197881007",17197881007,"+41.5769661,-087.9417934",0.510775509359058,0.371678872082677,0.649872146635438
23888,"IL, Will, 17197881009",17197881009,"+41.5762033,-088.0160778",0.504651819291985,0.371678872082677,0.637624766501292
23889,"IL, Will, 17197881010",17197881010,"+41.5728670,-087.9831252",0.495011623283129,0.371678872082677,0.618344374483581
23890,"IL, Will, 17197881011",17197881011,"+41.6220049,-087.9210399",0.471973931983058,0.371678872082677,0.572268991883438
23891,"IL, Will, 17197881012",17197881012,"+41.6072708,-087.9301628",0.477911449563167,0.371678872082677,0.584144027043657
23892,"IL, Will, 17197881105",17197881105,"+41.5366205,-087.9389322",0.519463302314768,0.371678872082677,0.667247732546858
23893,"IL, Will, 17197881107",17197881107,"+41.5261192,-087.9726226",0.479752403122276,0.371678872082677,0.587825934161874
23894,"IL, Will, 17197881108",17197881108,"+41.5375183,-088.0001330",0.514993624012043,0.371678872082677,0.658308375941408
23895,"IL, Will, 17197881109",17197881109,"+41.4798500,-088.0031899",0.505049551423225,0.371678872082677,0.638420230763773
23896,"IL, Will, 17197881111",17197881111,"+41.5118479,-087.9797839",0.481480268435171,0.371678872082677,0.591281664787665
23897,"IL, Will, 17197881112",17197881112,"+41.4943672,-087.9880978",0.511466347761097,0.371678872082677,0.651253823439516
23898,"IL, Will, 17197881113",17197881113,"+41.4834796,-087.9365589",0.503376306963944,0.371678872082677,0.63507374184521
23899,"IL, Will, 17197881115",17197881115,"+41.5077809,-087.9455578",0.486237667854113,0.371678872082677,0.600796463625549
23900,"IL, Will, 17197881116",17197881116,"+41.5072469,-087.9204655",0.49083274332781,0.371678872082677,0.609986614572942
23901,"IL, Will, 17197881200",17197881200,"+41.5480283,-088.0362643",0.4926790820415,0.371678872082677,0.613679292000323
23902,"IL, Will, 17197881301",17197881301,"+41.5412829,-088.0656969",0.481437956506316,0.371678872082677,0.591197040929954
23903,"IL, Will, 17197881302",17197881302,"+41.5387338,-088.0767344",0.470705343425193,0.371678872082677,0.569731814767709
23904,"IL, Will, 17197881401",17197881401,"+41.5470050,-088.0913313",0.473041731205809,0.371678872082677,0.57440459032894
23905,"IL, Will, 17197881402",17197881402,"+41.5472759,-088.1080388",0.450107127150585,0.371678872082677,0.528535382218493
23906,"IL, Will, 17197881500",17197881500,"+41.5433216,-088.1181961",0.452067323418287,0.371678872082677,0.532455774753896
23907,"IL, Will, 17197881601",17197881601,"+41.5333382,-088.1330270",0.432360734880832,0.371678872082677,0.493042597678986
23908,"IL, Will, 17197881603",17197881603,"+41.5405416,-088.1331334",0.450204059933054,0.371678872082677,0.528729247783431
23909,"IL, Will, 17197881604",17197881604,"+41.5477116,-088.1338305",0.464043907207758,0.371678872082677,0.556408942332839
23910,"IL, Will, 17197881700",17197881700,"+41.5342958,-088.1125367",0.45424061794586,0.371678872082677,0.536802363809042
23911,"IL, Will, 17197881800",17197881800,"+41.5388538,-088.0946565",0.459206499777889,0.371678872082677,0.546734127473101
23912,"IL, Will, 17197881900",17197881900,"+41.5317188,-088.0883414",0.454052137535504,0.371678872082677,0.53642540298833
23913,"IL, Will, 17197882000",17197882000,"+41.5255068,-088.0796335",0.462059093090541,0.371678872082677,0.552439314098404
23914,"IL, Will, 17197882100",17197882100,"+41.5320328,-088.0639941",0.458434884057126,0.371678872082677,0.545190896031575
23915,"IL, Will, 17197882200",17197882200,"+41.5328528,-088.0488744",0.493593019704777,0.371678872082677,0.615507167326876
23916,"IL, Will, 17197882300",17197882300,"+41.5199955,-088.0411844",0.488686374573145,0.371678872082677,0.605693877063612
23917,"IL, Will, 17197882400",17197882400,"+41.5191033,-088.0671995",0.458132546092759,0.371678872082677,0.544586220102841
23918,"IL, Will, 17197882500",17197882500,"+41.5160928,-088.0807010",0.4402999913497,0.371678872082677,0.508921110616723
23919,"IL, Will, 17197882601",17197882601,"+41.5169533,-088.1081698",0.44763303327424,0.371678872082677,0.523587194465803
23920,"IL, Will, 17197882602",17197882602,"+41.5173008,-088.0949081",0.441360866802275,0.371678872082677,0.511042861521872
23921,"IL, Will, 17197882701",17197882701,"+41.5259115,-088.1081135",0.442757929762301,0.371678872082677,0.513836987441924
23922,"IL, Will, 17197882702",17197882702,"+41.5271036,-088.0961954",0.448611592792496,0.371678872082677,0.525544313502315
23923,"IL, Will, 17197882801",17197882801,"+41.5207296,-088.1198280",0.448576973941615,0.371678872082677,0.525475075800552
23924,"IL, Will, 17197882802",17197882802,"+41.5203551,-088.1326285",0.460089665129271,0.371678872082677,0.548500458175865
23925,"IL, Will, 17197882900",17197882900,"+41.5010905,-088.1200044",0.489429525905405,0.371678872082677,0.607180179728133
23926,"IL, Will, 17197883000",17197883000,"+41.5050441,-088.0556109",0.493623792016672,0.371678872082677,0.615568711950666
23927,"IL, Will, 17197883100",17197883100,"+41.4832254,-088.0754706",0.503937132348227,0.371678872082677,0.636195392613777
23928,"IL, Will, 17197883206",17197883206,"+41.5293372,-088.1505661",0.492523681866431,0.371678872082677,0.613368491650185
23929,"IL, Will, 17197883208",17197883208,"+41.5438124,-088.1511848",0.48131948310552,0.371678872082677,0.590960094128364
23930,"IL, Will, 17197883209",17197883209,"+41.5436212,-088.1704751",0.48208032851712,0.371678872082677,0.592481784951563
23931,"IL, Will, 17197883210",17197883210,"+41.5243895,-088.1654177",0.487737818058986,0.371678872082677,0.603796764035296
23932,"IL, Will, 17197883211",17197883211,"+41.4872200,-088.1771390",0.524910001520154,0.371678872082677,0.678141130957631
23933,"IL, Will, 17197883212",17197883212,"+41.4870448,-088.2279408",0.511051690858314,0.371678872082677,0.65042450963395
23934,"IL, Will, 17197883213",17197883213,"+41.5130488,-088.2239767",0.508796080396422,0.371678872082677,0.645913288710167
23935,"IL, Will, 17197883214",17197883214,"+41.5377271,-088.1903124",0.481414877272394,0.371678872082677,0.591150882462111
23936,"IL, Will, 17197883215",17197883215,"+41.5372403,-088.2300295",0.523262144218186,0.371678872082677,0.674845416353694
23937,"IL, Will, 17197883216",17197883216,"+41.5287073,-088.2085670",0.472715544699724,0.371678872082677,0.57375221731677
23938,"IL, Will, 17197883303",17197883303,"+41.4459944,-088.2366574",0.506085809026284,0.371678872082677,0.640492745969891
23939,"IL, Will, 17197883304",17197883304,"+41.3303598,-088.0034936",0.488747919196935,0.371678872082677,0.605816966311192
23940,"IL, Will, 17197883305",17197883305,"+41.4468170,-088.2111341",0.489678781631753,0.371678872082677,0.607678691180829
23941,"IL, Will, 17197883306",17197883306,"+41.4134298,-088.1839371",0.508766077392325,0.371678872082677,0.645853282701972
23942,"IL, Will, 17197883307",17197883307,"+41.4280782,-088.0835269",0.51186331058454,0.371678872082677,0.652047749086403
23943,"IL, Will, 17197883401",17197883401,"+41.3013428,-088.1491908",0.504818759084014,0.371678872082677,0.637958646085351
23944,"IL, Will, 17197883402",17197883402,"+41.3369539,-088.2019890",0.49482698941176,0.371678872082677,0.617975106740842
23945,"IL, Will, 17197883504",17197883504,"+41.4925064,-087.8466566",0.518502436875852,0.371678872082677,0.665326001669026
23946,"IL, Will, 17197883505",17197883505,"+41.4928052,-087.8092767",0.523019042954217,0.371678872082677,0.674359213825756
23947,"IL, Will, 17197883507",17197883507,"+41.4262842,-087.8452939",0.512941880116454,0.371678872082677,0.654204888150231
23948,"IL, Will, 17197883509",17197883509,"+41.4043262,-087.9613435",0.513700417604662,0.371678872082677,0.655721963126647
23949,"IL, Will, 17197883510",17197883510,"+41.4474142,-087.9607744",0.513765039459641,0.371678872082677,0.655851206836605
23950,"IL, Will, 17197883511",17197883511,"+41.5253067,-087.7996653",0.495027778746874,0.371678872082677,0.61837668541107
23951,"IL, Will, 17197883513",17197883513,"+41.5305854,-087.8345456",0.49542089503133,0.371678872082677,0.619162917979983
23952,"IL, Will, 17197883514",17197883514,"+41.5460589,-087.8184935",0.518580906271184,0.371678872082677,0.66548294045969
23953,"IL, Will, 17197883515",17197883515,"+41.5087251,-087.8815264",0.489904188816383,0.371678872082677,0.608129505550089
23954,"IL, Will, 17197883516",17197883516,"+41.4881604,-087.8861388",0.516599169385156,0.371678872082677,0.661519466687634
23955,"IL, Will, 17197883517",17197883517,"+41.5246879,-087.8991636",0.471143848869695,0.371678872082677,0.570608825656712
23956,"IL, Will, 17197883519",17197883519,"+41.5467946,-087.8911076",0.506874349518589,0.371678872082677,0.642069826954501
23957,"IL, Will, 17197883521",17197883521,"+41.5330369,-087.8776790",0.480760196336832,0.371678872082677,0.589841520590986
23958,"IL, Will, 17197883522",17197883522,"+41.5330603,-087.8656750",0.490389622036524,0.371678872082677,0.609100371990371
23959,"IL, Will, 17197883602",17197883602,"+41.4177294,-087.7408619",0.52155505021582,0.371678872082677,0.671431228348962
23960,"IL, Will, 17197883603",17197883603,"+41.4581225,-087.6901464",0.471138463715113,0.371678872082677,0.570598055347549
23961,"IL, Will, 17197883605",17197883605,"+41.4415725,-087.6842674",0.442922561630938,0.371678872082677,0.514166251179199
23962,"IL, Will, 17197883606",17197883606,"+41.4436154,-087.7083544",0.496984128475588,0.371678872082677,0.622289384868499
23963,"IL, Will, 17197883700",17197883700,"+41.4654065,-087.6325162",0.464863989319755,0.371678872082677,0.558049106556833
23964,"IL, Will, 17197883803",17197883803,"+41.4636913,-087.6618307",0.461062839492946,0.371678872082677,0.550446806903214
23965,"IL, Will, 17197883804",17197883804,"+41.4530406,-087.6499789",0.478348416392074,0.371678872082677,0.58501796070147
23966,"IL, Will, 17197883806",17197883806,"+41.4423894,-087.5520766",0.495316269170888,0.371678872082677,0.618953666259098
23967,"IL, Will, 17197883808",17197883808,"+41.4047362,-087.5837074",0.477359086564655,0.371678872082677,0.583039301046632
23968,"IL, Will, 17197883809",17197883809,"+41.4154505,-087.6522823",0.482805785770041,0.371678872082677,0.593932699457405
23969,"IL, Will, 17197883810",17197883810,"+41.4639300,-087.5979305",0.479053102334466,0.371678872082677,0.586427332586254
23970,"IL, Will, 17197883811",17197883811,"+41.4318330,-087.6007660",0.489507995300737,0.371678872082677,0.607337118518797
23971,"IL, Will, 17197883902",17197883902,"+41.3422595,-087.5987682",0.523382925542373,0.371678872082677,0.675086979002069
23972,"IL, Will, 17197883903",17197883903,"+41.3471365,-087.7372854",0.48173798654729,0.371678872082677,0.591797101011903
23973,"IL, Will, 17197883904",17197883904,"+41.3428328,-087.8483469",0.513361922173819,0.371678872082677,0.65504497226496
23974,"IL, Will, 17197884003",17197884003,"+41.2748541,-088.2278783",0.504204851461712,0.371678872082677,0.636730830840747
23975,"IL, Will, 17197884004",17197884004,"+41.2329269,-088.2086799",0.479035408255126,0.371678872082677,0.586391944427575
23976,"IL, Will, 17197884005",17197884005,"+41.2266861,-088.1332343",0.473836426160493,0.371678872082677,0.575993980238309
23977,"IL, Will, 17197884006",17197884006,"+41.2556502,-088.0626126",0.491790531535537,0.371678872082677,0.611902190988396
23978,"IL, Will, 17197884101",17197884101,"+41.6175190,-088.0872794",0.498914321739192,0.371678872082677,0.626149771395706
23979,"IL, Will, 17197884103",17197884103,"+41.5846374,-088.0981820",0.481879539182007,0.371678872082677,0.592080206281336
23980,"IL, Will, 17197980000",17197980000,"+41.3669283,-088.0990325",0.452865864911958,0.371678872082677,0.534052857741238
23981,"IL, Will, 17197980100",17197980100,"+41.5741289,-088.0998109",0.472654769383731,0.371678872082677,0.573630666684785
